Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
65,1,1.0,0,0,0,0,0,1
66,1,1.0,1,1,0,0,0,0
67,1,1.0,0,0,0,0,0,1
68,0,1.0,0,1,0,0,0,1
69,1,2.0,0,0,0,0,1,0
70,1,0.0,0,1,0,0,0,5
71,1,7.0,0,0,0,1,0,1
72,1,1.0,0,1,0,0,1,0
73,1,5.0,1,0,0,0,0,0
74,1,3.0,1,0,0,0,0,0
75,0,0.0,1,0,1,1,1,1
76,1,3.0,1,0,1,0,1,1
77,0,2.0,1,0,0,1,0,0
78,1,2.0,0,0,0,0,0,0
79,1,12.0,0,0,0,0,1,0
80,1,2.0,1,0,0,0,0,5
81,1,2.0,0,0,0,0,0,1
82,1,1.0,0,0,0,0,1,1
83,0,2.0,1,0,0,0,0,0
84,0,1.0,1,0,0,0,0,0
85,1,4.0,0,0,1,0,1,1
86,0,3.0,1,0,0,0,1,0
87,0,8.0,0,0,0,1,0,1
88,0,2.0,1,0,0,0,0,1
89,1,6.0,0,1,0,0,0,0
90,1,2.0,1,0,1,0,1,0
91,1,1.0,0,0,0,1,0,0
92,0,1.0,0,0,0,0,1,3
93,0,5.0,0,0,0,0,1,1
94,0,5.0,1,0,0,0,0,0
95,1,2.0,1,0,0,0,0,0
96,1,19.0,0,0,1,0,0,3
97,0,2.0,0,0,0,0,0,1
98,0,1.0,0,1,0,0,0,3
99,0,3.0,1,0,0,0,0,1
100,0,1.0,1,0,0,0,0,5
101,1,24.0,1,0,0,1,1,0
102,1,4.0,0,0,0,1,0,0
103,1,1.0,0,1,0,1,1,0
104,1,0.0,1,0,1,0,0,0
105,1,0.0,1,0,1,0,1,1
106,1,3.0,1,0,1,0,0,1
107,0,1.0,0,0,0,0,0,5
108,0,3.0,0,0,1,0,0,1
109,1,0.0,0,1,0,1,0,0
110,0,0.0,0,0,0,0,0,1
111,0,3.0,1,1,0,0,1,0
112,0,7.0,0,0,1,0,0,1
113,0,1.0,0,0,0,0,0,0
114,1,2.0,0,1,0,0,1,0
115,1,22.0,0,0,0,0,0,1
116,1,3.0,1,1,0,0,1,0
117,0,0.0,1,0,0,0,1,1
118,1,1.0,0,1,0,0,0,5
119,0,1.0,0,0,0,1,1,0
120,0,8.0,0,0,0,0,1,0
121,0,2.0,1,0,0,0,1,1
122,1,1.0,0,1,0,0,1,1
123,0,2.0,1,0,0,0,0,0
124,0,4.0,0,0,1,0,1,1
125,0,9.0,1,0,1,0,0,1
126,0,2.0,0,0,0,0,0,1
127,1,9.0,0,0,1,1,1,1
128,0,0.0,0,0,1,0,1,3
129,1,20.0,0,0,0,0,1,0
130,0,1.0,1,0,0,0,0,1
131,1,2.0,0,0,0,0,1,4
132,0,5.0,0,0,0,0,0,3
133,0,1.0,1,0,0,0,0,3
134,0,0.0,1,0,0,1,1,0
135,1,0.0,0,0,0,0,1,0
136,1,0.0,1,0,1,0,0,1
137,1,3.0,1,0,0,0,0,0
138,1,8.0,1,0,0,0,0,1
139,1,9.0,0,0,1,0,0,1
140,1,3.0,0,1,0,0,1,0
141,1,0.0,0,0,0,0,0,0
142,0,2.0,0,0,0,0,1,0
143,0,3.0,0,1,0,1,0,0
144,1,0.0,0,1,0,0,1,1
145,1,2.0,0,0,0,0,0,5
146,0,1.0,0,0,1,0,0,0
147,0,1.0,1,1,0,0,1,1
148,0,2.0,1,0,0,0,0,0
149,1,0.0,0,1,0,0,0,0
150,0,1.0,0,0,0,0,1,0
151,1,3.0,1,1,0,0,0,1
152,1,4.0,0,0,0,0,0,1
153,1,6.0,1,0,0,0,0,0
154,0,17.0,1,0,0,0,0,1
155,1,9.0,0,1,0,0,0,0
156,0,0.0,0,1,0,0,0,1
157,0,1.0,1,0,0,0,0,1
158,1,3.0,1,0,1,0,0,1
159,1,2.0,0,0,0,1,1,1
160,0,4.0,0,0,0,0,1,0
161,0,1.0,1,0,1,1,0,1
162,1,17.0,0,0,0,1,1,0
163,0,1.0,0,1,0,0,1,1
164,0,2.0,0,1,0,0,1,0
165,1,1.0,0,1,0,1,1,5
166,1,1.0,0,0,0,0,1,1
167,1,20.0,0,0,0,0,1,1
168,1,1.0,0,0,0,0,0,0
169,0,0.0,1,0,0,0,1,0
170,0,5.0,1,0,0,0,1,0
171,0,1.0,0,0,0,0,1,3
172,0,0.0,1,0,0,0,0,0
173,0,6.0,1,0,1,0,0,5
174,1,2.0,0,1,0,0,1,5
175,0,5.0,1,0,1,1,0,1
176,1,1.0,0,0,0,0,0,0
177,1,13.0,0,1,0,0,1,3
178,0,1.0,0,0,1,0,0,0
179,0,17.0,1,0,1,0,1,1
180,1,1.0,0,0,0,0,0,5
181,1,19.0,1,0,0,0,0,3
182,0,1.0,0,0,0,0,0,1
183,0,1.0,0,0,0,0,0,3
184,1,2.0,0,1,0,0,0,1
185,0,3.0,0,0,1,1,0,1
186,0,0.0,0,0,0,0,1,1
187,0,4.0,1,0,1,0,0,1
188,0,4.0,1,0,0,0,1,1
189,0,6.0,1,0,0,0,0,5
190,1,3.0,0,0,1,0,0,1
191,1,4.0,0,0,0,0,1,0
192,1,2.0,0,0,0,0,1,0
193,1,1.0,0,1,0,0,1,3
194,0,1.0,0,0,0,0,0,1
195,1,1.0,0,0,0,0,0,1
196,1,1.0,0,0,1,0,0,1
197,1,6.0,0,0,0,0,0,1
198,0,3.0,0,0,0,0,1,1
199,0,2.0,1,0,1,0,0,1
200,0,3.0,1,0,1,1,1,1
201,0,4.0,1,0,1,1,0,1
202,0,7.0,1,0,0,0,1,1
203,0,3.0,0,0,0,0,0,0
204,0,1.0,1,0,1,0,0,0
205,0,1.0,0,0,0,0,0,1
206,0,7.0,0,0,1,0,0,0
207,0,10.0,1,0,0,0,0,0
208,0,1.0,1,0,1,0,0,1
209,1,1.0,0,1,0,0,1,5
210,0,4.0,0,1,0,0,1,1
211,1,3.0,0,0,0,0,0,5
212,1,2.0,1,0,0,0,0,1
213,1,3.0,1,0,1,0,1,1
214,1,7.0,0,0,0,0,0,1
215,0,2.0,0,0,0,0,1,1
216,0,1.0,0,0,0,1,0,5
217,1,0.0,0,0,0,0,0,5
218,1,5.0,0,0,0,1,0,1
219,1,3.0,1,1,0,0,1,0
220,0,1.0,1,0,0,0,0,0
221,1,8.0,1,1,0,0,0,1
222,1,2.0,0,0,1,0,1,1
223,0,0.0,0,1,0,1,1,0
224,0,3.0,0,0,0,0,1,1
225,0,2.0,1,1,0,0,0,1
226,0,3.0,0,0,0,0,1,1
227,0,1.0,0,0,1,0,0,1
228,0,0.0,1,1,0,0,0,0
229,1,4.0,1,0,1,0,0,1
230,1,6.0,0,0,0,0,0,5
231,0,2.0,1,0,1,0,0,5
232,1,9.0,0,0,1,0,0,3
233,0,2.0,0,0,0,0,1,0
234,1,0.0,0,0,1,1,1,0
235,0,1.0,1,0,1,0,1,1
236,1,1.0,0,0,1,0,1,0
237,1,2.0,1,0,1,1,0,0
238,0,0.0,1,0,1,1,1,1
239,1,1.0,1,0,0,0,0,0
240,1,3.0,0,1,0,1,1,0
241,1,9.0,1,0,0,0,0,1
242,1,0.0,0,0,0,0,0,0
243,1,8.0,0,0,0,0,0,1
244,1,1.0,1,0,1,0,0,1
245,0,4.0,1,0,0,0,0,1
246,0,2.0,0,0,0,0,0,1
247,1,0.0,1,0,0,0,0,0
248,0,7.0,0,0,1,1,0,1
249,1,2.0,1,0,0,0,1,0
250,0,1.0,1,0,1,0,0,1
251,1,3.0,0,1,0,0,0,0
252,0,5.0,1,0,0,0,0,0
253,1,3.0,0,0,0,0,0,0
254,0,3.0,0,1,0,0,1,0
255,0,0.0,1,0,0,1,0,1
256,1,1.0,0,0,0,0,0,1
257,0,3.0,0,0,0,0,1,1
258,0,1.0,1,1,0,0,0,5
259,0,1.0,1,0,0,0,0,0
260,1,2.0,0,0,0,0,1,0
261,1,12.0,1,0,1,0,0,1
262,0,1.0,0,0,1,0,0,0
263,1,1.0,0,1,0,0,1,0
264,0,0.0,1,0,1,0,0,1
265,1,8.0,0,0,0,0,0,3
266,1,2.0,1,0,0,0,1,3
267,0,0.0,0,0,0,1,0,0
268,0,2.0,1,0,0,0,1,3
269,0,1.0,0,0,0,0,0,1
270,1,10.0,0,1,0,0,0,1
271,1,1.0,1,1,0,1,0,1
272,0,1.0,0,0,0,0,0,1
273,0,0.0,0,1,0,1,0,3
274,0,0.0,1,0,1,1,0,1
275,1,2.0,0,1,0,0,0,0
276,1,2.0,1,1,0,0,0,1
277,0,4.0,0,1,0,0,0,0
278,0,1.0,1,0,0,0,1,5
279,1,2.0,1,1,0,0,0,1
280,1,3.0,1,0,0,1,0,3
281,0,2.0,1,1,0,0,0,1
282,0,7.0,0,0,0,0,0,0
283,1,0.0,0,0,0,0,0,1
284,0,4.0,1,0,0,0,0,0
285,0,0.0,0,0,0,0,0,1
286,0,11.0,0,1,0,0,0,5
287,0,1.0,1,0,0,0,0,1
288,0,4.0,1,0,1,0,0,1
289,0,14.0,0,0,0,1,0,1
290,1,2.0,0,0,0,1,0,0
291,0,1.0,1,0,1,0,0,1
292,0,1.0,0,1,0,0,1,0
293,0,2.0,1,0,0,0,0,0
294,1,1.0,0,0,0,0,0,0
295,1,1.0,0,0,0,0,1,1
296,0,1.0,1,0,1,0,1,3
297,1,8.0,0,1,0,0,0,0
298,0,1.0,1,1,0,1,0,0
299,1,1.0,0,1,0,0,1,1
300,1,2.0,0,1,0,0,0,0
301,1,3.0,1,0,1,1,0,1
302,0,1.0,1,0,0,0,0,1
303,1,16.0,1,0,0,0,0,0
304,0,2.0,0,0,0,0,0,3
305,1,1.0,0,0,1,0,0,1
306,0,9.0,1,0,0,0,0,1
307,1,0.0,1,0,0,0,0,1
308,0,5.0,1,0,0,0,0,1
309,0,0.0,0,0,0,1,1,1
310,1,0.0,1,0,0,0,1,1
311,0,11.0,0,0,0,0,1,1
312,1,1.0,1,0,0,1,0,1
313,0,1.0,1,0,0,0,1,0
314,0,24.0,0,0,0,1,1,0
315,0,1.0,0,0,0,1,1,1
316,0,1.0,0,0,0,0,1,0
317,1,2.0,0,0,1,0,0,0
318,0,8.0,0,1,0,0,1,3
319,1,14.0,1,0,0,1,0,0
320,1,4.0,0,0,1,0,1,1
321,1,8.0,0,0,0,1,1,0
322,0,3.0,0,0,0,0,0,1
323,0,1.0,1,0,0,0,0,0
324,0,5.0,1,0,0,0,0,0
325,0,2.0,1,0,0,0,0,1
326,1,19.0,0,0,1,1,0,1
327,0,3.0,1,0,0,0,1,0
328,1,1.0,1,0,0,0,1,0
329,1,1.0,1,0,0,0,0,1
330,1,0.0,1,0,1,0,0,1
331,0,1.0,0,0,0,1,1,1
332,0,2.0,1,0,1,0,0,0
333,0,0.0,0,0,0,0,0,1
334,1,12.0,1,0,1,0,0,1
335,0,0.0,0,0,0,0,0,3
336,0,2.0,1,0,0,1,0,0
337,0,4.0,1,0,1,1,0,1
338,1,2.0,0,0,0,0,0,1
339,1,1.0,0,0,0,0,0,0
340,0,23.0,0,0,0,0,1,1
341,0,3.0,1,0,0,0,0,1
342,0,3.0,0,0,0,0,0,5
343,1,0.0,0,0,0,1,0,5
344,1,1.0,0,1,0,0,0,5
345,1,3.0,0,0,0,0,0,0
346,0,2.0,0,0,0,0,1,1
347,0,1.0,0,0,0,1,0,0
348,0,2.0,0,0,0,0,1,0
349,1,1.0,0,1,0,1,0,0
350,1,1.0,0,0,0,0,0,1
351,0,1.0,0,0,0,0,0,1
352,0,1.0,1,0,0,0,0,1
353,0,20.0,0,0,0,0,1,1
354,0,5.0,1,0,0,0,1,1
355,1,6.0,0,0,1,0,1,1
356,1,2.0,1,0,0,0,0,5
357,1,2.0,0,0,0,0,0,0
358,1,3.0,0,0,0,0,1,1
359,1,5.0,0,1,0,1,1,0
360,1,0.0,0,0,0,0,0,0
361,1,4.0,0,1,0,0,1,0
362,1,4.0,0,0,0,0,0,1
363,1,7.0,0,0,0,0,0,1
364,1,1.0,0,1,0,0,0,1
365,1,1.0,1,0,0,0,0,1
366,1,10.0,1,0,0,0,0,1
367,0,5.0,0,0,1,0,1,0
368,0,0.0,0,1,0,0,1,0
369,0,11.0,0,0,0,0,1,1
370,0,3.0,1,0,0,0,0,1
371,1,0.0,1,0,0,0,1,0
372,0,0.0,0,0,0,0,1,0
373,0,2.0,0,0,0,0,1,0
374,0,0.0,0,0,0,0,0,1
375,0,1.0,0,0,0,1,1,0
376,1,1.0,0,1,0,0,1,1
377,0,7.0,0,1,0,0,1,0
378,0,4.0,0,0,1,0,1,5
379,1,1.0,0,0,0,0,1,0
380,1,2.0,0,1,0,0,0,1
381,1,1.0,1,0,1,1,1,0
382,1,12.0,0,1,0,0,0,0
383,1,1.0,0,0,0,0,0,0
384,1,1.0,0,1,0,1,0,0
385,0,17.0,1,1,0,0,1,1
386,1,1.0,1,1,0,0,0,0
387,0,3.0,1,0,1,0,0,1
388,0,2.0,1,0,0,0,0,1
389,1,1.0,1,0,1,1,0,1
390,1,2.0,0,0,0,0,1,0
391,1,0.0,1,0,0,0,0,0
392,0,3.0,1,0,0,0,0,0
393,0,1.0,0,1,0,0,1,1
394,1,3.0,1,0,0,0,1,1
395,1,1.0,1,1,0,0,0,0
396,0,3.0,1,0,0,0,0,1
397,0,1.0,0,0,0,0,1,1
398,0,1.0,0,0,0,0,0,1
399,0,1.0,0,0,0,0,0,0
400,1,8.0,0,0,0,0,0,0
401,0,1.0,0,1,0,0,0,1
402,1,0.0,1,0,0,1,0,1
403,1,0.0,0,1,0,0,1,1
404,1,18.0,1,1,0,1,0,1
405,1,2.0,1,0,0,0,0,0
406,0,2.0,1,0,0,0,0,3
407,1,3.0,0,0,1,0,1,1
408,0,10.0,1,0,0,0,0,0
409,0,8.0,1,0,1,0,1,0
410,0,1.0,1,0,0,0,0,0
411,1,3.0,1,0,0,1,0,0
412,0,0.0,1,0,1,0,1,0
413,0,1.0,1,0,0,0,0,1
414,0,2.0,0,0,0,0,0,5
415,1,1.0,1,0,0,0,0,1
416,0,22.0,0,0,0,0,0,0
417,1,0.0,0,0,1,1,0,1
418,1,0.0,1,0,0,0,1,0
419,0,6.0,0,0,1,0,0,1
420,1,1.0,0,1,0,0,1,0
421,0,2.0,1,1,0,1,0,1
422,1,1.0,0,0,1,0,0,0
423,0,3.0,1,0,0,0,0,1
424,1,0.0,1,0,0,0,0,1
425,1,2.0,1,0,0,1,0,0
426,0,1.0,0,1,0,1,1,0
427,0,3.0,1,0,0,1,0,1
428,0,1.0,1,0,0,0,0,1
429,0,0.0,1,0,0,0,0,1
430,0,1.0,0,0,0,0,0,1
431,1,0.0,1,0,1,0,0,3
432,0,12.0,0,0,1,0,0,1
433,1,6.0,1,0,0,0,0,1
434,1,26.0,0,0,0,1,0,1
435,1,0.0,1,0,0,0,0,3
436,0,4.0,0,0,0,0,1,0
437,0,2.0,0,0,1,0,1,4
438,0,2.0,0,0,1,0,0,1
439,0,1.0,1,0,1,0,1,0
440,0,3.0,1,0,0,0,1,1
441,0,2.0,0,1,0,0,0,0
442,1,3.0,0,1,0,1,1,1
443,1,17.0,0,0,0,0,0,1
444,0,12.0,0,0,1,1,0,1
445,1,15.0,1,0,0,0,0,5
446,1,2.0,1,1,0,0,1,3
447,1,3.0,1,1,0,0,1,1
448,0,1.0,0,1,0,0,1,0
449,1,1.0,1,1,0,0,1,5
450,1,0.0,0,0,1,0,0,1
451,0,2.0,0,1,0,0,0,1
452,0,1.0,1,0,0,0,1,1
453,0,2.0,1,0,0,0,0,1
454,0,10.0,0,1,0,1,1,3
455,0,1.0,1,0,1,0,1,1
456,1,1.0,1,0,0,1,1,3
457,1,3.0,1,0,1,0,0,1
458,0,1.0,0,0,0,0,0,0
459,0,6.0,0,1,0,0,1,0
460,0,1.0,0,0,0,0,0,1
461,1,6.0,0,0,0,0,1,0
462,0,1.0,1,0,0,0,0,1
463,0,11.0,0,0,0,0,0,1
464,0,5.0,0,0,0,0,0,5
465,0,2.0,0,0,0,0,1,0
466,1,0.0,1,0,0,0,0,0
467,0,2.0,0,0,0,0,1,1
468,0,4.0,0,1,0,0,0,1
469,0,2.0,0,0,0,0,0,5
470,1,10.0,0,0,0,0,1,3
471,0,1.0,0,1,0,0,0,3
472,0,1.0,1,0,0,0,1,0
473,0,2.0,1,1,0,0,0,0
474,1,0.0,0,1,0,0,0,1
475,1,1.0,1,0,0,0,0,1
476,0,7.0,0,0,0,1,0,3
477,1,8.0,0,1,0,0,1,0
478,1,1.0,0,1,0,0,0,5
479,0,15.0,0,0,0,0,0,0
480,1,1.0,0,0,0,1,0,1
481,0,0.0,0,0,0,0,1,0
482,0,2.0,0,0,0,1,0,1
483,1,1.0,0,0,0,0,0,1
484,1,2.0,0,0,0,0,0,1
485,1,2.0,1,0,0,0,0,0
486,1,1.0,1,0,1,0,0,1
487,0,0.0,0,1,0,0,1,5
488,0,3.0,1,1,0,0,0,1
489,1,1.0,1,0,1,0,0,1
490,0,0.0,1,0,1,1,1,0
491,1,3.0,1,0,0,0,1,1
492,0,1.0,0,1,0,0,1,1
493,1,0.0,1,0,0,0,0,0
494,1,9.0,1,0,0,0,0,3
495,0,2.0,1,0,0,0,1,1
496,0,1.0,0,0,0,0,0,1
497,0,2.0,0,0,0,0,1,0
498,1,0.0,0,0,0,1,0,1
499,0,1.0,1,0,0,0,0,1
500,1,0.0,1,0,1,0,0,1
501,1,1.0,1,0,0,0,0,1
502,0,0.0,0,0,0,0,1,1
503,0,2.0,1,0,1,0,0,1
504,0,1.0,0,0,0,0,0,3
505,0,0.0,0,1,0,0,0,1
506,0,2.0,1,1,0,0,1,1
507,0,4.0,1,0,1,0,0,1
508,0,0.0,0,0,0,0,0,1
509,1,6.0,1,0,1,0,0,1
510,0,2.0,1,0,1,1,0,1
511,1,0.0,1,0,0,0,0,1
512,0,0.0,0,0,1,0,0,1
513,0,1.0,1,0,0,0,0,0
514,1,2.0,0,0,0,0,0,1
515,1,1.0,0,0,1,1,0,0
516,1,2.0,1,0,0,0,1,0
517,1,9.0,1,0,0,0,0,5
518,1,21.0,1,0,0,0,0,1
519,0,1.0,1,1,0,0,0,0
520,0,2.0,1,0,1,0,0,0
521,0,0.0,0,0,0,0,1,1
522,0,3.0,1,0,0,0,1,1
523,1,2.0,0,0,0,0,0,0
524,0,1.0,0,0,0,0,0,1
525,1,2.0,0,0,0,1,1,0
526,0,7.0,0,0,1,0,0,1
527,0,2.0,0,1,0,0,1,1
528,1,29.0,1,0,1,0,0,0
529,0,0.0,1,0,0,0,0,1
530,0,2.0,0,0,0,0,1,0
531,0,0.0,1,0,1,0,0,1
532,1,6.0,0,0,0,0,1,0
533,0,0.0,0,0,0,0,1,1
534,0,9.0,1,0,0,0,0,3
535,1,2.0,1,0,0,0,0,5
536,0,8.0,0,0,1,1,0,1
537,0,4.0,1,0,1,0,0,1
538,0,14.0,1,0,0,0,0,1
539,0,8.0,0,1,0,0,1,0
540,1,4.0,1,0,0,0,0,0
541,1,15.0,1,0,0,0,0,0
542,0,0.0,0,0,1,0,1,1
543,0,0.0,1,0,1,0,0,1
544,0,0.0,0,1,0,0,0,1
545,0,4.0,0,0,0,0,0,1
546,0,0.0,1,0,0,0,0,1
547,1,1.0,0,1,0,0,0,0
548,0,1.0,1,0,0,0,0,5
549,0,3.0,0,0,1,0,1,3
550,0,4.0,1,1,0,1,0,1
551,0,1.0,1,0,0,0,0,1
552,0,1.0,1,0,0,0,0,0
553,0,0.0,1,0,1,0,0,1
554,1,1.0,1,0,1,0,0,0
555,0,1.0,1,0,1,0,0,1
556,0,9.0,1,0,0,0,0,0
557,0,2.0,0,0,0,0,0,1
558,1,1.0,0,0,0,0,0,0
559,0,4.0,0,1,0,0,1,1
560,1,1.0,1,0,0,1,0,3
561,0,8.0,1,0,0,0,0,0
562,0,0.0,0,1,0,0,0,1
563,0,1.0,1,1,0,0,1,1
564,1,1.0,1,0,0,0,0,1
565,0,2.0,0,1,0,0,1,0
566,1,8.0,0,0,0,0,0,1
567,1,0.0,1,1,0,0,0,1
568,1,1.0,0,1,0,0,0,3
569,1,3.0,0,1,0,1,0,1
570,0,10.0,0,1,0,0,1,3
571,0,3.0,0,0,0,0,0,0
572,0,4.0,0,0,0,0,1,1
573,0,14.0,0,0,0,0,0,1
574,1,1.0,0,1,0,0,0,0
575,1,4.0,1,0,1,0,0,1
576,0,1.0,0,0,0,1,1,1
577,1,2.0,1,1,0,0,1,0
578,1,19.0,0,0,1,0,0,3
579,1,4.0,0,1,0,0,1,0
580,0,15.0,1,0,0,0,0,0
581,0,3.0,0,0,0,0,0,1
582,1,0.0,0,0,0,0,1,1
583,1,0.0,0,0,0,0,0,1
584,0,10.0,1,0,1,1,1,0
585,1,3.0,0,0,0,0,0,1
586,1,0.0,0,0,1,0,0,1
587,1,1.0,1,0,0,0,0,0
588,0,1.0,1,0,0,1,1,5
589,1,8.0,0,1,0,0,1,0
590,1,4.0,0,0,0,1,0,0
591,0,0.0,1,1,0,0,0,1
592,1,1.0,0,0,0,1,0,1
593,1,1.0,1,0,0,0,1,1
594,0,1.0,1,0,1,0,0,1
595,1,17.0,0,1,0,0,0,1
596,0,9.0,0,0,0,0,0,1
597,0,3.0,1,0,0,0,0,0
598,0,0.0,1,0,0,1,1,3
599,1,2.0,1,1,0,1,0,1
600,0,4.0,0,0,0,0,0,1
601,0,5.0,1,0,1,0,0,0
602,0,2.0,0,0,0,1,1,0
603,0,0.0,0,0,0,0,0,0
604,1,1.0,0,0,0,0,1,0
605,1,3.0,0,0,1,0,0,1
606,0,1.0,1,0,0,1,0,1
607,0,11.0,1,0,0,0,0,1
608,0,0.0,1,0,1,0,0,1
609,0,9.0,1,0,1,0,1,0
610,0,1.0,1,0,0,0,1,1
611,0,2.0,1,0,0,0,0,3
612,0,1.0,0,1,0,0,1,0
613,0,14.0,1,0,0,0,0,3
614,0,1.0,1,0,0,0,0,1
615,1,25.0,0,0,0,0,1,0
616,0,11.0,1,0,0,0,0,1
617,0,1.0,1,0,0,0,0,5
618,0,0.0,0,0,0,0,1,1
619,0,2.0,1,1,0,0,0,0
620,0,6.0,0,0,0,0,1,0
621,0,1.0,0,0,1,1,1,1
622,1,8.0,1,0,0,0,0,5
623,0,8.0,1,1,0,0,1,0
624,1,1.0,0,1,0,1,1,0
625,0,1.0,0,1,0,0,1,1
626,1,15.0,1,0,1,0,0,0
627,1,1.0,0,0,0,0,1,0
628,1,5.0,1,0,0,0,0,1
629,1,2.0,0,0,0,0,1,1
630,0,1.0,1,0,0,0,0,0
631,0,5.0,0,0,0,0,0,1
632,1,1.0,1,0,0,1,0,1
633,0,1.0,0,0,0,1,0,5
634,1,1.0,1,0,0,1,0,1
635,0,0.0,0,1,0,0,1,0
636,0,12.0,0,0,1,0,1,1
637,0,2.0,1,0,0,0,1,1
638,0,3.0,0,0,0,0,1,0
639,1,5.0,0,0,1,0,1,1
640,0,1.0,0,1,0,0,0,1
641,0,1.0,0,1,0,0,0,1
642,1,3.0,0,1,0,0,1,0
643,1,1.0,0,0,0,0,0,0
644,0,8.0,0,0,0,0,1,5
645,1,3.0,0,0,0,0,0,3
646,1,4.0,1,0,0,0,0,1
647,0,3.0,0,0,0,1,0,3
648,0,2.0,1,1,0,0,0,0
649,0,4.0,1,0,0,0,0,1
650,1,5.0,1,0,0,0,0,1
651,0,4.0,1,0,0,0,0,1
652,0,1.0,0,0,0,0,1,1
653,1,2.0,1,0,0,1,1,1
654,1,3.0,0,1,0,0,0,0
655,0,3.0,1,0,1,0,0,1
656,1,0.0,1,0,0,0,1,5
657,0,3.0,0,0,0,1,1,1
658,1,2.0,1,0,0,0,0,1
659,0,2.0,1,1,0,0,0,5
660,1,5.0,0,0,0,0,1,1
661,0,1.0,0,1,0,1,0,0
662,1,1.0,0,0,0,1,1,1
663,0,0.0,1,0,1,1,0,1
664,0,0.0,0,0,0,0,1,3
665,0,1.0,0,0,1,0,0,0
666,0,2.0,0,0,0,1,0,1
667,0,2.0,1,0,0,0,0,1
668,1,1.0,1,0,0,0,1,0
669,1,1.0,1,0,0,0,0,1
670,0,0.0,1,0,0,0,1,3
671,1,10.0,1,0,0,0,0,0
672,1,1.0,1,0,0,0,0,1
673,1,7.0,1,0,1,0,0,3
674,0,8.0,0,1,0,0,0,0
675,1,1.0,0,0,0,0,0,1
676,0,0.0,0,0,0,0,1,0
677,1,1.0,1,0,1,0,0,0
678,0,3.0,1,0,1,0,0,1
679,0,8.0,1,0,0,1,1,1
680,0,1.0,0,0,1,0,0,1
681,0,1.0,1,0,0,0,0,0
682,0,1.0,0,0,1,1,1,1
683,0,0.0,1,0,0,0,1,1
684,0,14.0,0,0,0,0,1,1
685,0,1.0,0,0,0,0,0,1
686,0,21.0,1,0,0,0,1,0
687,1,1.0,0,0,0,1,0,0
688,1,1.0,0,1,0,0,0,0
689,0,2.0,0,0,0,0,0,1
690,0,2.0,1,1,0,0,0,3
691,0,0.0,1,0,0,0,0,1
