Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
359,0,3.0,1,0,0,0,0,1
360,0,4.0,0,0,1,1,0,0
361,0,2.0,1,0,0,1,0,1
362,0,9.0,0,0,0,0,0,1
363,1,1.0,0,0,0,0,0,1
364,0,1.0,1,0,1,0,1,5
365,0,1.0,0,0,0,0,1,1
366,1,1.0,1,0,1,0,1,1
367,1,3.0,0,0,0,0,0,0
368,1,0.0,1,0,0,0,0,1
369,0,11.0,1,0,0,0,1,1
370,0,2.0,1,0,1,1,0,0
371,0,0.0,0,0,0,0,1,0
372,1,7.0,1,0,0,0,0,1
373,0,0.0,1,1,1,0,0,1
374,1,19.0,0,1,0,0,0,1
375,0,3.0,0,1,1,0,0,0
376,0,1.0,1,0,0,0,0,1
377,0,2.0,1,0,0,0,1,0
378,1,0.0,0,0,1,0,1,1
379,0,6.0,1,0,1,0,0,1
380,0,2.0,1,1,0,0,1,0
381,1,1.0,0,0,0,0,0,0
382,0,5.0,1,0,0,0,0,1
383,0,4.0,1,0,0,0,0,1
384,1,1.0,1,1,0,0,1,1
385,0,1.0,1,0,0,0,0,1
386,1,1.0,1,0,0,0,1,0
387,0,1.0,0,1,0,0,1,0
388,0,2.0,1,0,0,0,0,1
389,1,1.0,0,0,0,1,0,0
390,1,7.0,0,0,0,0,0,1
391,1,0.0,0,0,0,0,0,1
392,0,1.0,0,0,0,0,1,5
393,0,1.0,1,0,1,1,0,3
394,0,7.0,0,0,0,0,0,1
395,1,3.0,1,0,1,1,1,5
396,0,1.0,0,0,0,0,1,1
397,0,2.0,0,0,0,1,0,1
398,1,1.0,0,0,1,0,0,1
399,1,1.0,0,0,0,0,0,3
400,0,5.0,0,0,0,1,1,1
401,0,3.0,1,0,0,0,0,1
402,1,0.0,0,0,0,0,1,5
403,1,0.0,1,0,0,0,0,0
404,0,1.0,1,0,0,1,0,1
405,0,9.0,0,0,0,0,1,1
406,0,0.0,0,0,0,0,0,0
407,0,3.0,0,1,0,0,1,0
408,1,3.0,1,0,0,0,0,1
409,0,15.0,0,0,0,0,0,5
410,1,11.0,0,1,1,0,1,0
411,0,3.0,0,0,0,0,1,1
412,0,0.0,0,0,0,0,0,1
413,1,1.0,0,0,0,1,0,0
414,1,0.0,0,0,0,0,0,0
415,1,1.0,0,0,0,1,1,0
416,1,3.0,0,0,0,0,0,1
417,0,0.0,0,0,0,0,1,1
418,0,0.0,0,0,0,0,1,0
419,1,9.0,1,1,1,0,0,0
420,1,3.0,1,0,0,0,1,1
421,0,2.0,1,0,1,0,1,1
422,0,1.0,0,0,0,0,0,0
423,0,3.0,0,1,0,0,1,0
424,1,0.0,1,1,0,0,0,0
425,0,9.0,0,0,1,0,0,0
426,1,1.0,1,0,1,0,1,1
427,0,1.0,0,0,0,0,0,1
428,0,1.0,1,0,0,0,0,1
429,0,2.0,0,0,0,0,0,1
430,0,4.0,0,0,1,0,0,0
431,0,9.0,1,1,0,0,0,1
432,1,0.0,0,1,0,1,1,0
433,1,6.0,1,0,0,1,0,1
434,1,3.0,0,0,0,1,0,1
435,0,0.0,0,0,0,0,0,1
436,0,4.0,1,1,0,1,1,1
437,1,1.0,0,0,0,0,1,1
438,0,4.0,1,1,0,0,1,1
439,0,7.0,0,0,0,0,0,0
440,0,1.0,0,1,0,1,1,0
441,0,2.0,1,0,0,0,0,1
442,0,1.0,1,0,0,0,0,1
443,0,1.0,0,1,0,0,1,0
444,1,5.0,0,0,0,0,0,1
445,0,9.0,0,0,0,1,1,2
446,0,2.0,1,0,1,1,0,3
447,0,8.0,1,0,0,0,1,1
448,0,3.0,1,0,0,1,1,0
449,0,3.0,1,0,1,0,0,1
450,1,2.0,0,0,0,0,1,5
451,1,3.0,1,0,0,0,0,1
452,0,14.0,0,0,0,0,0,0
453,0,2.0,0,1,0,0,1,3
454,1,2.0,1,0,0,0,1,0
455,0,1.0,0,1,0,0,1,3
456,1,1.0,1,0,1,0,1,1
457,0,4.0,0,0,0,0,1,5
458,1,1.0,1,0,0,0,0,0
459,0,2.0,1,0,0,1,0,1
460,0,1.0,0,0,0,0,0,1
461,0,1.0,0,1,0,1,1,0
462,0,8.0,0,1,0,0,0,0
463,0,1.0,1,0,0,0,0,1
464,1,1.0,0,0,0,0,0,1
465,1,2.0,0,0,1,0,1,1
466,0,7.0,0,0,0,0,0,1
467,1,2.0,0,0,1,0,0,0
468,1,1.0,1,0,1,0,0,1
469,1,2.0,0,0,0,0,1,1
470,1,2.0,0,1,0,0,1,0
471,1,1.0,1,0,0,0,0,1
472,0,5.0,1,0,1,0,0,1
473,1,2.0,1,0,0,0,0,0
474,1,0.0,1,0,1,0,0,1
475,1,10.0,1,0,1,0,1,1
476,1,21.0,1,0,0,0,1,1
477,1,1.0,1,0,0,1,0,0
478,1,3.0,1,0,0,0,0,0
479,0,2.0,0,1,0,0,0,1
480,0,13.0,0,0,0,1,0,1
481,0,2.0,0,1,1,1,0,1
482,1,1.0,0,1,0,0,0,1
483,0,4.0,0,1,0,0,0,1
484,1,3.0,0,0,0,0,0,1
485,1,2.0,1,0,1,0,0,1
486,0,2.0,0,0,0,0,0,0
487,1,0.0,1,0,0,0,0,1
488,1,1.0,1,0,0,1,0,1
489,0,1.0,0,0,0,0,1,0
490,0,0.0,0,0,0,0,0,1
491,1,1.0,1,0,1,0,0,1
492,0,1.0,1,0,0,0,0,1
493,1,0.0,0,0,0,0,0,1
494,0,2.0,0,0,0,0,1,0
495,0,28.0,0,0,0,0,0,1
496,1,5.0,0,1,1,1,0,1
497,1,5.0,0,0,0,1,0,1
498,1,0.0,0,0,0,0,0,3
499,0,1.0,0,0,0,0,0,0
500,1,0.0,0,0,0,0,1,0
501,1,2.0,0,0,0,0,0,0
502,0,4.0,0,0,0,0,1,0
503,0,7.0,1,0,0,0,0,1
504,0,3.0,0,0,0,0,1,3
505,0,0.0,1,0,0,0,1,0
506,0,2.0,1,0,0,0,0,0
507,0,0.0,0,0,0,0,0,1
508,1,0.0,0,0,0,0,1,5
509,0,1.0,0,0,0,0,0,0
510,0,2.0,0,1,0,0,1,0
511,1,0.0,0,1,0,1,1,0
512,1,4.0,1,0,0,0,0,2
513,1,9.0,1,0,0,1,0,1
514,1,16.0,1,0,0,0,0,1
515,0,1.0,1,0,1,0,1,0
516,1,10.0,0,1,0,1,0,5
517,0,0.0,0,0,0,0,0,1
518,0,0.0,1,1,0,0,1,1
519,1,1.0,1,0,1,0,0,0
520,0,2.0,0,1,0,0,1,3
521,0,2.0,0,0,1,0,0,1
522,0,2.0,0,0,0,0,0,0
523,1,6.0,1,0,1,0,0,1
524,1,4.0,0,0,0,1,1,5
525,1,1.0,0,0,0,0,1,0
526,1,16.0,0,1,0,0,1,0
527,1,5.0,1,0,0,0,1,1
528,0,1.0,0,0,0,0,1,0
529,0,0.0,0,0,0,0,1,1
530,0,2.0,0,0,0,0,1,1
531,1,4.0,0,0,0,0,1,5
532,0,1.0,1,0,0,0,0,1
533,0,18.0,0,0,0,0,0,5
534,1,2.0,0,0,0,0,0,0
535,0,2.0,0,0,0,0,0,5
536,0,3.0,1,0,0,0,1,1
537,0,2.0,1,0,0,0,1,0
538,0,0.0,1,1,0,0,1,1
539,0,22.0,1,0,0,0,1,0
540,1,2.0,0,0,0,1,1,1
541,1,1.0,1,0,0,0,1,1
542,1,21.0,1,0,1,1,0,0
543,0,4.0,1,0,0,0,0,1
544,0,2.0,1,0,0,1,0,1
545,0,2.0,0,0,0,0,0,1
546,0,4.0,1,1,1,0,0,1
547,1,11.0,1,0,1,0,0,0
548,0,6.0,0,1,0,0,0,0
549,1,8.0,0,0,1,1,1,1
550,1,4.0,1,0,0,0,0,1
551,0,1.0,0,1,1,0,1,2
552,0,1.0,0,0,0,0,0,3
553,1,2.0,0,0,1,0,0,2
554,0,11.0,1,1,0,0,0,1
555,0,8.0,0,1,0,0,1,0
556,0,5.0,0,1,0,0,1,0
557,0,0.0,0,0,0,0,1,1
558,0,1.0,1,1,0,0,0,1
559,1,1.0,1,1,0,1,1,1
560,0,5.0,1,0,1,0,0,0
561,0,1.0,0,0,0,0,0,0
562,0,0.0,1,0,0,0,0,1
563,1,1.0,1,0,0,0,1,1
564,1,1.0,0,0,1,0,0,1
565,0,2.0,1,0,0,0,0,5
566,1,5.0,0,1,0,0,1,0
567,1,2.0,1,0,1,1,1,1
568,0,1.0,1,0,1,1,0,5
569,0,15.0,1,0,0,1,0,1
570,0,1.0,1,0,1,0,0,1
571,1,4.0,0,0,0,0,1,1
572,1,1.0,0,0,1,0,0,1
573,1,5.0,0,1,0,1,1,0
574,1,1.0,1,0,0,1,1,1
575,1,4.0,0,1,0,0,0,1
576,0,4.0,0,0,0,0,1,0
577,1,7.0,1,0,1,1,1,1
578,0,0.0,0,1,1,1,0,0
579,0,1.0,1,0,1,0,0,1
580,0,3.0,0,0,1,0,0,0
581,0,1.0,1,0,1,0,0,1
582,1,2.0,0,0,0,0,0,0
583,0,0.0,0,1,0,0,0,1
584,1,1.0,1,0,0,0,1,5
585,1,6.0,0,0,1,0,0,0
586,1,0.0,0,0,0,0,0,5
587,0,1.0,0,1,0,0,1,0
588,0,1.0,0,0,1,0,0,3
589,1,1.0,1,1,0,0,0,1
590,1,1.0,1,0,0,1,0,1
591,0,4.0,1,0,0,0,0,1
592,0,1.0,1,0,1,0,0,0
593,0,10.0,0,1,1,1,0,1
594,1,1.0,0,0,1,0,0,0
595,1,1.0,1,0,1,0,0,3
596,0,0.0,0,0,0,0,1,3
597,0,7.0,0,1,0,0,0,0
598,1,0.0,0,0,0,0,1,1
599,1,10.0,1,1,0,0,0,1
600,1,0.0,0,0,0,0,0,0
601,0,7.0,0,0,1,1,0,1
602,1,4.0,1,0,0,0,0,0
603,1,0.0,0,1,0,0,0,1
604,1,1.0,1,0,1,0,0,1
605,1,6.0,0,0,0,0,0,4
606,0,8.0,0,0,0,0,1,0
607,0,0.0,0,1,0,0,1,0
608,1,18.0,0,0,0,0,0,0
609,1,0.0,0,1,1,0,1,0
610,1,1.0,0,0,0,0,0,0
611,1,23.0,0,0,0,0,0,1
612,1,1.0,1,0,1,0,0,0
613,0,2.0,0,0,0,1,0,1
614,0,1.0,0,0,0,0,0,1
615,1,13.0,0,1,0,0,0,0
616,1,1.0,1,0,0,0,0,1
617,1,10.0,1,0,0,1,0,3
618,1,0.0,0,1,0,0,1,1
619,0,5.0,1,0,0,0,0,1
620,0,7.0,0,0,0,1,0,0
621,0,1.0,1,0,1,0,0,0
622,0,4.0,1,0,1,1,1,1
623,1,8.0,1,0,1,0,0,1
624,0,3.0,1,0,0,0,0,1
625,1,1.0,1,0,0,0,0,1
626,0,4.0,1,0,0,0,1,1
627,0,1.0,1,0,0,0,0,0
628,0,1.0,0,1,0,1,1,0
629,0,4.0,0,1,0,0,1,0
630,0,3.0,0,1,0,0,0,1
631,0,3.0,0,0,0,0,1,1
632,1,8.0,0,1,0,0,0,1
633,0,1.0,0,1,0,0,1,0
634,1,20.0,1,0,0,0,0,1
635,0,6.0,1,0,0,0,1,0
636,0,3.0,0,0,0,1,1,1
637,0,9.0,0,0,0,0,0,1
638,0,3.0,1,0,0,0,1,0
639,0,0.0,1,0,1,0,0,0
640,1,5.0,1,0,0,0,0,1
641,1,18.0,1,1,0,0,0,1
642,0,1.0,1,0,1,0,0,3
643,1,9.0,0,0,1,0,0,1
644,0,1.0,0,0,1,1,0,0
645,0,1.0,0,0,0,1,0,0
646,0,1.0,1,0,1,0,0,1
647,0,1.0,1,0,1,0,0,1
648,0,5.0,1,0,0,0,0,2
649,0,1.0,0,0,0,0,1,1
650,1,1.0,0,1,0,0,1,3
651,0,2.0,1,0,0,1,0,0
652,0,1.0,0,1,0,0,0,0
653,0,0.0,0,0,0,0,1,5
654,1,1.0,1,0,1,0,0,1
655,0,2.0,0,0,1,0,0,1
656,1,0.0,0,1,1,0,0,0
657,0,4.0,0,0,0,0,0,1
658,0,5.0,0,1,0,0,1,0
659,0,2.0,1,0,0,0,0,3
660,0,1.0,0,1,0,0,0,3
661,1,1.0,1,0,1,0,0,3
662,1,5.0,0,0,1,0,0,0
663,0,11.0,0,0,0,0,0,0
664,0,0.0,0,1,0,0,0,0
665,0,1.0,0,0,0,0,1,2
666,0,10.0,1,0,0,0,1,1
667,1,2.0,0,1,1,0,1,0
668,1,5.0,1,0,1,0,1,1
669,1,5.0,1,0,0,0,1,3
670,0,0.0,0,0,1,1,1,1
671,0,3.0,0,0,1,0,1,1
672,0,2.0,1,0,1,0,0,1
673,0,0.0,0,0,0,0,1,3
674,0,4.0,1,0,0,0,0,0
675,1,2.0,1,0,0,1,0,1
676,0,9.0,1,0,0,0,0,1
677,1,8.0,0,0,0,0,0,5
678,0,2.0,0,0,1,0,0,0
679,0,4.0,0,0,0,0,0,0
680,0,1.0,0,0,1,1,1,1
681,0,1.0,0,0,0,0,1,0
682,0,1.0,0,1,1,0,0,3
683,0,0.0,1,0,0,0,0,1
684,0,2.0,0,1,0,0,0,0
685,0,1.0,1,0,0,0,1,1
686,0,5.0,1,0,0,0,0,0
687,0,2.0,1,0,0,0,0,1
688,1,3.0,1,0,1,0,0,0
689,0,4.0,0,1,0,0,1,0
690,0,0.0,1,0,1,1,0,0
691,0,2.0,0,0,0,0,1,1
