Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
101,1,1.0,1,0,0,0,0,1
102,1,0.0,1,0,0,0,0,1
103,0,7.0,0,0,1,0,0,1
104,0,4.0,0,0,0,0,1,1
105,0,0.0,1,0,0,1,1,1
106,0,1.0,1,0,0,0,0,3
107,0,15.0,0,0,0,0,0,1
108,1,1.0,0,1,0,0,1,3
109,0,0.0,0,0,1,0,0,3
110,1,0.0,1,0,0,0,1,0
111,1,3.0,1,0,1,0,0,1
112,1,0.0,0,0,0,0,1,0
113,1,5.0,0,0,0,0,0,0
114,0,5.0,1,0,1,0,1,0
115,1,1.0,0,0,0,0,1,1
116,0,5.0,1,0,1,0,0,0
117,0,0.0,0,1,0,0,1,1
118,1,10.0,1,1,1,0,0,1
119,1,8.0,0,0,0,0,0,0
120,1,1.0,1,0,0,0,0,1
121,0,1.0,0,0,0,1,1,5
122,0,1.0,0,1,1,1,0,0
123,1,5.0,1,0,0,0,0,0
124,1,2.0,0,0,0,1,0,1
125,0,7.0,0,1,0,0,0,5
126,1,2.0,0,0,0,0,0,1
127,1,0.0,1,1,0,1,0,1
128,1,0.0,0,0,0,1,0,0
129,0,7.0,0,0,0,1,1,1
130,1,1.0,1,0,0,0,0,5
131,0,2.0,1,0,0,0,0,0
132,0,2.0,0,1,0,0,0,1
133,1,1.0,1,0,0,0,0,5
134,1,4.0,0,0,0,1,1,5
135,0,0.0,0,0,0,0,0,1
136,0,23.0,0,0,0,0,0,0
137,1,5.0,1,0,0,0,1,1
138,1,8.0,0,0,0,0,0,5
139,0,0.0,1,1,0,0,0,0
140,1,1.0,0,0,1,0,0,1
141,0,0.0,1,0,0,0,0,0
142,0,0.0,0,1,0,0,1,1
143,1,5.0,0,0,1,0,0,1
144,1,0.0,0,0,1,0,1,1
145,0,1.0,1,0,0,0,0,0
146,0,1.0,0,0,0,0,1,0
147,1,1.0,1,0,1,0,0,1
148,0,2.0,0,0,0,0,0,5
149,0,0.0,1,0,1,0,1,1
150,0,1.0,0,0,0,1,1,1
151,1,2.0,1,0,1,0,0,1
152,1,0.0,1,0,0,0,0,0
153,0,3.0,0,1,0,0,0,0
154,1,3.0,1,0,0,0,1,0
155,1,4.0,1,0,1,0,0,1
156,0,4.0,0,0,1,0,0,1
157,0,1.0,1,0,0,0,0,0
158,1,1.0,0,0,0,0,0,0
159,1,6.0,0,0,0,1,0,5
160,1,1.0,1,0,0,0,1,0
161,1,2.0,0,0,0,0,1,0
162,1,11.0,1,0,0,0,0,1
163,0,24.0,0,1,1,1,1,1
164,1,2.0,0,1,1,1,1,1
165,0,11.0,0,0,1,0,0,1
166,0,3.0,0,1,0,0,0,0
167,0,2.0,1,1,0,0,0,5
168,1,8.0,1,0,0,0,0,1
169,1,7.0,0,0,0,0,1,1
170,1,1.0,0,0,0,1,1,1
171,1,1.0,1,0,0,0,1,0
172,1,2.0,1,0,0,0,0,1
173,1,0.0,1,0,0,0,1,1
174,0,0.0,0,0,1,0,0,3
175,1,2.0,0,0,0,0,0,3
176,0,1.0,0,0,0,0,1,0
177,1,2.0,1,0,1,0,0,1
178,1,1.0,1,0,0,0,0,1
179,0,3.0,1,0,0,0,0,0
180,1,1.0,0,1,0,0,0,0
181,1,5.0,1,1,0,0,1,0
182,1,8.0,1,0,0,0,1,1
183,0,4.0,1,0,0,0,0,0
184,1,1.0,0,0,1,0,0,1
185,0,1.0,0,0,0,0,0,0
186,0,14.0,0,0,0,1,0,0
187,0,0.0,0,0,0,0,0,1
188,1,1.0,1,0,0,1,0,1
189,0,4.0,0,0,0,0,0,0
190,0,1.0,0,0,0,0,0,0
191,1,4.0,1,0,0,0,0,0
192,1,5.0,0,0,0,0,0,1
193,1,3.0,1,1,1,0,0,0
194,0,1.0,0,1,0,0,0,1
195,0,11.0,0,0,0,0,0,1
196,1,8.0,1,0,0,0,1,1
197,1,1.0,1,0,0,0,0,1
198,1,1.0,0,0,0,0,0,1
199,1,0.0,0,0,0,0,1,0
200,0,25.0,0,1,0,1,1,0
201,0,16.0,0,0,0,0,0,1
202,0,2.0,0,0,0,0,1,1
203,1,1.0,0,0,0,0,0,1
204,1,1.0,1,0,0,0,0,1
205,0,1.0,1,0,0,0,1,0
206,1,5.0,1,0,0,0,0,1
207,0,5.0,0,0,0,0,1,1
208,1,4.0,0,0,0,0,0,0
209,1,2.0,0,0,1,0,0,1
210,1,3.0,0,1,1,0,0,1
211,0,8.0,0,1,0,0,0,1
212,1,2.0,0,0,0,0,0,1
213,0,1.0,1,0,0,1,0,1
214,1,6.0,1,0,0,0,0,0
215,0,16.0,0,1,0,0,0,5
216,0,1.0,0,0,0,0,0,1
217,0,0.0,0,0,0,0,1,1
218,0,8.0,0,0,0,0,0,0
219,0,2.0,0,1,1,0,1,1
220,0,1.0,0,0,0,0,0,1
221,0,1.0,1,0,1,0,0,0
222,0,6.0,0,1,0,0,0,0
223,0,2.0,0,0,1,0,0,1
224,0,1.0,1,0,0,0,0,0
225,1,0.0,0,0,1,0,0,1
226,1,5.0,0,0,0,0,0,1
227,1,15.0,1,0,0,0,0,5
228,0,2.0,0,1,1,0,0,1
229,1,2.0,1,0,0,0,0,0
230,1,1.0,1,0,0,0,1,1
231,0,2.0,1,0,0,0,0,0
232,0,0.0,1,0,0,0,0,0
233,1,2.0,1,0,0,0,1,1
234,0,0.0,0,1,0,0,1,1
235,0,1.0,0,0,0,1,0,1
236,1,4.0,0,0,0,0,1,5
237,1,2.0,1,0,0,0,0,1
238,0,0.0,1,0,0,0,1,1
239,0,1.0,0,0,0,0,1,3
240,1,1.0,1,0,1,0,0,5
241,0,12.0,0,1,0,0,1,1
242,1,2.0,0,0,0,0,1,1
243,0,4.0,1,0,0,0,1,2
244,1,1.0,0,1,0,0,0,1
245,0,2.0,0,1,0,0,0,1
246,0,2.0,0,0,0,0,1,1
247,0,0.0,1,1,0,0,0,5
248,1,7.0,1,0,0,0,0,0
249,1,7.0,1,0,0,0,0,1
250,0,5.0,0,0,0,0,0,0
251,1,1.0,0,0,1,0,0,1
252,1,10.0,1,0,0,0,0,1
253,0,2.0,1,0,0,0,0,0
254,1,2.0,1,0,1,0,0,2
255,0,0.0,0,0,0,0,0,1
256,1,1.0,1,1,0,0,0,1
257,1,6.0,0,0,0,0,1,1
258,1,1.0,0,0,1,1,0,1
259,0,1.0,0,0,0,0,0,0
260,0,2.0,0,0,0,1,0,1
261,1,8.0,1,0,0,0,0,3
262,0,1.0,0,0,0,0,0,1
263,0,3.0,0,0,1,0,0,1
264,1,0.0,1,0,0,0,0,1
265,1,3.0,1,0,1,0,0,0
266,0,0.0,1,0,0,0,0,0
267,1,6.0,0,0,0,1,0,0
268,0,2.0,0,0,0,0,0,1
269,1,5.0,0,0,0,1,1,0
270,0,3.0,1,0,1,0,1,1
271,1,4.0,0,1,1,0,1,1
272,0,1.0,0,0,0,0,0,0
273,0,0.0,0,0,1,0,0,1
274,1,2.0,0,1,0,0,1,0
275,0,3.0,1,0,1,0,0,1
276,1,2.0,0,0,1,0,0,1
277,0,1.0,0,1,1,1,1,1
278,0,1.0,0,0,0,0,0,0
279,1,6.0,1,1,1,0,1,3
280,0,6.0,0,0,0,1,1,1
281,1,2.0,1,0,1,0,0,1
282,1,0.0,1,0,0,0,0,3
283,1,7.0,0,0,0,0,0,0
284,0,4.0,0,1,0,0,0,0
285,0,18.0,0,0,0,0,0,1
286,1,1.0,0,1,1,1,0,1
287,1,1.0,0,0,0,0,1,0
288,0,4.0,0,0,0,0,0,0
289,0,0.0,0,0,0,0,0,5
290,1,2.0,0,0,0,0,0,1
291,0,3.0,0,0,0,0,1,0
292,0,1.0,1,1,1,0,1,1
293,0,2.0,0,0,0,0,1,0
294,0,2.0,0,1,0,0,0,1
295,0,3.0,0,0,0,0,0,1
296,0,1.0,0,1,0,0,1,0
297,0,1.0,1,1,1,0,0,1
298,0,2.0,1,0,1,1,0,3
299,0,1.0,1,0,1,1,0,0
300,1,23.0,1,0,1,0,0,1
301,0,2.0,1,0,0,0,0,1
302,1,1.0,0,0,0,0,0,1
303,1,1.0,1,0,0,0,1,1
304,0,2.0,0,0,0,0,0,3
305,1,5.0,0,0,0,0,1,0
306,0,0.0,0,1,0,0,0,1
307,0,0.0,0,0,0,0,1,1
308,1,1.0,0,0,0,0,1,0
309,1,0.0,0,0,0,0,0,1
310,0,0.0,0,1,0,0,0,0
311,0,2.0,0,1,0,0,1,0
312,1,1.0,0,0,0,1,0,1
313,0,1.0,0,0,0,0,0,1
314,0,10.0,0,1,0,1,1,0
315,1,3.0,1,0,0,1,0,3
316,0,3.0,0,0,0,1,0,1
317,1,1.0,1,0,0,0,0,1
318,1,2.0,1,0,1,0,0,1
319,0,5.0,0,0,0,0,0,1
320,0,7.0,0,1,0,0,1,0
321,0,1.0,1,0,0,0,0,0
322,1,18.0,0,0,0,0,0,0
323,0,1.0,0,0,0,0,1,0
324,0,0.0,0,1,0,0,1,3
325,1,2.0,1,1,0,0,0,0
326,0,12.0,1,0,0,0,0,0
327,1,21.0,1,0,0,0,1,1
328,0,1.0,0,0,0,0,0,5
329,0,13.0,1,0,0,0,0,0
330,0,0.0,0,0,0,0,0,0
331,1,4.0,1,0,1,0,1,1
332,0,0.0,0,0,0,0,1,0
333,1,4.0,1,0,0,0,0,1
334,1,3.0,1,0,0,0,0,3
335,0,0.0,0,1,0,0,1,0
336,0,4.0,1,1,0,0,1,1
337,0,9.0,1,0,0,0,0,5
338,1,1.0,0,0,0,0,1,1
339,1,1.0,0,1,0,0,1,1
340,0,0.0,0,0,0,0,0,0
341,1,2.0,1,0,0,0,0,3
342,0,3.0,1,1,0,1,0,1
343,0,2.0,0,0,0,0,0,0
344,1,2.0,1,0,1,0,0,1
345,1,1.0,1,1,0,0,0,1
346,0,5.0,0,0,0,0,1,1
347,1,3.0,1,0,0,0,1,3
348,0,2.0,0,0,0,1,0,0
349,0,1.0,1,1,1,0,0,0
350,0,1.0,0,0,0,0,1,0
351,1,4.0,0,0,0,1,1,3
352,1,1.0,1,0,0,0,0,1
353,0,2.0,0,0,0,0,1,1
354,0,26.0,0,0,0,0,0,0
355,1,7.0,0,1,0,1,0,1
356,0,8.0,0,0,0,0,1,0
357,0,5.0,1,0,0,1,0,1
358,0,3.0,0,1,0,0,1,1
359,0,12.0,0,0,1,0,0,1
360,0,0.0,0,1,0,0,0,0
361,1,4.0,1,0,1,0,0,1
362,1,0.0,1,0,0,1,0,1
363,1,1.0,1,0,0,0,0,3
364,1,3.0,0,1,1,1,0,0
365,0,3.0,0,1,0,0,1,1
366,1,8.0,0,0,0,0,0,1
367,0,1.0,0,1,0,0,1,0
368,1,0.0,0,0,1,0,0,1
369,0,9.0,0,0,0,0,1,1
370,0,9.0,0,1,0,1,0,1
371,0,14.0,0,1,0,1,0,1
372,0,6.0,0,1,0,0,0,1
373,1,11.0,1,0,0,1,0,1
374,0,0.0,0,0,0,0,0,0
375,1,1.0,0,0,0,0,0,0
376,0,6.0,1,0,1,0,0,5
377,0,0.0,1,0,1,1,1,1
378,0,9.0,0,1,0,0,1,0
379,0,15.0,0,0,0,0,1,0
380,1,9.0,0,0,1,1,0,1
381,1,3.0,1,0,0,1,0,0
382,1,2.0,1,0,1,0,0,5
383,1,1.0,0,0,0,1,0,1
384,1,1.0,0,0,1,0,0,1
385,0,8.0,1,0,1,1,1,1
386,0,1.0,0,1,1,1,0,3
387,1,1.0,1,1,0,0,1,1
388,1,2.0,1,0,0,0,1,0
389,0,7.0,0,1,0,0,1,1
390,1,5.0,1,0,0,0,0,0
391,0,9.0,1,1,0,0,0,1
392,1,1.0,0,0,0,0,0,0
393,0,3.0,0,0,1,0,1,0
394,0,1.0,0,1,0,0,0,1
395,1,3.0,1,0,1,0,0,1
396,1,1.0,1,0,0,0,0,0
397,0,11.0,0,0,0,0,1,0
398,0,1.0,1,0,0,0,1,3
399,1,1.0,1,0,0,0,1,1
400,0,1.0,1,0,0,0,0,1
401,1,1.0,1,0,1,0,0,1
402,0,0.0,0,1,0,0,1,1
403,1,0.0,0,0,1,0,1,1
404,0,3.0,1,0,1,0,0,1
405,0,0.0,1,0,0,0,1,3
406,0,0.0,1,0,0,0,1,3
407,1,3.0,0,0,0,0,1,0
408,1,2.0,1,0,0,0,0,1
409,0,2.0,0,0,0,1,1,0
410,1,1.0,0,0,0,0,0,0
411,0,3.0,0,0,0,1,0,1
412,1,4.0,1,0,0,0,0,3
413,1,5.0,1,0,0,0,0,1
414,1,0.0,1,0,0,1,0,0
415,0,9.0,0,0,0,0,1,1
416,0,1.0,0,0,0,0,0,0
417,0,0.0,1,0,0,0,1,0
418,1,5.0,0,0,0,0,0,1
419,1,1.0,1,1,0,0,0,0
420,0,10.0,1,1,1,0,0,0
421,1,17.0,0,0,1,0,1,3
422,0,1.0,0,0,0,1,1,0
423,1,13.0,1,0,0,0,0,1
424,0,0.0,1,0,0,0,1,0
425,0,2.0,1,0,0,0,0,0
426,0,1.0,1,0,1,0,1,3
427,1,13.0,1,0,0,0,0,1
428,1,11.0,0,0,1,0,1,1
429,0,9.0,0,1,0,0,0,0
430,1,1.0,0,0,0,0,0,3
431,0,0.0,1,0,0,0,0,1
432,1,23.0,1,0,0,0,1,0
433,0,3.0,1,0,0,0,0,0
434,1,3.0,0,0,0,0,0,5
435,0,0.0,0,1,0,0,0,1
436,0,3.0,1,0,0,0,0,1
437,0,1.0,0,0,0,0,1,1
438,1,2.0,0,1,0,0,1,0
439,0,1.0,0,0,0,0,0,0
440,1,1.0,1,1,0,0,1,1
441,1,9.0,1,0,1,1,0,1
442,1,3.0,1,0,1,0,1,5
443,1,1.0,0,1,0,0,0,1
444,1,1.0,1,0,0,0,0,0
445,0,1.0,1,0,0,0,0,1
446,1,2.0,0,1,1,0,0,1
447,1,1.0,1,0,1,0,1,5
448,1,1.0,0,0,1,0,0,1
449,1,10.0,0,0,1,0,1,1
450,0,0.0,1,0,0,0,0,0
451,1,2.0,1,0,1,0,0,1
452,0,3.0,1,0,0,0,0,0
453,0,2.0,0,1,0,0,0,3
454,0,5.0,0,0,1,0,1,1
455,1,1.0,0,1,0,0,1,1
456,0,1.0,0,0,0,1,1,1
457,0,10.0,0,0,0,0,1,1
458,0,1.0,0,0,0,1,0,0
459,1,0.0,1,1,1,0,0,1
460,1,12.0,0,0,0,0,0,1
461,0,3.0,0,1,0,0,0,1
462,1,1.0,0,1,0,0,0,3
463,0,1.0,0,0,0,0,1,1
464,1,1.0,1,0,0,1,0,1
465,0,0.0,0,0,0,0,1,1
466,0,21.0,1,0,0,0,0,1
467,1,3.0,1,0,0,0,0,1
468,1,1.0,1,0,1,0,0,0
469,0,2.0,0,1,0,0,1,0
470,0,3.0,0,0,0,0,0,0
471,1,10.0,1,0,1,1,0,1
472,0,1.0,0,0,0,0,0,1
473,1,0.0,1,1,1,0,0,0
474,1,5.0,1,0,1,0,1,0
475,1,1.0,0,0,0,0,0,0
476,0,2.0,0,0,0,1,1,1
477,0,1.0,0,0,1,1,0,1
478,0,1.0,0,0,1,0,0,1
479,1,1.0,1,0,0,1,0,1
480,1,2.0,1,0,0,0,0,1
481,0,0.0,0,1,0,0,1,3
482,0,1.0,0,0,0,0,1,1
483,0,1.0,0,0,0,0,0,0
484,1,5.0,1,0,0,1,0,0
485,0,3.0,1,1,0,0,0,0
486,0,8.0,0,1,0,0,1,0
487,1,0.0,1,0,1,0,0,0
488,1,3.0,1,0,1,0,1,1
489,1,1.0,1,1,0,0,0,0
490,1,4.0,0,0,0,0,0,1
491,1,1.0,1,0,0,0,1,1
492,1,1.0,1,0,1,0,0,1
493,0,0.0,0,0,0,0,0,0
494,0,3.0,1,0,0,0,1,1
495,1,3.0,0,0,0,0,1,1
496,0,3.0,0,0,0,0,0,0
497,1,0.0,1,0,0,0,1,0
498,1,2.0,1,0,0,0,0,1
499,0,2.0,0,0,0,0,0,0
500,0,9.0,0,0,0,1,0,0
501,1,2.0,0,0,0,0,0,0
502,0,4.0,0,1,0,0,0,0
503,0,3.0,0,0,0,0,0,1
504,1,3.0,0,0,0,0,1,0
505,1,0.0,1,0,1,0,0,5
506,1,2.0,1,0,1,1,1,1
507,0,0.0,0,0,0,1,1,0
508,1,2.0,1,1,0,0,0,1
509,1,5.0,0,0,0,0,0,0
510,1,2.0,0,0,0,0,0,1
511,1,11.0,0,0,0,0,0,1
512,1,2.0,0,1,0,0,1,0
513,0,22.0,0,0,0,0,1,0
514,0,0.0,0,1,0,0,0,0
515,1,5.0,0,0,0,0,0,1
516,1,2.0,1,0,0,0,0,0
517,1,2.0,0,0,0,0,1,1
518,1,0.0,1,0,0,0,0,1
519,1,1.0,1,1,1,0,0,1
520,0,9.0,0,1,0,1,1,0
521,1,9.0,0,0,0,0,0,1
522,1,3.0,1,0,0,0,1,1
523,0,1.0,0,1,0,0,0,0
524,1,1.0,0,1,0,1,1,0
525,0,4.0,1,0,0,0,0,1
526,0,23.0,0,0,0,0,0,5
527,1,3.0,1,0,1,0,0,1
528,0,1.0,1,0,0,0,1,1
529,1,0.0,1,0,0,0,1,2
530,0,2.0,0,1,0,0,1,0
531,0,2.0,1,0,0,0,0,1
532,0,1.0,0,1,0,0,1,0
533,0,0.0,0,0,0,0,1,1
534,1,2.0,0,0,0,0,1,3
535,1,3.0,1,0,0,0,0,1
536,0,1.0,0,1,0,0,0,1
537,1,1.0,1,0,0,0,0,5
538,0,4.0,1,0,0,0,0,1
539,0,1.0,0,0,1,1,0,5
540,0,4.0,1,0,0,0,0,3
541,1,1.0,0,0,0,0,1,3
542,1,23.0,0,0,0,0,0,0
543,0,0.0,0,1,0,0,1,1
544,1,5.0,1,1,1,0,0,1
545,0,0.0,0,1,0,0,1,0
546,1,0.0,1,0,0,1,1,1
547,0,2.0,1,0,1,0,0,0
548,0,3.0,0,1,0,0,0,0
549,0,1.0,0,1,0,0,1,0
550,1,0.0,0,0,1,0,1,3
551,1,2.0,1,0,0,0,0,1
552,0,3.0,0,0,0,0,1,5
553,0,4.0,1,0,0,0,0,0
554,1,4.0,0,0,0,0,1,1
555,0,4.0,0,0,0,0,0,1
556,0,2.0,0,1,0,0,1,3
557,0,0.0,0,0,0,0,0,5
558,1,4.0,1,0,0,0,0,1
559,1,1.0,1,0,1,0,1,1
560,0,3.0,1,0,0,0,0,1
561,1,4.0,0,1,0,0,0,0
562,0,0.0,1,0,1,1,1,5
563,1,2.0,0,0,1,0,1,1
564,1,1.0,1,0,0,0,0,1
565,1,3.0,1,0,1,0,0,0
566,0,1.0,0,1,0,0,1,1
567,1,6.0,1,0,1,0,1,0
568,1,1.0,1,0,1,0,0,1
569,1,1.0,1,0,1,0,1,3
570,1,3.0,1,0,1,0,0,1
571,0,1.0,0,0,0,0,1,1
572,0,1.0,0,1,0,0,0,1
573,1,1.0,0,1,0,0,1,0
574,0,3.0,0,0,1,1,1,3
575,1,0.0,1,0,0,0,0,0
576,0,1.0,0,1,0,0,0,3
577,0,3.0,0,0,1,0,0,0
578,1,0.0,0,1,0,0,0,1
579,0,4.0,0,1,1,1,0,0
580,0,1.0,1,0,0,0,0,0
581,0,3.0,0,0,0,1,1,3
582,0,2.0,1,0,0,0,0,1
583,1,11.0,0,0,0,0,0,1
584,1,1.0,0,1,0,0,0,0
585,0,3.0,0,1,0,1,1,1
586,0,2.0,0,0,0,0,0,0
587,1,1.0,0,0,0,0,0,5
588,1,7.0,0,1,0,0,1,0
589,1,5.0,1,1,1,0,0,1
590,0,1.0,0,0,0,0,0,1
591,1,0.0,1,0,1,0,1,0
592,0,3.0,0,1,0,0,1,0
593,1,3.0,0,1,0,1,1,1
594,0,1.0,1,0,0,0,0,0
595,1,1.0,1,0,1,0,1,5
596,1,2.0,1,0,0,0,0,1
597,0,3.0,0,0,0,0,0,1
598,0,0.0,0,0,0,0,0,0
599,1,3.0,1,0,1,0,1,0
600,1,0.0,0,0,0,0,1,3
601,1,23.0,1,0,0,0,0,1
602,1,2.0,0,0,0,0,0,0
603,0,0.0,1,0,0,0,1,0
604,1,3.0,1,0,0,0,0,1
605,0,3.0,0,0,0,1,1,1
606,1,2.0,1,0,0,0,0,1
607,0,0.0,1,1,0,1,1,1
608,0,7.0,1,0,0,0,0,0
609,0,0.0,0,0,0,0,1,1
610,1,1.0,0,0,0,0,1,1
611,1,2.0,1,0,0,0,0,1
612,1,8.0,0,0,1,1,0,0
613,0,4.0,0,0,0,0,0,2
614,0,3.0,1,0,0,1,0,0
615,1,16.0,0,1,0,0,0,1
616,1,8.0,1,0,0,0,1,1
617,0,1.0,1,0,0,0,0,0
618,0,0.0,0,0,0,0,0,0
619,1,2.0,1,1,1,0,0,1
620,1,0.0,1,0,0,0,0,1
621,1,1.0,1,0,0,0,0,0
622,0,1.0,0,0,0,0,0,1
623,1,1.0,1,0,1,0,0,1
624,0,1.0,0,0,1,0,0,0
625,1,1.0,1,1,1,0,0,1
626,1,4.0,0,0,0,0,1,3
627,1,1.0,0,1,0,0,0,1
628,0,1.0,1,1,0,0,0,1
629,1,1.0,1,0,0,0,0,0
630,1,21.0,1,0,0,1,1,1
631,1,1.0,0,1,0,0,0,1
632,1,2.0,0,0,0,0,0,1
633,0,1.0,0,1,0,0,0,0
634,0,5.0,0,1,0,0,1,0
635,1,0.0,1,1,1,0,0,1
636,1,13.0,1,0,0,0,0,1
637,0,1.0,0,0,0,0,0,1
638,1,3.0,0,0,0,0,1,1
639,0,0.0,0,0,0,1,1,1
640,1,1.0,1,0,1,0,0,5
641,0,1.0,1,0,1,0,1,0
642,0,8.0,1,0,1,0,1,0
643,0,2.0,0,0,0,0,0,0
644,1,1.0,0,0,0,0,0,1
645,0,26.0,0,1,0,1,1,0
646,0,2.0,0,0,0,0,0,1
647,1,1.0,1,0,0,0,0,0
648,1,0.0,1,0,1,0,0,1
649,0,1.0,0,1,0,0,1,5
650,1,3.0,1,0,0,0,0,1
651,0,0.0,0,0,0,0,0,1
652,1,5.0,0,1,0,0,0,0
653,1,0.0,1,1,0,0,0,1
654,0,1.0,1,0,1,0,0,1
655,1,3.0,1,0,0,0,0,1
656,0,0.0,1,0,0,1,0,0
657,1,1.0,1,0,0,0,0,0
658,1,2.0,1,0,0,0,0,5
659,0,10.0,1,0,1,0,0,3
660,0,3.0,0,0,0,1,1,1
661,0,3.0,0,0,1,0,0,0
662,1,1.0,1,1,0,0,0,0
663,1,2.0,1,0,0,0,1,1
664,0,0.0,1,0,0,0,0,1
665,1,1.0,1,0,0,0,0,1
666,0,2.0,0,0,0,0,0,0
667,1,2.0,1,0,0,1,0,1
668,0,8.0,1,0,0,0,0,1
669,0,1.0,0,0,0,0,0,0
670,0,0.0,0,0,0,0,1,0
671,0,1.0,1,0,0,1,1,3
672,0,13.0,0,0,0,0,0,0
673,0,0.0,0,0,0,1,0,3
674,1,10.0,0,0,1,0,1,1
675,1,1.0,1,0,0,0,0,1
676,0,4.0,0,0,0,0,0,1
677,0,1.0,0,0,0,0,1,0
678,1,2.0,1,0,0,0,0,2
679,1,1.0,0,0,0,0,0,0
680,0,1.0,0,0,0,0,0,1
681,1,1.0,1,1,0,0,1,0
682,0,3.0,0,1,0,0,1,0
683,0,16.0,0,1,0,0,1,5
684,1,3.0,0,0,0,0,1,0
685,1,3.0,1,0,0,1,0,1
686,0,1.0,1,1,0,0,0,0
687,1,8.0,1,0,0,0,1,5
688,0,1.0,1,1,1,0,0,5
689,1,1.0,0,0,0,0,0,0
690,1,0.0,1,0,1,0,0,1
691,1,4.0,1,0,0,1,0,0
