Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
63,1,1.0,0,0,0,0,0,0
64,0,10.0,0,0,0,0,0,1
65,1,1.0,0,1,0,0,1,1
66,1,8.0,1,1,0,1,0,4
67,0,2.0,1,0,0,0,0,1
68,1,1.0,1,0,0,1,0,1
69,0,1.0,1,0,0,0,0,1
70,1,9.0,0,0,0,1,0,1
71,1,4.0,1,0,1,0,0,1
72,0,1.0,1,0,0,1,0,1
73,0,1.0,0,1,0,0,1,1
74,1,1.0,0,1,0,0,1,3
75,0,2.0,0,0,0,0,0,1
76,0,5.0,1,0,0,0,0,1
77,1,2.0,0,0,0,0,1,1
78,1,2.0,1,0,0,0,0,0
79,1,3.0,1,0,0,0,0,0
80,0,2.0,0,0,0,0,1,0
81,1,2.0,0,0,0,0,0,1
82,1,4.0,1,0,0,0,0,1
83,0,1.0,0,0,0,0,1,3
84,1,1.0,0,0,0,0,1,0
85,0,4.0,0,0,1,0,0,0
86,1,1.0,1,0,0,0,0,1
87,1,3.0,0,0,0,0,1,3
88,1,2.0,0,0,0,0,0,0
89,0,8.0,0,1,0,1,0,5
90,1,2.0,1,0,0,0,1,1
91,0,3.0,1,0,0,0,1,1
92,1,1.0,1,0,0,0,0,1
93,1,3.0,1,0,1,0,0,1
94,0,2.0,1,0,0,0,0,3
95,1,2.0,0,0,1,0,0,1
96,1,7.0,1,0,1,0,0,0
97,1,4.0,1,0,0,0,0,1
98,0,1.0,0,1,1,1,0,0
99,1,1.0,1,0,0,0,1,1
100,1,1.0,0,0,0,0,0,0
101,0,3.0,1,1,1,0,0,3
102,0,7.0,0,1,0,0,1,5
103,0,1.0,0,1,0,1,1,0
104,1,4.0,0,1,0,0,0,3
105,0,0.0,1,1,0,0,0,0
106,1,3.0,1,0,0,0,0,1
107,0,1.0,1,0,1,0,0,1
108,1,1.0,1,1,0,0,0,1
109,0,0.0,1,1,0,1,1,0
110,0,0.0,1,0,0,0,0,1
111,1,1.0,1,0,1,1,0,0
112,1,5.0,1,0,0,0,0,1
113,0,3.0,0,0,0,0,1,0
114,0,2.0,0,1,0,1,1,0
115,0,6.0,0,0,1,0,1,1
116,1,1.0,1,0,0,1,0,3
117,0,0.0,1,0,0,0,1,1
118,1,12.0,0,0,0,1,1,5
119,0,1.0,1,0,0,0,1,1
120,0,1.0,1,1,1,0,0,0
121,0,1.0,0,0,0,0,1,2
122,1,20.0,0,0,0,1,1,1
123,0,2.0,1,0,0,0,0,3
124,1,0.0,1,0,0,0,0,1
125,1,4.0,0,0,0,0,1,1
126,0,10.0,1,0,0,0,1,3
127,1,4.0,0,0,0,0,1,0
128,0,2.0,0,0,0,0,0,0
129,0,0.0,1,1,0,0,1,1
130,0,3.0,0,0,1,0,0,0
131,1,2.0,1,0,0,0,0,1
132,1,2.0,0,1,0,0,1,1
133,1,9.0,1,0,0,0,1,1
134,0,0.0,1,1,0,0,0,1
135,1,21.0,1,0,1,0,0,1
136,1,0.0,0,0,0,0,0,0
137,0,1.0,0,0,0,0,0,3
138,0,1.0,1,0,0,0,0,1
139,0,0.0,1,0,0,0,1,1
140,1,1.0,0,0,0,1,0,0
141,0,0.0,1,0,0,0,0,0
142,1,7.0,1,1,0,0,0,1
143,1,2.0,1,0,0,1,0,1
144,0,2.0,1,1,0,0,0,1
145,1,4.0,1,0,0,0,1,1
146,1,1.0,1,0,0,0,0,1
147,0,1.0,0,0,0,1,1,3
148,1,2.0,0,0,0,0,0,1
149,0,0.0,1,1,0,1,1,0
150,0,1.0,1,0,1,0,0,1
151,1,21.0,0,1,1,1,1,0
152,1,2.0,1,0,0,0,0,0
153,0,1.0,1,0,0,0,0,3
154,0,1.0,1,0,0,0,1,1
155,1,1.0,1,0,0,1,1,0
156,0,0.0,1,0,0,0,1,1
157,1,3.0,1,1,0,0,0,1
158,1,1.0,1,0,1,0,1,1
159,0,0.0,0,0,0,0,1,0
160,0,1.0,0,0,0,0,1,0
161,0,1.0,1,0,0,0,0,1
162,1,10.0,1,0,0,0,1,1
163,1,1.0,0,0,0,1,1,0
164,1,11.0,0,0,0,1,1,1
165,1,1.0,1,0,0,1,0,1
166,1,1.0,0,0,0,0,1,1
167,0,0.0,0,1,0,0,1,1
168,0,4.0,0,0,0,0,0,0
169,0,14.0,1,1,0,0,0,1
170,0,1.0,1,0,0,0,0,1
171,1,1.0,1,0,1,0,0,0
172,1,4.0,1,1,1,0,0,1
173,1,0.0,1,0,1,0,1,1
174,0,0.0,1,0,0,0,0,1
175,0,2.0,1,0,0,0,0,0
176,1,4.0,1,0,1,0,0,1
177,0,1.0,0,1,1,1,1,0
178,1,13.0,0,1,0,0,0,1
179,1,10.0,1,0,0,0,0,3
180,0,5.0,1,0,0,0,1,0
181,1,1.0,1,0,1,0,0,1
182,1,1.0,1,1,0,0,1,1
183,0,4.0,1,1,1,0,0,0
184,0,6.0,0,1,0,1,0,5
185,1,10.0,1,1,0,0,0,1
186,0,0.0,0,1,0,0,1,1
187,0,21.0,0,0,0,0,1,0
188,0,1.0,0,1,0,0,0,0
189,1,0.0,0,0,0,0,0,0
190,0,1.0,1,0,0,0,0,5
191,1,8.0,1,0,1,0,0,0
192,0,2.0,0,0,0,0,1,0
193,0,1.0,0,0,0,1,0,0
194,0,1.0,0,0,0,0,0,1
195,0,8.0,0,1,0,0,1,3
196,0,3.0,1,0,0,0,0,1
197,1,1.0,0,0,1,0,1,1
198,0,5.0,1,1,0,0,0,0
199,1,2.0,0,0,0,0,0,3
200,0,1.0,1,0,0,0,0,0
201,0,9.0,0,0,0,0,0,1
202,1,0.0,0,0,0,0,0,0
203,0,1.0,1,0,0,0,0,1
204,0,1.0,0,0,1,0,0,1
205,1,3.0,1,0,0,0,0,1
206,0,1.0,0,0,0,0,1,3
207,0,3.0,1,0,1,0,0,1
208,1,10.0,0,0,0,0,1,1
209,1,4.0,1,0,0,1,0,1
210,1,8.0,1,0,1,1,1,1
211,1,5.0,1,0,0,0,0,1
212,1,3.0,1,0,0,0,0,1
213,0,3.0,0,0,0,0,0,0
214,0,0.0,1,0,0,0,0,1
215,0,2.0,0,1,0,0,1,3
216,0,1.0,0,1,1,0,1,0
217,1,11.0,1,0,0,0,1,1
218,0,1.0,0,0,0,0,0,3
219,0,2.0,0,0,0,1,1,1
220,1,1.0,1,0,0,0,0,1
221,0,1.0,0,0,0,1,1,1
222,1,4.0,1,0,0,0,0,1
223,1,2.0,0,0,0,0,0,5
224,0,1.0,0,0,0,0,0,5
225,1,0.0,1,0,0,1,0,0
226,0,1.0,1,0,0,0,1,1
227,0,1.0,0,0,0,0,1,5
228,1,4.0,1,0,0,1,0,1
229,0,0.0,0,0,0,0,1,3
230,0,12.0,0,0,1,0,1,5
231,1,2.0,0,1,0,0,0,1
232,0,0.0,0,0,0,0,1,3
233,0,2.0,0,0,0,0,0,0
234,0,0.0,0,0,1,0,0,0
235,1,14.0,0,0,0,0,0,1
236,1,1.0,1,0,0,0,0,0
237,0,0.0,1,0,0,0,0,3
238,0,2.0,1,0,0,0,0,1
239,1,1.0,1,1,0,0,0,1
240,0,8.0,0,0,0,1,1,1
241,0,9.0,0,1,0,0,0,1
242,1,4.0,0,0,1,0,0,3
243,0,1.0,1,0,0,0,1,1
244,0,1.0,1,0,0,0,0,3
245,0,23.0,0,1,0,0,0,0
246,0,2.0,0,0,0,0,0,1
247,1,0.0,0,0,0,0,0,1
248,0,0.0,0,0,0,0,0,0
249,0,7.0,1,0,0,0,1,1
250,1,6.0,0,0,1,0,0,1
251,1,1.0,0,0,0,1,1,1
252,1,3.0,0,0,0,0,1,0
253,1,2.0,0,0,0,0,0,1
254,0,3.0,0,0,0,1,0,1
255,1,0.0,1,0,0,0,0,1
256,1,1.0,0,0,0,0,0,1
257,1,1.0,1,1,0,0,0,0
258,0,5.0,0,0,0,1,1,1
259,0,1.0,0,1,0,0,1,0
260,1,3.0,0,0,0,0,0,0
261,0,3.0,0,1,0,0,1,0
262,0,1.0,0,0,0,0,0,0
263,0,1.0,0,0,0,1,1,0
264,0,0.0,0,0,0,0,0,0
265,1,3.0,0,0,0,0,0,1
266,0,2.0,0,1,0,0,1,1
267,1,2.0,0,0,0,0,0,0
268,0,4.0,0,0,0,0,0,1
269,0,8.0,0,1,0,0,0,0
270,0,3.0,1,0,1,1,1,1
271,0,2.0,0,1,1,1,1,0
272,1,1.0,0,0,0,0,0,1
273,1,2.0,0,0,0,1,0,0
274,1,0.0,1,0,0,0,0,1
275,1,3.0,0,0,0,1,1,1
276,1,1.0,1,0,0,1,0,3
277,1,18.0,0,0,1,0,0,0
278,0,1.0,0,0,0,0,0,5
279,1,1.0,0,0,0,1,1,1
280,1,1.0,1,0,0,0,0,1
281,1,7.0,1,0,0,1,0,1
282,1,0.0,0,0,1,0,0,1
283,0,0.0,0,0,0,0,0,5
284,0,4.0,1,1,0,0,0,1
285,0,5.0,1,0,0,0,0,1
286,1,9.0,0,0,0,1,0,1
287,0,1.0,0,0,0,0,1,0
288,0,1.0,0,1,0,0,1,5
289,1,0.0,0,0,0,0,0,1
290,1,5.0,1,0,1,0,0,1
291,0,4.0,1,1,0,0,0,1
292,1,15.0,1,0,0,1,0,1
293,1,5.0,1,1,1,0,0,0
294,1,1.0,0,0,0,0,0,5
295,0,3.0,0,0,0,0,0,1
296,1,1.0,0,1,1,0,0,0
297,0,1.0,0,0,0,1,1,0
298,1,8.0,0,1,0,1,1,0
299,0,1.0,0,1,0,1,0,0
300,0,3.0,0,0,0,1,0,0
301,0,5.0,1,0,0,0,0,1
302,1,15.0,1,0,0,0,1,0
303,0,4.0,0,0,1,0,1,1
304,0,2.0,1,0,0,0,1,1
305,0,17.0,1,0,0,0,0,0
306,0,2.0,0,0,0,0,1,1
307,0,0.0,1,0,1,0,1,0
308,1,1.0,1,0,1,0,1,1
309,0,0.0,0,0,0,0,1,1
310,0,0.0,1,0,0,0,0,1
311,1,1.0,0,1,0,0,0,0
312,0,4.0,0,1,1,0,1,3
313,0,6.0,1,0,0,0,1,0
314,0,8.0,1,0,0,0,1,0
315,0,8.0,0,0,0,0,0,1
316,1,3.0,1,0,0,0,0,0
317,1,2.0,0,0,0,0,0,1
318,0,2.0,0,0,0,1,1,1
319,0,3.0,0,0,0,0,0,1
320,1,0.0,0,0,0,0,1,0
321,1,1.0,0,0,0,0,1,1
322,0,1.0,1,0,0,0,0,1
323,0,8.0,0,0,1,0,0,1
324,1,2.0,1,1,0,0,1,1
325,0,3.0,0,0,0,0,0,1
326,1,15.0,1,0,1,0,0,1
327,1,2.0,1,0,0,0,0,1
328,1,3.0,0,0,1,0,0,1
329,0,3.0,0,1,0,0,0,0
330,0,7.0,0,0,0,0,0,0
331,1,11.0,0,0,0,0,0,5
332,0,14.0,0,0,0,0,0,0
333,0,0.0,0,1,0,0,1,0
334,1,2.0,1,0,0,0,0,1
335,0,14.0,1,0,0,0,0,1
336,1,0.0,0,0,1,0,0,1
337,1,2.0,1,0,0,0,0,1
338,0,2.0,1,0,0,0,1,0
339,1,1.0,1,0,0,0,0,1
340,1,2.0,1,0,0,0,1,1
341,1,2.0,0,0,0,0,0,1
342,1,16.0,1,1,0,0,0,1
343,1,2.0,0,0,1,0,0,0
344,1,1.0,1,0,0,0,1,1
345,0,3.0,0,0,0,0,1,1
346,0,2.0,1,0,0,0,1,0
347,0,1.0,0,0,0,0,0,0
348,0,2.0,0,1,0,0,0,1
349,1,2.0,0,0,0,1,0,0
350,0,4.0,0,0,0,0,1,5
351,1,10.0,1,0,0,0,0,1
352,1,1.0,0,0,0,0,0,0
353,0,0.0,1,0,0,0,0,0
354,0,1.0,1,0,0,0,0,0
355,1,2.0,0,1,0,0,0,1
356,0,2.0,0,0,0,0,1,1
357,1,2.0,0,0,0,0,1,0
358,1,3.0,0,0,0,0,0,1
359,1,5.0,0,0,0,1,0,1
360,0,11.0,1,0,0,0,1,1
361,0,0.0,0,0,0,1,0,5
362,0,0.0,1,1,0,0,1,1
363,1,8.0,1,0,0,0,1,0
364,1,3.0,0,0,1,1,0,1
365,0,3.0,0,0,0,0,0,0
366,0,8.0,0,0,0,0,1,3
367,0,12.0,1,1,0,0,1,0
368,1,2.0,0,0,1,1,0,1
369,0,0.0,0,0,0,0,1,3
370,0,2.0,0,0,0,0,1,0
371,0,0.0,1,1,0,0,0,0
372,0,7.0,0,1,0,0,0,0
373,1,0.0,1,0,0,0,0,1
374,1,0.0,1,0,0,0,0,1
375,0,10.0,0,0,0,0,1,0
376,1,1.0,1,0,0,0,0,3
377,0,0.0,1,0,0,1,0,0
378,0,4.0,0,0,1,0,0,0
379,0,1.0,0,0,0,0,1,1
380,0,5.0,0,0,0,1,0,1
381,0,3.0,0,1,0,0,0,0
382,1,2.0,0,0,0,1,0,1
383,0,1.0,0,1,0,0,1,2
384,1,5.0,1,0,0,1,0,1
385,1,12.0,1,0,0,1,0,1
386,1,1.0,0,0,0,1,1,1
387,1,1.0,0,1,0,0,0,0
388,1,12.0,1,0,1,0,0,1
389,1,17.0,1,0,0,0,0,1
390,1,10.0,1,0,0,0,0,0
391,0,0.0,0,1,1,0,0,1
392,0,1.0,0,1,0,0,0,0
393,1,1.0,1,0,0,1,0,1
394,0,1.0,0,0,0,0,1,3
395,0,1.0,0,1,0,1,0,3
396,1,1.0,0,0,1,0,0,0
397,0,1.0,1,0,0,0,1,3
398,1,1.0,0,0,0,0,0,1
399,1,1.0,1,0,0,0,0,1
400,0,1.0,0,0,1,0,1,0
401,1,3.0,1,0,0,1,0,1
402,1,2.0,0,0,0,0,0,0
403,0,7.0,1,0,1,1,0,0
404,0,3.0,1,1,1,1,1,0
405,0,0.0,0,0,0,0,0,1
406,0,11.0,1,0,1,0,0,0
407,0,5.0,0,0,0,0,0,0
408,1,9.0,1,0,1,0,0,1
409,1,1.0,0,0,0,0,1,0
410,1,1.0,0,0,0,0,0,3
411,1,1.0,0,1,0,0,0,3
412,1,0.0,0,0,0,0,0,3
413,0,1.0,0,1,0,0,0,0
414,0,0.0,1,0,0,0,0,1
415,1,1.0,1,0,1,0,0,1
416,1,1.0,0,0,0,0,0,0
417,0,2.0,1,0,0,0,0,1
418,0,4.0,0,1,0,0,0,1
419,1,4.0,1,0,1,0,0,0
420,1,6.0,0,0,0,1,1,0
421,0,2.0,0,0,0,1,1,0
422,0,7.0,1,0,1,0,0,1
423,1,3.0,0,0,1,0,0,3
424,1,0.0,0,1,0,0,0,1
425,0,2.0,1,1,1,0,0,0
426,0,1.0,0,0,0,1,1,1
427,1,1.0,1,1,0,0,1,1
428,1,15.0,1,0,0,0,1,1
429,1,0.0,0,0,1,0,0,1
430,0,3.0,0,0,0,0,1,0
431,1,0.0,0,0,0,0,1,1
432,0,2.0,1,0,1,0,0,1
433,0,8.0,1,0,1,0,0,1
434,0,5.0,0,0,0,0,0,1
435,1,2.0,1,0,0,0,0,1
436,0,3.0,0,1,0,0,1,3
437,1,6.0,0,0,0,0,0,5
438,0,2.0,0,0,0,0,1,0
439,1,12.0,0,1,0,0,1,0
440,0,1.0,1,0,1,0,0,1
441,0,2.0,0,0,1,1,1,1
442,0,8.0,0,1,0,1,0,0
443,1,1.0,1,0,0,0,0,1
444,0,8.0,1,0,1,0,0,1
445,0,4.0,0,0,0,0,1,0
446,1,2.0,0,0,0,1,1,0
447,0,1.0,1,0,1,1,1,0
448,0,1.0,1,0,0,1,1,0
449,0,1.0,1,1,0,1,1,0
450,0,0.0,1,0,0,0,0,1
451,0,2.0,0,0,1,1,0,0
452,1,3.0,0,1,0,0,0,0
453,0,12.0,0,0,1,0,0,0
454,0,9.0,0,0,1,1,0,0
455,1,13.0,0,0,0,0,1,1
456,1,1.0,0,0,0,0,0,1
457,0,4.0,0,0,0,0,1,1
458,1,1.0,0,0,0,0,0,1
459,1,7.0,0,0,0,1,0,0
460,1,1.0,0,0,0,0,1,1
461,0,6.0,1,0,0,0,1,1
462,0,1.0,1,0,0,0,0,0
463,1,18.0,0,1,0,0,0,0
464,1,1.0,0,0,0,0,0,0
465,1,0.0,0,0,0,0,0,1
466,1,0.0,1,0,0,0,1,1
467,1,3.0,1,0,0,0,0,1
468,0,1.0,0,0,1,1,0,5
469,1,2.0,0,0,0,0,0,1
470,1,3.0,0,0,0,0,0,1
471,1,3.0,0,0,0,1,1,0
472,0,5.0,1,0,0,0,0,1
473,0,9.0,0,0,0,1,0,0
474,0,0.0,0,0,0,1,0,1
475,1,1.0,1,1,0,0,0,0
476,0,2.0,1,0,0,0,0,3
477,0,3.0,0,1,1,1,1,1
478,1,1.0,0,0,0,1,0,3
479,1,11.0,1,0,0,0,1,0
480,0,4.0,1,0,0,0,1,0
481,0,2.0,0,0,0,0,0,1
482,0,1.0,1,0,0,0,0,1
483,1,3.0,0,0,0,0,1,1
484,1,3.0,1,0,0,0,0,1
485,0,2.0,0,0,0,0,1,1
486,0,1.0,1,0,1,0,0,1
487,1,2.0,0,0,1,1,1,1
488,0,1.0,1,0,1,1,0,1
489,1,19.0,1,0,1,0,0,0
490,1,9.0,0,1,1,0,0,0
491,1,8.0,0,0,1,0,0,3
492,1,1.0,1,0,0,1,1,0
493,0,0.0,0,1,0,0,1,1
494,1,31.0,0,0,0,0,0,1
495,1,2.0,0,1,1,0,0,3
496,0,1.0,0,0,0,0,0,1
497,1,0.0,0,0,0,0,0,1
498,1,2.0,0,0,1,0,0,0
499,1,1.0,1,0,0,0,0,3
500,1,7.0,0,0,0,0,0,1
501,0,1.0,0,0,0,0,0,0
502,0,2.0,0,1,0,0,0,3
503,0,2.0,1,0,0,0,0,1
504,1,1.0,1,0,0,0,0,1
505,0,0.0,0,0,0,1,1,1
506,0,5.0,1,1,0,1,0,1
507,1,0.0,0,0,0,0,1,1
508,0,0.0,1,0,0,0,0,1
509,1,1.0,0,0,0,0,0,0
510,1,2.0,1,0,0,0,0,1
511,0,16.0,0,0,1,0,1,1
512,1,0.0,0,0,0,0,1,0
513,1,1.0,0,0,1,0,0,1
514,0,14.0,0,0,0,0,0,1
515,0,1.0,0,0,1,0,1,0
516,0,2.0,1,0,0,0,0,1
517,0,0.0,0,0,0,0,0,1
518,0,0.0,0,0,0,0,0,1
519,1,9.0,0,0,1,1,1,1
520,1,14.0,0,0,0,0,1,1
521,1,2.0,0,0,0,0,0,1
522,1,3.0,0,0,0,0,1,0
523,0,1.0,0,0,0,0,1,3
524,1,3.0,0,0,0,0,0,3
525,1,1.0,0,0,0,0,0,0
526,0,2.0,1,1,0,0,0,1
527,1,9.0,0,0,0,1,1,0
528,1,1.0,1,1,0,0,0,1
529,1,4.0,0,0,0,0,0,1
530,1,2.0,1,0,0,0,0,1
531,0,14.0,0,0,0,0,0,0
532,0,1.0,0,0,0,0,1,3
533,0,0.0,1,0,0,0,0,1
534,1,2.0,0,0,0,0,0,5
535,1,2.0,0,0,0,0,0,0
536,1,1.0,0,1,0,0,0,0
537,0,1.0,0,0,0,0,1,1
538,0,4.0,0,0,0,0,0,0
539,0,8.0,1,0,1,1,0,1
540,1,4.0,1,0,1,0,0,1
541,0,1.0,1,1,0,0,0,0
542,0,0.0,1,0,1,0,0,3
543,0,0.0,0,0,0,0,0,3
544,0,0.0,1,0,0,1,0,1
545,1,4.0,1,0,0,0,0,3
546,0,0.0,0,0,0,0,0,1
547,0,2.0,1,0,0,1,0,1
548,1,1.0,1,0,0,0,0,0
549,0,3.0,1,0,1,0,0,1
550,0,0.0,1,0,0,0,0,0
551,0,2.0,1,0,0,0,0,0
552,0,1.0,1,1,0,0,0,0
553,0,0.0,1,0,0,0,0,0
554,0,3.0,0,0,0,0,1,1
555,0,1.0,0,0,0,0,0,1
556,0,9.0,1,0,0,0,0,1
557,1,0.0,0,0,0,0,1,0
558,1,1.0,1,0,0,0,0,1
559,1,4.0,0,0,0,1,1,1
560,1,1.0,0,0,0,0,0,1
561,0,15.0,0,0,0,0,0,0
562,0,0.0,0,0,0,1,1,3
563,0,1.0,0,0,0,1,0,0
564,1,4.0,0,0,1,0,1,5
565,0,5.0,0,1,1,1,0,0
566,1,8.0,0,0,0,0,0,1
567,1,7.0,0,0,0,1,0,1
568,0,1.0,1,0,0,1,0,0
569,1,1.0,0,0,0,1,0,0
570,1,1.0,0,0,0,1,1,0
571,0,3.0,1,0,0,0,1,0
572,0,16.0,1,0,0,0,0,1
573,0,12.0,0,0,0,0,0,0
574,1,1.0,0,1,0,1,1,0
575,0,2.0,0,0,0,0,0,3
576,0,6.0,0,0,0,0,1,1
577,1,5.0,1,1,0,1,1,0
578,0,4.0,1,1,1,0,0,1
579,0,8.0,0,0,0,1,1,1
580,0,1.0,1,0,0,0,0,1
581,0,4.0,0,0,0,0,1,1
582,0,2.0,0,0,1,0,0,0
583,0,0.0,1,0,0,0,0,1
584,0,3.0,1,0,0,0,0,1
585,0,3.0,0,1,1,0,1,0
586,0,0.0,0,0,0,0,0,1
587,0,1.0,1,0,0,0,0,1
588,0,1.0,0,0,0,0,1,1
589,0,1.0,0,0,0,1,1,3
590,1,1.0,1,0,1,0,0,1
591,1,2.0,1,0,0,1,0,1
592,0,1.0,0,0,0,0,1,3
593,0,1.0,1,0,0,0,0,1
594,1,22.0,1,0,0,0,0,1
595,0,3.0,1,1,1,1,0,0
596,1,0.0,1,1,0,0,0,1
597,1,3.0,1,0,0,0,0,1
598,0,0.0,0,0,0,0,1,1
599,0,3.0,0,1,0,1,1,0
600,0,2.0,1,0,1,0,1,1
601,1,2.0,0,0,0,0,0,1
602,0,0.0,1,0,0,0,0,1
603,0,0.0,0,1,0,0,0,0
604,0,6.0,1,1,0,0,1,1
605,1,15.0,1,0,0,0,0,1
606,0,1.0,0,0,0,0,0,0
607,0,9.0,0,0,0,0,1,0
608,1,6.0,1,0,1,0,1,5
609,1,0.0,0,0,0,0,1,0
610,0,1.0,0,0,0,0,0,0
611,1,9.0,1,0,0,0,0,1
612,0,1.0,0,0,0,1,0,0
613,0,0.0,1,0,0,0,1,1
614,0,8.0,0,1,0,0,0,5
615,0,1.0,0,0,0,0,1,3
616,1,1.0,1,0,0,0,0,1
617,0,1.0,1,0,0,0,0,1
618,1,2.0,0,0,0,0,0,0
619,1,7.0,1,0,0,1,0,1
620,1,0.0,1,1,1,0,0,1
621,0,1.0,0,0,0,0,0,0
622,0,1.0,0,0,0,0,1,0
623,1,1.0,0,0,0,1,0,1
624,1,10.0,1,0,1,1,0,1
625,1,1.0,0,0,0,1,0,1
626,0,1.0,1,0,0,0,1,1
627,0,1.0,1,0,0,0,1,5
628,1,3.0,0,0,0,0,1,0
629,1,2.0,0,0,0,0,0,1
630,1,1.0,1,0,0,0,1,1
631,0,3.0,0,1,0,0,0,0
632,0,2.0,1,1,0,0,0,1
633,1,2.0,1,0,0,0,0,0
634,1,1.0,0,0,0,0,0,1
635,1,2.0,1,0,1,1,0,0
636,0,3.0,0,1,0,0,0,0
637,0,1.0,1,1,0,0,0,1
638,0,1.0,1,1,0,0,1,0
639,0,0.0,1,1,0,0,1,1
640,0,1.0,0,0,0,1,1,0
641,0,4.0,1,1,1,1,1,0
642,0,10.0,0,0,0,1,1,0
643,1,1.0,1,0,0,0,0,1
644,0,1.0,0,1,0,0,1,0
645,0,3.0,0,0,1,0,1,1
646,0,4.0,0,0,0,0,0,5
647,1,1.0,0,0,1,0,1,1
648,0,11.0,1,1,0,1,0,1
649,1,1.0,0,0,0,0,1,1
650,0,3.0,0,0,0,0,0,1
651,0,0.0,0,1,0,0,1,0
652,0,5.0,0,0,0,0,0,1
653,1,0.0,1,0,0,0,0,3
654,0,1.0,0,0,0,1,0,5
655,1,3.0,1,0,1,0,0,0
656,1,0.0,1,0,1,0,1,1
657,0,10.0,1,0,0,0,0,1
658,1,4.0,0,0,0,0,1,0
659,0,2.0,1,0,1,1,0,0
660,1,1.0,1,0,0,0,0,0
661,1,5.0,1,0,0,1,0,1
662,1,1.0,0,0,0,0,0,0
663,1,7.0,1,0,0,0,0,1
664,1,0.0,0,0,1,0,0,3
665,0,1.0,1,0,0,0,1,1
666,0,3.0,1,0,0,0,0,0
667,0,21.0,0,0,1,0,0,5
668,1,6.0,0,1,0,0,1,3
669,0,1.0,1,1,0,0,0,1
670,0,16.0,0,1,0,0,0,3
671,0,1.0,0,1,0,0,1,0
672,1,13.0,0,1,0,0,1,1
673,0,0.0,0,1,1,0,1,1
674,1,4.0,0,0,1,1,0,1
675,0,1.0,1,0,0,0,0,0
676,0,0.0,0,1,0,0,1,0
677,1,1.0,0,1,0,0,0,0
678,1,17.0,0,0,1,0,0,0
679,1,1.0,0,0,1,0,0,1
680,0,1.0,0,0,0,0,0,0
681,1,12.0,1,0,0,0,0,0
682,1,1.0,1,0,0,0,1,0
683,1,0.0,0,0,1,0,0,1
684,0,14.0,1,0,0,0,0,1
685,0,8.0,0,0,0,0,1,1
686,0,1.0,0,1,0,0,0,3
687,1,11.0,1,0,0,0,0,0
688,0,3.0,0,0,0,1,1,0
689,0,2.0,1,0,0,0,0,1
690,1,9.0,1,0,0,1,0,1
691,0,2.0,0,1,0,0,1,1
