Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
109,1,0.0,1,0,0,0,0,5
110,1,4.0,0,0,0,0,1,0
111,1,1.0,1,0,0,0,1,0
112,0,0.0,1,0,1,0,1,0
113,0,1.0,0,1,0,0,1,1
114,0,2.0,1,0,1,0,0,1
115,1,1.0,0,1,0,0,0,0
116,0,1.0,1,0,1,0,0,1
117,0,11.0,1,0,0,0,0,1
118,0,1.0,1,1,0,0,0,1
119,1,1.0,1,0,1,1,0,1
120,1,6.0,1,0,1,0,0,0
121,0,1.0,0,0,0,0,0,1
122,1,2.0,1,0,0,1,0,0
123,1,3.0,1,0,1,1,1,1
124,0,2.0,0,0,0,0,0,1
125,1,2.0,1,0,0,0,0,1
126,1,5.0,0,1,0,0,1,3
127,0,4.0,0,0,0,0,0,0
128,0,0.0,1,0,0,0,0,1
129,0,0.0,0,0,0,0,1,1
130,1,15.0,1,0,1,0,1,1
131,0,3.0,0,1,0,0,0,1
132,0,4.0,0,0,0,0,1,0
133,1,6.0,0,0,1,0,0,1
134,1,0.0,1,0,0,1,1,1
135,0,0.0,1,0,0,0,0,1
136,0,11.0,1,0,0,0,1,1
137,1,6.0,1,0,1,1,0,1
138,0,1.0,1,0,0,1,0,1
139,0,7.0,0,1,0,0,0,0
140,0,1.0,1,1,0,0,1,1
141,0,0.0,0,1,0,0,1,0
142,1,0.0,0,0,1,1,0,1
143,0,17.0,1,0,0,0,0,1
144,0,2.0,1,0,0,0,0,1
145,0,1.0,1,0,0,0,1,1
146,1,3.0,0,0,0,0,0,5
147,1,1.0,1,0,0,0,0,1
148,0,2.0,1,1,0,1,0,1
149,0,0.0,1,0,1,0,0,1
150,0,3.0,0,1,0,0,1,1
151,1,2.0,1,1,0,0,0,1
152,0,0.0,0,0,0,0,0,1
153,1,8.0,1,0,0,0,0,1
154,0,1.0,0,1,0,1,0,0
155,0,1.0,1,0,0,0,0,1
156,1,0.0,1,0,1,0,0,1
157,0,1.0,1,1,0,0,0,1
158,0,1.0,0,1,0,0,1,3
159,1,0.0,0,0,0,0,1,0
160,1,3.0,1,0,0,0,1,5
161,0,1.0,0,0,0,0,1,1
162,0,3.0,1,0,1,0,1,4
163,1,1.0,1,0,0,0,0,0
164,0,1.0,1,1,0,0,0,1
165,0,1.0,1,0,0,1,1,1
166,1,19.0,0,0,1,1,0,0
167,1,0.0,0,0,0,0,1,3
168,0,1.0,1,0,0,1,1,1
169,0,0.0,0,0,0,1,1,5
170,0,1.0,0,0,0,0,1,0
171,1,1.0,0,1,0,0,0,1
172,0,0.0,0,0,0,1,1,1
173,0,0.0,0,0,0,0,0,1
174,0,0.0,1,0,0,1,0,1
175,0,2.0,0,1,0,0,1,5
176,0,4.0,0,0,0,0,0,3
177,0,1.0,1,0,0,0,1,1
178,0,2.0,1,0,0,0,0,3
179,0,12.0,0,0,1,0,1,1
180,0,1.0,0,0,0,0,0,0
181,0,5.0,1,0,1,0,0,1
182,0,15.0,1,0,1,0,0,3
183,1,1.0,0,0,0,0,0,0
184,1,2.0,1,0,1,0,1,1
185,1,1.0,1,0,0,0,0,1
186,1,0.0,0,0,0,0,1,3
187,0,0.0,1,0,0,1,1,1
188,0,1.0,1,0,0,1,0,1
189,1,2.0,0,0,0,0,0,1
190,0,1.0,0,0,0,0,0,0
191,0,1.0,0,1,0,0,0,1
192,0,5.0,0,1,0,0,1,0
193,0,3.0,1,0,0,0,1,1
194,1,1.0,1,0,0,1,0,1
195,0,32.0,0,1,0,0,0,1
196,0,8.0,0,1,0,1,0,0
197,0,2.0,0,0,0,0,1,0
198,0,1.0,0,1,0,1,0,1
199,1,0.0,0,0,0,0,1,1
200,1,1.0,0,0,0,0,0,1
201,0,0.0,1,0,1,0,0,1
202,0,0.0,0,1,0,0,0,1
203,0,8.0,0,1,0,0,0,0
204,0,1.0,0,1,0,0,0,1
205,1,3.0,0,0,0,0,1,1
206,1,3.0,1,0,0,1,0,1
207,0,2.0,0,1,0,1,1,3
208,1,1.0,0,0,0,0,1,0
209,1,4.0,1,0,1,0,0,1
210,0,18.0,1,0,0,0,1,1
211,0,5.0,0,0,0,0,1,3
212,1,10.0,1,0,1,0,0,0
213,0,10.0,0,1,0,0,1,5
214,0,4.0,0,1,0,0,1,0
215,1,2.0,1,0,1,0,1,1
216,0,1.0,0,0,0,0,0,1
217,0,0.0,0,0,1,0,1,0
218,1,1.0,1,0,1,0,0,1
219,1,3.0,1,0,0,0,0,1
220,1,16.0,1,0,1,0,0,1
221,1,1.0,1,0,0,0,0,1
222,1,2.0,0,0,0,0,1,1
223,1,9.0,1,1,0,0,0,0
224,1,1.0,0,0,0,0,0,1
225,1,0.0,1,0,1,0,1,0
226,1,1.0,1,0,1,0,1,0
227,0,1.0,0,0,0,0,0,1
228,1,0.0,1,0,0,0,0,1
229,1,2.0,1,0,1,0,0,0
230,1,1.0,0,0,0,0,1,1
231,0,5.0,0,0,0,0,0,0
232,0,18.0,0,0,0,1,1,0
233,0,2.0,0,0,0,0,1,3
234,0,0.0,0,1,0,1,0,1
235,0,1.0,0,0,0,0,0,3
236,0,11.0,0,0,0,0,1,0
237,1,0.0,0,0,1,0,0,0
238,0,0.0,0,0,0,0,1,1
239,1,15.0,1,0,0,0,1,1
240,0,1.0,1,0,1,0,0,1
241,0,2.0,0,0,1,1,0,1
242,1,5.0,0,1,0,0,1,0
243,1,1.0,0,0,0,0,1,0
244,0,1.0,1,1,0,0,0,1
245,0,1.0,0,0,0,0,1,3
246,0,10.0,1,0,0,0,0,1
247,0,0.0,0,1,0,1,0,3
248,1,0.0,0,0,0,0,1,1
249,0,0.0,0,1,0,0,1,2
250,1,1.0,0,0,1,1,1,0
251,1,3.0,1,0,0,0,0,1
252,0,5.0,1,0,0,0,0,1
253,0,2.0,1,0,0,0,0,1
254,1,10.0,1,1,0,1,0,1
255,0,7.0,0,1,0,0,1,1
256,1,1.0,0,1,0,0,1,1
257,1,3.0,1,0,0,0,0,1
258,0,1.0,1,1,0,0,0,1
259,1,1.0,0,0,0,1,0,1
260,0,24.0,0,0,0,0,1,0
261,0,5.0,0,0,1,0,0,5
262,1,8.0,0,0,0,0,0,3
263,0,1.0,1,0,0,1,1,0
264,0,11.0,1,0,0,0,1,1
265,1,10.0,1,0,0,0,0,1
266,0,0.0,0,0,0,0,1,0
267,0,4.0,1,0,0,0,0,1
268,0,8.0,0,0,1,0,1,1
269,1,7.0,0,1,0,0,0,0
270,0,15.0,1,0,0,0,1,1
271,1,6.0,1,0,1,0,0,3
272,0,3.0,0,0,0,0,0,0
273,1,11.0,1,0,0,0,0,0
274,0,0.0,0,0,0,0,0,0
275,0,2.0,1,0,0,0,0,1
276,0,1.0,1,0,0,1,0,1
277,1,2.0,1,0,0,0,1,1
278,0,1.0,1,0,0,0,1,1
279,1,2.0,1,1,0,0,0,1
280,1,1.0,0,0,0,0,0,5
281,0,6.0,1,1,0,0,0,1
282,1,0.0,1,1,0,0,0,0
283,0,9.0,0,0,0,0,0,0
284,0,1.0,0,0,1,0,0,1
285,1,0.0,0,1,0,0,1,0
286,1,1.0,1,0,0,0,1,0
287,0,1.0,0,0,0,1,1,1
288,0,1.0,0,1,0,0,1,0
289,0,0.0,1,0,0,0,0,0
290,0,2.0,0,0,0,0,1,0
291,1,1.0,0,0,0,0,0,3
292,1,5.0,1,1,0,0,0,0
293,1,2.0,0,1,0,0,1,0
294,0,1.0,0,1,0,0,0,0
295,1,22.0,0,0,0,1,0,0
296,0,3.0,0,0,0,1,1,1
297,1,9.0,1,0,1,1,0,1
298,0,1.0,1,0,0,0,0,1
299,0,15.0,1,0,1,0,0,0
300,1,2.0,1,0,0,0,0,1
301,1,2.0,1,1,0,0,1,0
302,1,3.0,0,0,0,0,0,0
303,0,2.0,0,0,0,1,1,1
304,0,2.0,0,1,0,0,0,0
305,1,1.0,0,0,1,1,1,1
306,0,0.0,0,1,0,0,1,5
307,0,2.0,0,0,0,0,0,1
308,1,1.0,1,0,0,0,0,1
309,0,18.0,0,1,0,1,1,0
310,0,0.0,1,0,1,0,0,1
311,0,16.0,0,0,0,1,1,1
312,0,1.0,0,0,0,0,0,1
313,0,1.0,0,0,0,1,1,1
314,1,1.0,1,0,0,0,0,0
315,1,1.0,0,0,0,1,0,0
316,1,1.0,0,0,1,0,0,0
317,0,1.0,1,0,1,0,0,0
318,0,1.0,1,0,1,0,0,0
319,0,7.0,1,1,0,0,0,1
320,0,0.0,0,0,0,0,1,3
321,0,3.0,0,0,1,0,0,3
322,0,3.0,0,0,0,0,0,0
323,1,2.0,0,1,0,0,0,5
324,0,2.0,0,0,0,0,0,5
325,0,5.0,0,0,1,1,0,5
326,1,1.0,1,0,1,0,1,1
327,1,10.0,1,0,0,0,0,1
328,0,4.0,0,0,1,0,0,1
329,0,1.0,0,0,0,0,1,0
330,1,0.0,0,0,0,0,0,0
331,1,20.0,1,0,0,0,1,1
332,0,2.0,0,0,0,0,0,1
333,1,2.0,1,1,0,0,1,1
334,1,2.0,1,0,0,0,0,1
335,0,0.0,1,0,1,1,0,1
336,1,2.0,0,1,0,0,0,1
337,0,0.0,0,0,0,1,0,0
338,1,1.0,1,1,0,0,0,1
339,1,1.0,0,1,0,0,0,1
340,1,0.0,0,0,0,0,1,3
341,0,2.0,0,0,0,0,1,1
342,1,2.0,0,0,0,0,1,0
343,1,0.0,0,0,0,0,0,1
344,1,2.0,1,0,0,0,0,1
345,1,3.0,0,0,0,0,1,5
346,0,2.0,0,1,0,0,0,3
347,1,1.0,0,1,0,0,1,1
348,1,2.0,1,0,0,1,0,0
349,0,2.0,1,0,0,0,0,1
350,0,3.0,1,0,0,0,0,1
351,1,1.0,0,1,0,0,0,0
352,1,5.0,0,1,0,1,0,1
353,0,20.0,0,0,0,0,1,3
354,0,1.0,0,0,0,1,0,0
355,1,4.0,1,0,0,0,0,3
356,0,8.0,0,0,0,1,0,1
357,0,3.0,0,0,1,0,1,1
358,0,2.0,0,0,0,1,0,0
359,0,3.0,1,0,1,0,1,1
360,1,19.0,0,0,0,0,1,1
361,0,2.0,1,0,1,0,0,1
362,0,0.0,0,0,0,0,1,1
363,0,3.0,0,0,0,0,0,1
364,1,3.0,1,1,0,0,1,0
365,1,3.0,0,0,0,1,0,1
366,1,1.0,1,0,0,0,0,1
367,0,5.0,0,0,0,0,0,0
368,0,4.0,1,0,0,0,0,0
369,0,9.0,1,0,1,0,0,0
370,0,3.0,1,0,0,0,0,1
371,1,4.0,0,0,1,0,0,0
372,1,2.0,1,0,0,0,0,1
373,1,4.0,1,0,0,0,1,0
374,0,2.0,0,1,0,0,0,0
375,0,5.0,0,0,0,0,0,0
376,1,1.0,1,0,0,0,0,1
377,0,9.0,1,0,0,1,0,1
378,1,0.0,0,0,0,1,0,0
379,0,3.0,1,0,0,0,0,1
380,0,5.0,1,0,1,0,1,5
381,0,1.0,0,0,0,0,1,1
382,0,3.0,1,0,1,0,0,1
383,0,3.0,1,1,0,0,0,0
384,0,3.0,1,0,0,0,1,1
385,1,1.0,1,0,0,1,0,0
386,1,1.0,1,0,0,0,1,3
387,0,3.0,0,0,0,0,1,0
388,1,3.0,1,0,0,0,0,1
389,0,1.0,0,0,0,0,1,1
390,1,3.0,0,1,0,0,1,0
391,0,0.0,0,0,0,0,0,0
392,0,10.0,0,1,0,0,0,1
393,1,5.0,1,1,0,0,0,1
394,0,10.0,0,0,1,1,0,1
395,1,1.0,1,1,0,0,0,1
396,0,3.0,0,0,0,0,0,1
397,1,1.0,0,0,0,0,0,0
398,1,1.0,0,0,0,0,1,5
399,0,33.0,0,1,0,0,1,0
400,1,8.0,0,0,0,0,0,0
401,0,1.0,1,0,0,0,1,1
402,0,4.0,0,1,0,0,0,0
403,1,0.0,1,0,1,0,0,1
404,1,1.0,1,0,0,1,0,1
405,1,18.0,0,0,1,0,0,1
406,0,0.0,0,0,1,0,0,5
407,1,5.0,0,0,0,0,0,1
408,1,2.0,1,0,0,0,0,0
409,0,2.0,0,1,0,0,1,1
410,1,1.0,0,0,0,0,0,1
411,0,10.0,0,0,0,1,0,1
412,1,0.0,0,0,0,0,0,1
413,0,1.0,0,0,0,0,0,1
414,1,0.0,0,0,0,0,1,0
415,0,1.0,0,0,0,0,0,5
416,0,8.0,0,0,0,0,1,1
417,0,2.0,0,0,0,0,0,0
418,0,14.0,0,0,1,0,0,1
419,0,4.0,1,0,1,0,0,0
420,1,3.0,1,0,0,0,1,0
421,0,2.0,1,0,0,0,0,0
422,1,1.0,0,0,0,0,0,0
423,0,1.0,0,0,0,1,0,3
424,1,9.0,1,0,0,0,0,1
425,1,3.0,0,0,0,0,1,0
426,0,1.0,1,0,0,0,0,0
427,0,3.0,0,1,0,0,1,0
428,0,2.0,1,0,0,1,0,1
429,0,0.0,0,1,0,0,1,0
430,1,3.0,0,0,0,1,0,1
431,1,0.0,1,0,0,0,0,1
432,1,0.0,0,0,0,1,0,0
433,0,8.0,1,0,0,0,0,1
434,0,1.0,0,0,1,1,1,1
435,0,0.0,0,0,0,0,0,1
436,0,1.0,1,0,1,0,1,1
437,1,1.0,0,0,0,0,0,1
438,0,13.0,1,0,0,0,1,1
439,1,5.0,0,0,0,0,0,1
440,1,1.0,0,0,0,0,1,3
441,1,2.0,1,0,0,0,0,1
442,0,8.0,1,0,0,0,1,1
443,0,10.0,0,0,0,0,0,1
444,0,1.0,0,1,0,0,1,3
445,0,4.0,0,1,0,0,1,1
446,1,2.0,1,1,0,0,0,1
447,1,1.0,1,1,0,0,0,1
448,0,5.0,1,0,1,0,1,0
449,0,1.0,1,0,1,0,0,5
450,0,12.0,0,1,0,0,0,0
451,0,2.0,1,0,0,1,0,1
452,0,3.0,0,0,0,0,0,1
453,0,2.0,0,1,0,0,1,0
454,0,5.0,1,0,0,0,1,0
455,0,5.0,0,1,0,0,1,2
456,0,1.0,1,0,0,1,1,0
457,1,10.0,0,1,0,0,0,3
458,1,3.0,1,0,0,0,0,1
459,0,4.0,1,0,1,0,0,1
460,0,1.0,0,1,0,0,0,1
461,0,3.0,0,0,0,0,1,3
462,1,22.0,0,0,1,1,0,0
463,1,1.0,1,0,0,0,0,1
464,0,29.0,0,0,0,0,1,0
465,0,11.0,0,0,0,0,0,5
466,1,0.0,0,0,0,1,0,0
467,0,2.0,0,0,0,1,0,1
468,0,3.0,1,0,0,0,0,1
469,0,3.0,0,0,0,0,0,1
470,0,2.0,0,0,0,1,1,1
471,1,1.0,1,0,1,0,0,1
472,1,15.0,1,0,1,0,0,1
473,1,14.0,1,0,0,0,1,0
474,1,2.0,1,0,1,0,0,3
475,0,1.0,1,0,0,0,0,5
476,0,3.0,1,0,1,0,0,0
477,1,7.0,1,0,0,1,0,1
478,0,1.0,1,0,1,0,0,1
479,0,1.0,0,0,0,0,0,1
480,0,1.0,0,1,0,0,0,0
481,1,9.0,0,0,1,0,0,1
482,0,13.0,0,0,0,0,0,1
483,1,3.0,0,0,0,0,0,1
484,0,2.0,0,1,0,0,0,1
485,1,3.0,1,0,0,1,0,1
486,1,4.0,0,0,0,1,1,0
487,0,5.0,1,0,0,0,0,0
488,1,1.0,1,0,0,1,0,1
489,0,1.0,0,0,0,0,0,0
490,0,2.0,0,0,0,1,0,1
491,1,3.0,1,0,1,0,1,1
492,0,1.0,1,0,0,1,0,0
493,1,0.0,0,0,0,0,1,1
494,0,7.0,0,0,1,0,1,0
495,1,2.0,0,0,0,0,0,0
496,1,7.0,0,0,1,0,1,0
497,0,9.0,0,0,0,0,0,1
498,0,0.0,0,1,0,1,1,0
499,1,1.0,0,0,0,1,0,1
500,1,0.0,0,0,0,0,0,0
501,0,1.0,0,0,1,0,1,0
502,0,4.0,0,0,1,1,1,0
503,0,9.0,1,0,0,1,0,1
504,1,1.0,0,1,0,1,1,0
505,1,0.0,1,0,0,0,1,1
506,1,2.0,1,0,1,1,0,0
507,1,0.0,0,0,0,0,0,3
508,1,0.0,0,1,0,0,0,0
509,0,3.0,0,0,0,0,0,1
510,1,5.0,0,0,1,0,0,5
511,1,0.0,0,0,0,0,1,0
512,1,9.0,1,1,0,0,0,0
513,1,1.0,1,0,0,0,0,1
514,1,0.0,1,0,1,0,0,1
515,1,1.0,1,0,0,0,0,1
516,1,2.0,0,1,0,0,0,0
517,0,7.0,0,1,0,0,1,1
518,0,0.0,1,0,1,0,0,1
519,1,11.0,1,0,0,0,0,3
520,1,3.0,0,1,0,1,0,0
521,1,0.0,0,0,0,0,1,0
522,0,16.0,0,0,0,1,1,0
523,0,4.0,1,0,1,0,0,1
524,1,4.0,0,1,0,0,1,0
525,1,1.0,0,0,0,1,0,1
526,0,2.0,0,0,0,0,0,1
527,0,5.0,1,0,0,0,0,3
528,1,10.0,0,0,0,1,1,0
529,0,0.0,0,0,0,0,1,1
530,0,3.0,0,0,0,0,0,0
531,0,12.0,0,1,0,0,0,3
532,1,17.0,1,0,0,0,0,1
533,1,0.0,0,1,0,0,0,0
534,1,3.0,0,0,0,0,1,0
535,1,3.0,0,1,0,1,0,1
536,0,8.0,1,0,1,0,1,0
537,1,1.0,1,0,0,1,0,0
538,0,0.0,1,0,0,1,0,0
539,0,1.0,1,0,0,0,1,1
540,0,2.0,0,1,0,0,0,0
541,0,1.0,1,0,1,0,0,1
542,0,4.0,1,0,1,0,0,5
543,0,2.0,1,0,0,0,0,1
544,1,7.0,1,1,0,0,0,3
545,0,2.0,0,1,0,0,0,0
546,0,0.0,1,0,0,1,0,0
547,1,1.0,1,0,0,0,1,1
548,1,3.0,0,0,0,0,0,1
549,1,17.0,0,0,0,1,0,0
550,0,7.0,1,0,1,0,1,1
551,1,2.0,0,1,0,0,1,0
552,1,5.0,0,1,0,1,0,0
553,1,9.0,0,1,0,1,0,1
554,0,3.0,1,0,0,1,0,1
555,0,4.0,0,0,0,0,1,0
556,1,3.0,0,0,0,1,0,1
557,0,0.0,0,0,0,0,1,0
558,1,13.0,1,0,1,0,0,0
559,0,4.0,1,0,0,1,0,1
560,0,1.0,1,0,1,1,0,1
561,0,2.0,0,0,0,0,1,0
562,1,0.0,1,0,0,0,1,1
563,1,4.0,1,0,0,0,0,1
564,1,3.0,0,1,0,1,1,0
565,1,5.0,1,1,0,0,1,1
566,1,1.0,0,0,0,1,1,0
567,0,0.0,1,0,0,0,1,1
568,0,1.0,1,1,0,0,1,1
569,1,5.0,1,0,1,1,0,0
570,0,1.0,1,0,0,0,0,1
571,0,18.0,0,0,0,0,1,3
572,0,1.0,0,1,0,1,1,5
573,1,1.0,0,0,1,0,1,3
574,0,1.0,1,0,0,1,1,0
575,0,2.0,0,0,0,1,1,5
576,1,1.0,0,0,0,0,0,0
577,0,2.0,1,0,1,0,0,3
578,0,2.0,0,0,0,0,1,1
579,0,3.0,1,0,0,1,0,0
580,0,5.0,0,0,0,0,0,1
581,1,3.0,1,0,0,0,1,1
582,0,7.0,0,0,0,0,0,0
583,0,0.0,0,0,0,0,1,1
584,1,1.0,1,1,0,1,1,0
585,0,3.0,0,0,0,0,1,1
586,1,21.0,0,1,0,0,0,3
587,0,2.0,0,0,0,0,0,0
588,1,10.0,0,1,0,0,1,0
589,0,8.0,1,0,1,0,0,1
590,0,3.0,1,0,0,0,0,1
591,0,0.0,1,0,1,0,0,1
592,1,1.0,1,0,1,0,0,3
593,1,11.0,0,0,1,0,1,1
594,0,1.0,0,0,1,1,1,3
595,0,1.0,1,1,0,0,0,1
596,0,0.0,0,1,0,1,0,0
597,0,3.0,0,0,0,0,1,0
598,0,0.0,0,0,0,0,0,0
599,1,3.0,1,0,1,0,1,1
600,0,5.0,0,0,0,1,1,1
601,0,3.0,0,0,0,0,1,3
602,0,0.0,1,0,0,0,0,1
603,0,0.0,0,0,0,1,0,1
604,1,1.0,1,0,0,0,0,0
605,0,1.0,0,1,0,0,0,3
606,0,1.0,0,0,0,0,0,1
607,0,0.0,0,0,0,0,1,1
608,1,4.0,0,0,0,0,1,5
609,0,0.0,0,0,0,0,1,1
610,0,3.0,0,0,1,0,0,1
611,0,5.0,0,0,0,0,0,1
612,1,19.0,1,0,0,0,0,1
613,0,0.0,0,0,0,0,1,1
614,0,1.0,0,0,0,0,1,0
615,1,6.0,0,0,0,1,0,0
616,1,13.0,1,0,0,0,1,0
617,0,1.0,1,1,0,0,0,1
618,0,0.0,0,0,0,0,1,1
619,0,5.0,1,0,1,0,1,1
620,0,2.0,0,0,0,0,0,1
621,0,2.0,1,0,1,0,1,0
622,1,2.0,1,0,0,0,0,1
623,1,1.0,1,0,0,0,0,1
624,0,1.0,1,0,0,0,0,0
625,0,1.0,1,0,0,0,0,0
626,1,4.0,1,0,0,0,0,1
627,0,2.0,1,0,0,0,0,1
628,1,10.0,0,0,0,0,1,0
629,1,2.0,0,0,0,1,1,0
630,0,1.0,0,0,0,0,0,0
631,0,1.0,0,0,0,0,1,1
632,0,1.0,0,1,0,0,0,3
633,1,1.0,0,0,0,0,0,1
634,0,5.0,1,0,1,0,0,1
635,0,4.0,1,0,0,1,1,1
636,0,1.0,0,1,0,0,0,0
637,1,4.0,0,1,0,0,0,5
638,0,19.0,1,0,0,0,1,1
639,1,2.0,1,0,0,0,1,1
640,0,8.0,1,0,0,1,0,1
641,1,2.0,1,0,0,0,0,1
642,0,4.0,1,1,0,0,0,0
643,0,2.0,0,0,1,0,1,1
644,1,1.0,0,0,0,0,0,1
645,1,1.0,0,0,0,0,0,1
646,0,1.0,1,0,0,0,0,1
647,1,5.0,1,0,0,0,0,1
648,0,0.0,1,1,0,0,1,1
649,0,2.0,0,0,1,0,1,0
650,1,1.0,0,1,0,0,0,0
651,0,0.0,1,0,1,0,1,0
652,0,10.0,0,0,0,0,0,3
653,0,14.0,0,1,0,0,0,5
654,1,1.0,1,0,1,0,0,0
655,1,2.0,0,0,1,1,0,3
656,1,0.0,0,0,0,0,0,1
657,0,13.0,0,0,1,0,0,1
658,1,2.0,0,0,0,0,0,1
659,0,17.0,1,1,0,0,0,1
660,0,3.0,0,1,0,0,1,3
661,1,10.0,1,1,0,0,1,1
662,0,13.0,0,0,0,0,1,0
663,0,4.0,0,0,1,1,0,0
664,1,11.0,0,0,1,1,1,3
665,1,1.0,0,1,0,0,1,0
666,0,3.0,1,0,0,0,0,0
667,0,2.0,0,0,0,0,1,1
668,1,1.0,1,0,1,0,0,0
669,0,14.0,1,1,0,0,0,1
670,0,0.0,0,1,0,0,1,0
671,0,1.0,0,0,0,0,1,3
672,0,1.0,1,0,0,0,1,1
673,0,2.0,0,1,0,0,0,0
674,1,1.0,1,0,1,0,0,0
675,1,4.0,1,0,0,0,0,0
676,0,13.0,1,0,0,0,1,1
677,1,1.0,0,1,0,0,0,0
678,0,9.0,0,0,1,1,0,1
679,1,17.0,0,0,0,0,0,1
680,1,3.0,0,0,0,0,0,0
681,0,1.0,0,0,1,0,0,3
682,0,4.0,0,1,0,0,1,0
683,0,16.0,1,0,0,1,1,1
684,0,2.0,0,0,0,1,1,1
685,0,3.0,1,0,0,0,0,1
686,0,1.0,1,0,0,0,1,1
687,1,1.0,1,0,1,0,0,1
688,1,24.0,1,0,0,0,1,5
689,0,4.0,0,0,0,0,0,0
690,0,0.0,1,0,1,0,1,0
691,0,2.0,0,0,0,1,0,3
