Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
195,0,1.0,0,0,0,1,0,1
196,1,1.0,1,0,0,0,0,1
197,0,1.0,0,0,0,0,0,1
198,0,1.0,0,0,0,1,1,3
199,1,2.0,1,0,0,0,0,5
200,0,1.0,1,0,0,0,1,1
201,1,0.0,1,0,1,0,0,0
202,0,2.0,1,0,0,0,1,0
203,1,8.0,0,0,0,1,0,0
204,0,1.0,1,0,0,0,0,0
205,1,3.0,0,0,1,0,0,1
206,0,1.0,1,0,0,0,0,0
207,1,10.0,0,0,0,0,0,1
208,1,3.0,1,0,0,0,0,1
209,0,1.0,0,1,0,0,1,0
210,0,15.0,0,1,0,0,1,0
211,1,10.0,1,0,0,0,0,1
212,0,14.0,0,0,0,0,0,1
213,0,15.0,1,0,0,1,1,1
214,1,2.0,1,0,1,1,0,1
215,0,2.0,0,0,0,0,1,1
216,0,1.0,1,0,0,0,0,0
217,0,4.0,1,0,0,0,0,5
218,0,1.0,0,0,0,0,0,1
219,0,2.0,1,1,0,0,1,3
220,0,4.0,0,0,0,0,0,0
221,1,8.0,0,1,0,0,0,0
222,0,4.0,1,0,1,0,1,1
223,0,0.0,0,1,0,0,1,3
224,1,1.0,0,0,0,0,1,1
225,1,0.0,0,1,0,0,0,1
226,1,1.0,0,0,1,1,1,5
227,1,1.0,1,0,0,0,0,1
228,1,0.0,1,1,0,1,0,3
229,0,7.0,1,0,0,1,0,0
230,0,1.0,0,0,0,0,0,1
231,1,2.0,1,0,1,0,0,1
232,1,9.0,1,0,0,1,0,1
233,0,2.0,1,0,0,0,1,0
234,1,0.0,1,0,0,0,1,0
235,1,1.0,1,0,0,0,1,0
236,0,1.0,1,0,0,0,1,3
237,1,2.0,1,0,0,1,0,1
238,0,4.0,1,0,0,0,1,3
239,1,22.0,0,0,0,0,0,0
240,0,1.0,0,1,0,0,1,1
241,0,2.0,0,0,0,0,0,5
242,0,0.0,1,0,0,1,0,1
243,1,1.0,0,0,0,0,0,1
244,1,3.0,1,0,0,0,0,0
245,0,1.0,0,0,0,0,0,0
246,0,3.0,0,0,1,0,0,3
247,0,0.0,1,0,0,0,0,1
248,0,0.0,1,0,0,0,0,1
249,0,11.0,1,0,0,0,1,1
250,0,1.0,1,0,0,1,0,0
251,0,3.0,0,1,0,0,0,1
252,0,2.0,0,0,0,0,0,0
253,0,9.0,1,0,1,0,0,1
254,0,2.0,0,1,0,0,1,1
255,0,0.0,0,0,0,1,0,0
256,1,1.0,0,0,0,0,0,5
257,1,1.0,0,0,0,0,1,5
258,1,10.0,1,1,0,0,0,3
259,0,1.0,1,0,0,1,0,0
260,1,10.0,0,0,0,0,1,0
261,0,6.0,1,0,1,0,0,0
262,0,1.0,1,0,0,1,0,0
263,1,10.0,0,1,0,0,1,3
264,1,2.0,1,0,0,0,0,0
265,0,1.0,0,0,0,0,0,1
266,0,0.0,0,0,0,0,1,1
267,1,14.0,0,0,0,0,0,0
268,0,2.0,0,0,0,1,1,0
269,1,10.0,0,0,0,1,0,0
270,1,1.0,0,1,0,0,0,1
271,1,1.0,1,1,0,0,0,1
272,1,3.0,0,0,0,0,0,0
273,1,5.0,0,1,0,0,0,0
274,0,0.0,1,0,1,0,0,1
275,0,2.0,0,1,0,0,0,1
276,1,1.0,0,1,0,0,0,1
277,0,1.0,1,1,0,0,0,1
278,1,1.0,0,0,0,0,1,5
279,0,2.0,0,1,0,0,0,1
280,0,8.0,0,0,0,0,0,0
281,0,2.0,0,1,0,0,0,3
282,1,19.0,0,0,1,0,0,3
283,0,0.0,0,0,0,0,0,0
284,1,11.0,1,0,0,0,0,1
285,1,4.0,0,0,0,0,0,1
286,1,6.0,1,1,0,0,0,0
287,0,2.0,0,0,1,0,0,0
288,0,6.0,1,0,1,0,0,1
289,1,0.0,0,0,0,0,0,1
290,0,2.0,1,0,0,0,0,3
291,1,1.0,1,0,0,0,0,5
292,1,3.0,0,1,0,0,1,0
293,0,2.0,1,0,0,0,0,0
294,1,18.0,1,0,0,0,0,1
295,1,1.0,0,0,0,0,1,1
296,0,5.0,1,0,0,0,1,0
297,0,13.0,0,1,0,0,0,3
298,1,4.0,0,1,0,0,0,3
299,0,3.0,1,1,0,0,1,3
300,0,3.0,1,1,0,0,0,5
301,0,9.0,1,0,1,0,0,1
302,0,1.0,1,0,0,0,0,0
303,1,1.0,0,0,0,0,0,0
304,1,2.0,0,0,1,0,0,0
305,0,3.0,1,0,0,0,0,0
306,0,7.0,1,0,0,0,0,0
307,0,16.0,0,0,1,0,0,1
308,1,1.0,0,0,0,0,0,0
309,1,0.0,0,0,0,0,1,0
310,0,2.0,1,0,0,0,1,0
311,0,1.0,0,0,1,0,1,1
312,1,3.0,0,0,0,0,0,3
313,0,1.0,0,0,0,0,1,3
314,1,3.0,0,0,0,0,1,0
315,0,5.0,0,0,1,0,1,1
316,1,1.0,0,0,1,0,1,5
317,1,4.0,1,0,0,0,0,5
318,1,9.0,0,1,0,0,1,1
319,0,16.0,0,0,1,0,0,1
320,0,16.0,1,0,0,0,1,1
321,0,1.0,0,0,0,0,1,1
322,0,1.0,1,0,0,0,0,0
323,1,20.0,0,0,1,0,0,1
324,0,2.0,1,0,0,0,0,0
325,0,3.0,1,0,0,0,0,1
326,0,1.0,1,0,1,0,0,0
327,1,2.0,0,0,0,0,1,1
328,0,1.0,0,0,0,0,1,0
329,1,1.0,1,0,1,0,0,3
330,1,0.0,1,0,0,0,0,0
331,0,1.0,1,0,0,0,1,1
332,0,28.0,1,0,0,0,0,1
333,0,4.0,1,0,1,0,0,1
334,1,5.0,1,0,0,1,0,1
335,0,0.0,0,0,1,0,0,0
336,0,0.0,0,0,1,0,0,0
337,1,0.0,1,0,1,0,0,0
338,0,15.0,0,0,1,0,0,1
339,1,1.0,1,0,1,0,0,0
340,0,9.0,0,0,0,1,1,1
341,1,3.0,1,0,1,0,0,0
342,1,2.0,0,0,0,0,0,0
343,1,4.0,0,0,0,0,0,1
344,0,8.0,1,1,0,0,0,1
345,0,1.0,1,0,1,0,0,0
346,1,10.0,0,0,1,0,1,1
347,1,8.0,1,0,0,0,0,0
348,0,24.0,0,0,0,0,1,1
349,1,1.0,0,1,0,0,0,0
350,0,3.0,1,0,0,0,0,1
351,1,1.0,0,0,1,1,0,1
352,1,6.0,0,0,0,0,0,1
353,0,0.0,0,0,0,1,1,3
354,0,6.0,0,0,0,0,1,1
355,1,14.0,1,0,0,0,1,1
356,0,1.0,1,0,1,0,0,1
357,0,2.0,1,0,0,1,0,0
358,1,3.0,0,0,0,1,1,0
359,1,1.0,0,1,0,0,1,1
360,1,0.0,0,0,0,0,0,1
361,0,2.0,0,1,0,0,1,0
362,1,0.0,0,0,1,0,0,0
363,1,1.0,0,0,0,1,0,3
364,1,1.0,0,1,0,1,0,1
365,0,1.0,1,0,0,0,0,1
366,1,1.0,0,0,0,0,0,1
367,0,14.0,1,0,0,0,1,1
368,0,11.0,0,1,0,0,1,1
369,0,0.0,0,0,0,0,1,1
370,1,2.0,0,0,0,0,0,3
371,1,0.0,0,0,0,0,1,1
372,0,0.0,0,0,1,0,1,1
373,0,0.0,0,0,0,0,1,0
374,1,2.0,0,0,0,1,0,0
375,0,1.0,0,0,0,0,1,0
376,1,2.0,0,1,0,0,1,1
377,0,0.0,0,1,0,1,1,0
378,0,0.0,1,0,0,0,1,1
379,0,1.0,0,0,0,0,1,1
380,1,2.0,0,1,0,0,0,0
381,1,1.0,1,0,0,0,1,1
382,1,3.0,0,1,0,0,0,1
383,1,8.0,0,0,0,0,0,0
384,1,1.0,1,1,0,0,0,0
385,0,1.0,0,1,0,0,1,0
386,0,1.0,0,1,0,0,0,0
387,0,5.0,1,0,0,0,0,1
388,1,3.0,1,0,0,0,0,1
389,0,3.0,1,0,0,0,0,1
390,1,2.0,0,0,0,0,1,3
391,1,0.0,0,0,0,0,0,0
392,1,10.0,0,0,0,0,0,1
393,0,8.0,1,1,0,0,1,1
394,1,1.0,0,0,0,0,1,1
395,1,1.0,0,1,0,0,0,0
396,1,1.0,0,0,0,0,0,1
397,0,1.0,0,0,0,1,1,5
398,1,3.0,1,0,1,0,0,1
399,0,3.0,1,0,0,0,0,0
400,0,1.0,0,0,0,0,0,1
401,0,1.0,1,1,0,0,0,1
402,0,2.0,0,0,1,1,0,5
403,0,0.0,0,1,0,1,1,3
404,1,10.0,0,1,0,0,0,1
405,1,11.0,0,0,1,0,0,0
406,0,0.0,0,0,0,0,0,0
407,0,2.0,1,0,0,0,1,0
408,1,2.0,1,0,0,0,0,1
409,0,23.0,1,0,0,0,1,1
410,0,1.0,0,0,0,1,0,0
411,0,1.0,0,0,0,0,0,1
412,1,2.0,1,0,0,0,1,0
413,0,5.0,1,0,1,0,0,1
414,0,2.0,0,0,0,1,0,1
415,0,4.0,0,0,0,0,0,1
416,1,3.0,0,0,0,0,0,0
417,1,0.0,1,0,1,0,0,1
418,0,2.0,0,0,1,0,1,1
419,0,11.0,1,0,1,0,0,1
420,0,6.0,0,1,0,0,1,5
421,1,2.0,0,1,0,0,0,1
422,0,1.0,1,0,0,0,0,0
423,1,1.0,0,0,0,0,0,1
424,1,0.0,1,0,1,0,0,1
425,1,2.0,1,0,0,0,0,1
426,1,4.0,0,1,0,1,1,3
427,0,1.0,0,0,0,0,0,0
428,0,1.0,1,0,0,0,0,1
429,0,0.0,1,0,0,0,0,1
430,1,1.0,0,0,0,0,0,3
431,1,14.0,1,0,0,1,0,0
432,1,18.0,1,0,0,0,0,0
433,0,6.0,0,0,1,0,0,0
434,1,1.0,0,0,0,0,0,1
435,1,9.0,0,0,0,0,0,1
436,0,3.0,0,0,0,0,1,0
437,0,1.0,1,0,0,0,1,0
438,1,20.0,1,0,0,0,0,1
439,0,3.0,1,0,0,0,1,0
440,1,1.0,0,0,0,0,1,1
441,1,12.0,0,1,0,0,0,1
442,1,3.0,0,1,0,0,1,1
443,0,1.0,1,0,0,1,0,0
444,1,1.0,1,0,0,0,0,0
445,0,1.0,1,0,0,1,0,0
446,0,2.0,1,1,0,0,1,3
447,1,3.0,0,1,0,0,1,3
448,0,12.0,0,1,0,0,1,1
449,1,1.0,0,1,0,0,1,0
450,1,4.0,1,0,0,0,0,0
451,0,2.0,1,1,0,0,0,0
452,1,1.0,1,0,0,0,1,3
453,0,2.0,1,0,1,0,0,1
454,1,7.0,0,1,0,0,1,1
455,0,6.0,1,0,0,0,1,1
456,0,7.0,0,0,0,1,1,0
457,1,8.0,1,0,0,0,0,1
458,0,1.0,0,0,0,1,0,0
459,0,2.0,1,1,0,1,1,0
460,0,1.0,1,0,1,0,0,1
461,0,4.0,0,0,0,0,1,0
462,1,3.0,0,0,0,0,0,5
463,0,4.0,0,0,1,0,0,1
464,0,5.0,1,0,1,0,0,1
465,1,2.0,0,0,1,1,1,1
466,1,0.0,1,0,1,1,0,1
467,1,2.0,1,0,1,0,1,1
468,0,1.0,1,1,0,0,0,1
469,1,3.0,0,0,0,0,0,1
470,0,12.0,1,0,0,0,1,5
471,1,3.0,0,1,0,0,0,1
472,1,3.0,0,0,0,0,1,1
473,1,9.0,0,1,0,0,0,1
474,1,5.0,0,1,0,0,0,0
475,0,1.0,0,0,0,0,0,0
476,0,5.0,0,0,1,1,0,1
477,1,3.0,1,1,0,0,1,1
478,0,3.0,0,1,0,0,0,5
479,0,15.0,1,0,0,0,0,0
480,0,2.0,1,0,0,0,0,1
481,1,0.0,0,0,0,0,1,1
482,1,8.0,1,0,0,0,0,1
483,0,3.0,1,0,1,0,0,0
484,0,9.0,1,0,0,0,0,3
485,1,2.0,0,0,0,0,0,1
486,1,2.0,1,0,0,0,0,0
487,0,4.0,0,1,0,0,1,0
488,1,1.0,0,1,0,0,0,1
489,0,3.0,1,0,0,0,0,1
490,0,5.0,1,0,0,1,1,5
491,1,1.0,0,0,1,0,1,1
492,0,1.0,0,1,0,1,1,3
493,1,0.0,1,0,1,0,0,1
494,1,2.0,1,0,0,0,0,1
495,0,2.0,0,0,0,0,1,0
496,1,5.0,1,0,0,0,0,0
497,1,4.0,1,0,1,0,1,1
498,1,0.0,0,0,1,0,0,0
499,1,1.0,0,0,1,0,0,1
500,1,0.0,1,0,0,1,0,1
501,1,2.0,0,0,0,0,0,1
502,0,12.0,1,0,0,0,1,1
503,1,12.0,1,0,0,0,0,1
504,1,15.0,1,0,1,1,0,1
505,0,2.0,1,1,0,0,0,3
506,0,7.0,0,1,0,0,1,0
507,1,11.0,1,0,1,0,0,1
508,1,2.0,0,0,0,1,0,0
509,1,1.0,1,0,0,0,0,0
510,1,2.0,1,0,0,0,0,0
511,1,11.0,0,0,0,0,0,5
512,1,0.0,1,0,0,0,0,3
513,1,2.0,1,0,0,1,0,1
514,0,0.0,1,0,0,0,0,3
515,1,1.0,1,0,0,0,0,1
516,1,2.0,1,0,0,0,1,0
517,0,0.0,0,0,0,0,0,1
518,1,4.0,0,0,0,0,0,1
519,1,6.0,0,1,0,0,0,0
520,1,2.0,1,0,0,1,0,1
521,0,0.0,0,0,0,0,1,0
522,0,2.0,0,0,0,0,1,1
523,1,1.0,0,0,0,0,0,3
524,0,8.0,1,0,0,0,0,0
525,0,1.0,0,0,0,0,1,0
526,0,2.0,1,0,0,0,0,0
527,1,2.0,0,1,0,1,1,1
528,0,1.0,1,0,1,1,0,1
529,1,2.0,1,0,0,0,0,0
530,0,2.0,0,0,1,0,1,1
531,1,7.0,1,0,0,0,0,0
532,0,5.0,1,0,0,0,1,0
533,0,0.0,0,0,0,0,1,0
534,1,3.0,0,0,0,0,0,3
535,1,16.0,0,0,0,0,0,1
536,1,10.0,1,0,0,0,0,0
537,0,1.0,1,0,1,0,0,0
538,0,0.0,1,0,0,0,0,1
539,0,17.0,0,1,0,0,1,1
540,0,29.0,0,0,0,0,0,1
541,0,1.0,1,0,0,0,0,0
542,0,0.0,1,0,0,0,1,1
543,1,0.0,1,0,0,0,0,0
544,0,2.0,0,1,0,1,0,1
545,0,0.0,0,0,0,0,0,0
546,0,0.0,0,0,0,0,0,1
547,1,1.0,1,1,0,0,0,1
548,0,1.0,0,0,1,0,0,1
549,0,1.0,1,0,0,0,1,0
550,1,12.0,0,1,0,0,0,0
551,0,1.0,1,0,0,0,0,0
552,0,1.0,0,0,0,0,0,0
553,0,0.0,1,0,0,0,0,1
554,1,8.0,1,0,1,0,0,1
555,0,1.0,1,0,1,0,0,0
556,1,2.0,1,0,0,0,0,1
557,1,2.0,0,0,1,0,0,0
558,0,1.0,1,0,0,0,0,0
559,1,1.0,1,1,0,0,1,1
560,0,28.0,0,0,0,0,0,1
561,0,1.0,0,0,0,0,0,1
562,0,0.0,0,1,0,0,0,1
563,1,18.0,0,1,0,1,1,0
564,1,1.0,0,0,1,1,0,5
565,0,2.0,0,1,0,0,1,0
566,0,3.0,0,0,0,0,0,1
567,0,0.0,0,1,0,0,0,3
568,0,4.0,1,1,0,0,0,1
569,0,1.0,0,1,0,1,0,1
570,0,1.0,0,1,0,0,1,5
571,0,1.0,1,0,1,0,0,1
572,1,2.0,1,0,0,0,1,1
573,0,1.0,1,0,0,1,0,0
574,1,1.0,0,1,0,0,0,1
575,0,0.0,1,0,0,0,0,0
576,1,1.0,0,0,0,0,1,1
577,0,2.0,0,1,0,0,1,3
578,1,14.0,1,0,1,0,0,1
579,0,3.0,0,1,0,0,1,0
580,0,3.0,0,0,0,0,0,0
581,1,3.0,1,0,1,0,0,0
582,0,0.0,0,0,1,0,1,0
583,0,2.0,1,0,1,0,0,1
584,1,15.0,1,0,0,0,1,1
585,1,1.0,0,0,1,0,0,1
586,1,0.0,1,0,0,1,0,0
587,1,2.0,1,0,0,1,0,1
588,0,7.0,0,0,0,0,1,1
589,0,5.0,0,1,0,0,1,1
590,1,3.0,1,0,0,0,0,1
591,1,13.0,0,1,0,0,0,0
592,1,3.0,0,0,0,0,0,1
593,0,1.0,0,0,0,1,1,0
594,0,1.0,1,0,0,1,0,0
595,1,3.0,0,1,0,0,0,0
596,0,7.0,0,0,0,1,0,1
597,1,1.0,1,0,0,0,0,1
598,1,6.0,1,0,0,1,1,1
599,1,2.0,0,1,0,0,0,1
600,0,4.0,1,0,0,0,0,0
601,1,7.0,1,0,0,1,0,3
602,0,9.0,0,0,0,0,1,1
603,1,0.0,1,0,1,1,0,1
604,0,1.0,0,0,0,0,1,1
605,1,1.0,1,0,0,1,0,0
606,1,2.0,0,0,0,0,0,0
607,1,0.0,0,0,1,0,0,1
608,1,2.0,1,0,0,0,0,3
609,0,0.0,1,0,1,0,1,3
610,0,1.0,0,0,0,0,1,1
611,1,2.0,1,0,0,0,0,1
612,1,1.0,1,1,0,1,1,1
613,1,0.0,0,0,0,0,0,0
614,0,1.0,0,0,0,0,0,1
615,0,1.0,0,0,0,0,1,0
616,1,1.0,0,0,0,1,0,0
617,0,3.0,0,0,0,0,0,3
618,1,11.0,0,0,0,1,1,0
619,0,2.0,0,1,0,0,0,1
620,1,0.0,0,0,1,0,1,1
621,0,4.0,1,0,0,0,1,0
622,1,2.0,0,0,0,0,0,1
623,0,8.0,0,1,0,0,1,0
624,0,1.0,0,1,0,0,1,1
625,0,5.0,0,1,0,0,1,0
626,1,1.0,1,0,1,0,0,0
627,1,1.0,0,0,0,1,1,0
628,0,1.0,0,0,0,1,0,0
629,0,2.0,0,0,0,0,1,5
630,0,1.0,1,0,0,0,0,0
631,0,1.0,0,0,0,0,0,1
632,0,1.0,0,0,1,0,0,3
633,0,1.0,0,0,0,0,0,0
634,1,10.0,0,0,0,0,0,1
635,1,9.0,1,1,0,1,1,3
636,1,1.0,1,0,0,1,1,0
637,0,1.0,0,0,0,0,1,0
638,0,8.0,1,0,0,0,1,0
639,0,7.0,1,0,1,1,1,1
640,1,5.0,1,1,0,0,0,1
641,0,1.0,0,1,0,0,0,1
642,1,1.0,0,1,0,0,1,3
643,0,1.0,0,0,0,1,0,1
644,1,1.0,0,0,1,0,1,1
645,1,3.0,1,0,0,0,0,1
646,0,1.0,0,0,0,0,0,1
647,0,3.0,1,0,0,0,0,0
648,1,0.0,0,1,0,1,0,5
649,0,1.0,0,0,1,0,0,3
650,0,5.0,1,0,0,0,0,1
651,1,0.0,1,0,0,0,0,1
652,1,5.0,0,0,0,0,1,1
653,1,0.0,0,0,0,0,1,1
654,0,1.0,1,1,0,1,0,1
655,0,2.0,1,0,0,0,0,1
656,1,2.0,0,0,1,1,1,1
657,0,1.0,0,0,0,1,1,5
658,1,0.0,0,0,1,0,0,1
659,0,2.0,1,1,0,1,0,1
660,0,1.0,0,0,0,0,1,1
661,0,1.0,1,1,0,0,0,0
662,0,12.0,1,0,0,0,1,1
663,0,0.0,1,0,0,0,0,1
664,1,0.0,0,0,0,0,1,0
665,0,1.0,1,0,0,0,0,1
666,0,14.0,0,0,0,1,0,0
667,0,5.0,1,0,0,0,0,0
668,0,1.0,0,0,0,0,1,0
669,0,1.0,0,0,1,1,0,5
670,1,0.0,0,0,0,0,1,1
671,0,1.0,0,0,0,0,0,1
672,1,1.0,1,0,1,0,0,0
673,1,0.0,1,0,0,0,0,1
674,1,1.0,0,1,0,0,0,1
675,1,1.0,0,0,0,0,0,0
676,1,4.0,0,0,0,0,1,0
677,0,1.0,1,0,1,0,0,0
678,1,5.0,1,0,1,0,0,1
679,0,3.0,0,0,0,1,1,1
680,0,1.0,1,0,0,0,0,1
681,0,5.0,0,0,0,1,0,0
682,0,29.0,1,0,1,1,1,1
683,1,2.0,0,0,0,0,1,5
684,0,16.0,0,0,0,0,1,1
685,0,1.0,0,0,0,0,0,1
686,0,1.0,0,0,0,1,1,3
687,1,1.0,0,0,1,0,0,0
688,1,1.0,1,1,0,0,0,3
689,0,1.0,0,0,0,0,0,3
690,1,0.0,0,1,0,0,0,1
691,0,4.0,0,0,0,1,0,5
