Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
318,1,1.0,0,1,0,0,1,0
319,1,2.0,0,0,0,0,0,0
320,0,9.0,0,0,0,0,1,3
321,1,3.0,1,0,0,0,1,0
322,0,3.0,1,0,0,0,0,1
323,0,1.0,1,0,1,0,0,0
324,0,11.0,1,0,1,0,0,1
325,0,2.0,1,0,0,0,0,1
326,1,12.0,1,0,1,0,0,1
327,0,5.0,1,0,0,0,1,0
328,0,4.0,1,0,0,1,1,1
329,0,5.0,1,0,0,0,0,1
330,0,2.0,1,0,0,0,0,1
331,1,6.0,0,0,0,0,1,1
332,0,2.0,0,0,1,0,0,1
333,1,0.0,0,0,1,0,0,1
334,1,3.0,1,0,1,0,0,1
335,1,9.0,1,0,1,1,0,0
336,0,2.0,1,0,0,0,0,0
337,0,11.0,0,0,0,0,0,5
338,0,2.0,0,0,1,0,0,0
339,0,4.0,1,0,1,0,0,1
340,0,2.0,0,0,0,0,1,1
341,1,2.0,1,0,0,0,0,1
342,0,10.0,0,0,0,1,0,1
343,1,2.0,1,0,0,0,0,1
344,1,1.0,0,1,0,0,0,4
345,1,10.0,0,0,0,0,0,1
346,1,2.0,1,0,0,0,1,0
347,0,8.0,1,0,0,1,0,1
348,0,2.0,0,0,0,0,1,0
349,0,1.0,0,1,0,0,0,0
350,0,1.0,1,0,0,1,0,1
351,1,1.0,1,0,0,0,0,0
352,0,5.0,1,0,1,0,0,0
353,0,0.0,1,0,0,0,1,1
354,1,1.0,0,0,0,0,1,1
355,0,0.0,1,0,1,0,1,1
356,1,1.0,1,0,0,0,0,1
357,0,2.0,1,0,0,0,0,1
358,0,2.0,1,0,1,0,1,0
359,1,3.0,0,1,0,1,1,1
360,0,7.0,0,0,0,0,0,0
361,0,0.0,0,1,0,0,1,0
362,0,4.0,0,0,0,0,0,0
363,0,1.0,0,0,0,0,0,0
364,1,1.0,0,1,0,0,0,0
365,1,1.0,0,0,0,0,0,1
366,1,1.0,1,0,0,0,0,1
367,1,1.0,0,0,0,0,1,5
368,0,0.0,0,1,0,0,1,0
369,0,0.0,1,0,0,0,1,1
370,0,2.0,1,0,0,0,0,1
371,0,0.0,0,0,0,0,1,0
372,0,4.0,1,0,0,0,1,1
373,0,11.0,1,0,0,1,1,1
374,1,0.0,1,0,0,1,0,0
375,0,17.0,1,0,0,0,1,0
376,1,4.0,0,1,0,0,1,1
377,0,4.0,0,1,0,0,1,0
378,1,2.0,0,0,0,0,1,3
379,0,1.0,0,0,0,0,1,0
380,0,9.0,0,1,0,0,0,0
381,1,1.0,0,0,1,0,1,3
382,1,2.0,0,1,0,1,0,0
383,0,24.0,0,0,0,0,0,0
384,1,3.0,1,1,0,0,0,1
385,0,1.0,0,1,0,0,1,0
386,1,10.0,1,1,0,0,0,0
387,0,5.0,0,0,0,0,0,1
388,1,7.0,0,0,0,0,0,1
389,1,8.0,0,0,0,0,0,3
390,0,2.0,0,0,0,1,1,0
391,0,13.0,0,0,0,0,0,0
392,0,8.0,0,0,0,0,0,0
393,1,1.0,0,1,0,0,1,3
394,0,1.0,0,0,0,0,1,0
395,0,4.0,0,1,0,0,0,0
396,0,7.0,1,0,0,0,0,0
397,0,1.0,1,0,0,0,1,1
398,0,3.0,0,0,0,0,0,1
399,0,1.0,0,0,0,1,0,1
400,0,5.0,1,0,1,1,0,0
401,0,1.0,1,1,0,0,0,1
402,1,0.0,1,0,1,0,0,1
403,0,0.0,0,1,0,0,1,1
404,1,1.0,1,1,0,0,0,0
405,0,2.0,0,0,1,0,0,0
406,0,2.0,0,0,0,1,0,0
407,0,2.0,0,0,1,0,1,2
408,0,3.0,1,0,1,0,0,1
409,0,2.0,0,0,0,0,1,3
410,1,1.0,1,0,1,0,0,1
411,1,1.0,1,0,0,0,0,1
412,0,2.0,0,0,0,0,1,3
413,0,1.0,1,0,1,0,0,1
414,1,7.0,1,0,1,0,0,0
415,1,1.0,0,0,1,0,0,0
416,1,1.0,1,0,1,0,0,1
417,1,0.0,1,0,1,0,0,2
418,0,0.0,0,0,0,0,1,0
419,0,8.0,0,0,0,0,0,3
420,0,1.0,0,1,0,0,1,0
421,1,2.0,0,1,0,0,0,0
422,1,5.0,0,0,0,0,0,3
423,1,3.0,1,0,0,1,0,0
424,0,4.0,1,0,0,0,0,1
425,0,2.0,1,0,0,0,0,1
426,1,1.0,1,1,0,1,1,0
427,0,3.0,0,0,1,1,0,0
428,0,8.0,0,0,0,0,0,1
429,1,2.0,1,0,1,0,0,1
430,1,1.0,0,0,0,0,0,0
431,0,4.0,1,0,1,0,0,1
432,0,2.0,1,0,0,0,0,3
433,1,1.0,0,0,0,0,0,1
434,0,3.0,0,0,0,0,0,0
435,1,19.0,1,0,0,1,0,1
436,0,1.0,0,0,0,1,1,0
437,0,4.0,1,0,0,0,1,1
438,0,4.0,1,0,0,1,0,1
439,0,8.0,1,0,1,0,1,1
440,1,1.0,0,0,0,1,1,0
441,0,3.0,1,1,0,1,0,1
442,0,1.0,0,1,0,0,1,0
443,0,4.0,0,0,0,1,0,1
444,1,1.0,1,0,0,1,0,1
445,0,2.0,1,0,0,0,0,1
446,1,0.0,1,1,0,0,1,3
447,1,1.0,0,1,0,0,1,1
448,0,1.0,0,1,0,0,1,1
449,1,1.0,0,1,0,0,1,0
450,0,0.0,0,0,0,1,0,5
451,0,2.0,0,1,0,0,0,3
452,0,5.0,0,0,0,0,1,1
453,1,5.0,1,0,1,0,0,1
454,1,3.0,0,1,0,0,1,0
455,0,5.0,0,0,0,1,1,3
456,1,1.0,0,0,0,0,1,0
457,0,1.0,1,0,1,0,0,1
458,0,5.0,1,0,0,0,0,1
459,1,7.0,0,1,0,0,1,3
460,0,5.0,0,0,1,0,0,1
461,1,1.0,0,0,0,0,1,0
462,1,1.0,1,0,0,1,0,0
463,0,1.0,1,0,0,0,0,0
464,0,1.0,1,0,0,1,0,1
465,1,2.0,0,0,0,0,1,0
466,0,9.0,1,0,0,0,0,1
467,0,2.0,1,0,1,0,1,1
468,1,1.0,0,1,0,1,0,5
469,1,9.0,0,0,1,0,0,0
470,1,10.0,1,0,0,0,1,1
471,1,1.0,1,1,0,1,0,1
472,0,5.0,1,0,0,1,1,1
473,1,2.0,0,1,0,1,0,0
474,0,2.0,0,1,0,0,0,1
475,0,1.0,0,0,0,0,0,0
476,1,2.0,0,0,0,0,0,0
477,0,8.0,0,1,0,0,1,3
478,1,1.0,0,1,0,0,0,0
479,1,8.0,0,0,0,0,0,1
480,0,2.0,0,0,1,0,0,1
481,0,0.0,0,0,0,0,1,1
482,1,1.0,0,0,0,0,0,1
483,0,1.0,0,0,0,0,0,1
484,0,2.0,1,0,0,1,0,1
485,1,5.0,1,0,1,0,0,1
486,0,2.0,0,0,0,0,0,3
487,1,0.0,1,1,0,0,1,1
488,1,8.0,0,1,0,0,0,0
489,0,1.0,1,0,0,0,0,1
490,0,0.0,0,0,0,0,1,1
491,1,15.0,1,0,1,0,1,0
492,1,1.0,0,1,0,0,1,0
493,1,0.0,1,0,0,0,0,1
494,1,2.0,0,0,1,0,0,1
495,0,2.0,1,0,0,0,1,0
496,1,3.0,1,0,0,1,0,1
497,1,0.0,1,0,0,0,1,1
498,0,0.0,1,0,1,0,0,0
499,1,2.0,1,0,1,1,0,0
500,1,0.0,1,0,0,0,0,3
501,0,1.0,0,0,0,0,0,1
502,1,0.0,0,0,0,0,1,1
503,1,9.0,0,0,0,0,0,3
504,1,35.0,1,0,0,1,0,1
505,1,4.0,1,1,0,0,0,1
506,1,3.0,0,1,0,0,1,0
507,0,0.0,0,0,0,0,0,1
508,0,0.0,0,0,0,0,0,0
509,0,3.0,0,0,0,0,0,3
510,1,3.0,1,0,1,0,0,1
511,0,0.0,0,0,0,0,0,0
512,0,0.0,0,0,1,0,0,3
513,1,1.0,1,0,0,0,0,1
514,1,16.0,0,0,1,0,0,1
515,0,1.0,1,0,0,0,0,1
516,0,2.0,0,0,0,0,1,1
517,0,0.0,0,0,1,0,0,0
518,0,2.0,1,0,0,0,0,1
519,1,1.0,0,1,0,0,0,0
520,1,12.0,1,0,0,1,0,1
521,1,4.0,0,0,0,1,1,1
522,1,17.0,1,0,0,0,1,1
523,1,1.0,1,0,1,1,0,1
524,0,3.0,1,0,0,0,0,1
525,0,2.0,0,0,0,0,1,0
526,1,3.0,1,0,1,0,0,1
527,1,9.0,0,1,0,0,1,1
528,0,3.0,1,0,0,0,0,1
529,1,0.0,1,0,1,0,0,1
530,0,2.0,0,0,0,1,1,0
531,1,11.0,0,0,0,0,0,3
532,0,1.0,1,0,1,0,1,1
533,0,7.0,0,0,0,0,1,0
534,1,2.0,0,0,0,0,0,1
535,1,2.0,0,0,0,0,0,1
536,1,1.0,1,0,0,1,0,1
537,1,1.0,1,0,0,0,0,1
538,0,14.0,1,0,0,0,0,1
539,1,1.0,0,1,0,0,1,0
540,1,2.0,0,0,0,0,0,0
541,1,1.0,1,0,0,0,0,1
542,0,16.0,0,0,0,1,1,3
543,1,0.0,0,0,0,0,0,5
544,1,0.0,1,1,0,0,0,0
545,1,2.0,0,0,1,0,0,0
546,1,9.0,1,0,0,1,0,0
547,0,4.0,0,1,0,0,0,1
548,0,4.0,1,0,1,1,0,0
549,1,3.0,1,0,0,0,1,3
550,0,0.0,1,1,0,0,0,0
551,1,1.0,0,0,0,0,0,1
552,0,1.0,1,0,0,0,0,0
553,1,0.0,0,0,0,0,0,3
554,0,3.0,0,0,0,0,0,3
555,1,1.0,0,0,0,0,0,3
556,1,9.0,1,0,0,0,0,1
557,0,2.0,1,0,0,1,0,0
558,1,2.0,1,0,1,0,0,1
559,0,32.0,0,1,0,0,1,5
560,0,22.0,1,0,0,0,0,0
561,0,1.0,0,0,0,0,0,0
562,0,0.0,0,1,0,0,0,0
563,1,1.0,0,1,0,0,1,1
564,0,1.0,0,0,0,0,0,0
565,0,2.0,0,1,0,0,1,1
566,1,5.0,0,0,0,0,0,0
567,0,0.0,0,1,0,1,0,1
568,0,3.0,0,1,0,0,0,5
569,1,6.0,0,1,0,0,0,0
570,0,1.0,0,1,0,0,1,1
571,0,4.0,1,0,1,1,0,1
572,0,1.0,0,0,0,0,1,1
573,1,5.0,1,0,0,0,0,1
574,0,1.0,0,1,0,0,0,0
575,1,2.0,1,0,0,0,0,1
576,1,1.0,0,0,0,1,1,1
577,1,2.0,0,1,0,0,1,0
578,0,4.0,0,0,0,0,0,1
579,0,3.0,0,1,0,0,1,0
580,1,1.0,0,0,0,0,0,1
581,0,3.0,1,0,0,0,0,1
582,1,0.0,1,0,0,1,1,0
583,0,0.0,0,0,1,0,0,1
584,0,1.0,0,0,1,0,1,5
585,0,8.0,0,0,1,0,0,0
586,1,4.0,1,0,1,0,0,3
587,0,1.0,1,0,1,0,0,1
588,0,7.0,0,0,0,0,1,0
589,0,1.0,0,1,0,0,1,0
590,1,8.0,1,0,0,1,0,1
591,0,2.0,0,1,0,1,0,0
592,0,3.0,0,0,0,0,0,0
593,0,1.0,0,0,0,0,1,1
594,1,1.0,0,0,0,0,0,1
595,0,5.0,0,1,0,0,0,1
596,0,0.0,1,0,0,0,0,1
597,0,1.0,1,0,0,0,0,1
598,0,2.0,0,0,0,0,1,1
599,1,3.0,0,1,0,0,0,0
600,0,11.0,0,0,0,0,0,1
601,0,2.0,1,0,1,0,0,1
602,0,9.0,1,0,0,0,1,1
603,0,0.0,0,0,0,0,0,1
604,1,1.0,1,0,0,0,1,1
605,0,3.0,1,0,0,0,0,1
606,0,1.0,1,0,0,0,0,1
607,0,5.0,0,0,1,0,0,1
608,1,0.0,1,0,0,0,0,1
609,1,20.0,0,0,1,0,1,3
610,0,1.0,0,0,0,0,1,1
611,0,2.0,1,0,0,0,0,1
612,0,12.0,0,1,0,0,1,5
613,1,4.0,1,0,1,1,0,0
614,0,1.0,1,0,0,0,0,1
615,1,1.0,1,0,0,0,1,1
616,0,1.0,0,0,0,0,0,0
617,1,1.0,0,0,0,0,0,0
618,1,2.0,0,0,0,0,1,1
619,1,3.0,1,1,0,0,0,1
620,1,14.0,0,0,0,1,1,0
621,1,6.0,0,0,1,0,1,5
622,0,4.0,1,0,1,0,0,1
623,0,3.0,0,1,0,1,1,0
624,0,8.0,1,1,0,0,1,1
625,0,1.0,0,1,0,0,1,0
626,0,6.0,1,0,1,0,0,5
627,1,1.0,0,0,0,0,1,0
628,0,3.0,0,0,1,1,0,1
629,1,11.0,0,0,0,0,1,1
630,0,1.0,1,0,1,0,0,1
631,0,1.0,1,0,0,0,0,0
632,1,4.0,1,0,0,0,0,1
633,0,4.0,1,0,0,0,0,1
634,0,1.0,1,0,0,0,0,1
635,0,2.0,0,1,0,0,1,5
636,1,1.0,0,0,0,0,1,3
637,0,1.0,1,0,0,0,1,0
638,0,10.0,0,0,1,0,1,1
639,0,4.0,0,0,0,1,1,5
640,0,1.0,0,1,0,0,0,5
641,0,9.0,1,1,0,0,0,0
642,1,3.0,0,1,0,0,1,0
643,0,4.0,1,0,1,0,0,0
644,0,3.0,0,0,0,0,1,0
645,1,1.0,1,0,0,0,0,1
646,0,1.0,0,0,0,0,0,0
647,1,1.0,1,0,0,1,0,1
648,0,2.0,0,1,0,1,0,1
649,1,1.0,0,0,0,0,0,0
650,0,1.0,0,0,0,0,0,1
651,1,0.0,1,0,1,0,0,1
652,0,3.0,0,0,1,0,1,1
653,1,2.0,1,0,0,0,1,0
654,1,1.0,0,1,0,0,0,5
655,1,2.0,0,0,0,0,0,5
656,0,0.0,0,0,0,0,1,1
657,1,3.0,0,0,0,0,1,0
658,1,0.0,1,0,0,0,0,1
659,1,10.0,1,1,0,1,0,1
660,1,1.0,1,0,1,1,1,1
661,1,22.0,0,1,0,0,0,3
662,0,3.0,0,0,1,0,1,1
663,1,0.0,1,0,1,1,0,1
664,0,0.0,0,0,1,0,1,1
665,1,1.0,0,0,0,0,0,3
666,1,2.0,1,0,0,0,0,0
667,0,2.0,1,0,1,0,0,1
668,1,6.0,0,0,0,0,1,1
669,1,7.0,0,0,0,1,0,0
670,1,4.0,1,0,0,0,1,1
671,1,1.0,0,0,1,1,0,0
672,0,8.0,1,0,1,0,0,1
673,0,5.0,1,0,1,0,0,3
674,0,3.0,0,1,0,0,0,0
675,0,4.0,0,0,0,0,0,0
676,0,14.0,0,0,0,0,1,0
677,0,2.0,1,0,0,0,0,5
678,0,3.0,1,0,1,0,0,1
679,1,1.0,1,0,0,0,1,1
680,0,1.0,0,0,0,1,0,3
681,1,1.0,1,0,0,0,0,0
682,0,4.0,1,0,1,0,1,3
683,0,9.0,1,0,1,0,1,0
684,1,5.0,1,0,0,1,1,1
685,1,8.0,0,0,0,0,0,1
686,0,3.0,0,0,1,0,1,1
687,1,8.0,1,0,0,0,0,0
688,1,7.0,0,1,0,0,0,5
689,1,4.0,0,0,0,0,0,1
690,0,0.0,0,1,0,1,0,0
691,0,0.0,0,0,0,0,0,0
