Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
212,1,2.0,1,0,0,0,0,1
213,1,1.0,0,1,0,0,0,1
214,1,0.0,0,1,0,0,1,1
215,0,23.0,1,0,0,0,0,1
216,0,1.0,0,0,0,0,1,1
217,0,0.0,0,0,0,1,0,0
218,1,1.0,1,1,0,1,1,1
219,0,2.0,1,0,0,1,1,1
220,1,1.0,1,0,0,0,1,1
221,1,1.0,1,0,0,0,0,0
222,0,1.0,0,0,0,0,0,3
223,1,7.0,1,0,0,0,0,1
224,0,1.0,0,0,0,1,1,5
225,0,0.0,1,0,1,0,1,1
226,1,1.0,1,1,0,0,0,1
227,0,3.0,0,0,0,1,0,1
228,1,2.0,1,0,0,0,0,1
229,1,2.0,1,0,1,0,0,1
230,1,1.0,0,0,0,0,0,0
231,0,2.0,0,0,0,0,0,5
232,0,2.0,0,0,0,0,0,1
233,0,5.0,0,0,0,0,0,0
234,1,7.0,0,1,0,0,0,0
235,0,1.0,0,0,0,0,0,1
236,0,1.0,0,0,0,0,1,0
237,0,4.0,0,1,0,0,1,1
238,0,2.0,0,0,0,1,0,1
239,0,15.0,1,0,0,0,1,5
240,1,7.0,1,0,1,0,1,1
241,0,2.0,0,0,0,0,0,0
242,1,4.0,0,0,0,0,0,0
243,0,1.0,0,0,1,0,1,0
244,1,6.0,1,0,0,0,0,1
245,0,8.0,0,0,1,0,1,0
246,1,2.0,1,0,0,0,1,0
247,1,0.0,0,0,1,0,1,1
248,0,2.0,0,0,0,1,0,1
249,1,2.0,0,1,0,0,1,1
250,0,3.0,0,0,1,1,1,1
251,0,4.0,1,0,1,0,0,5
252,0,2.0,1,0,0,0,0,1
253,1,3.0,1,0,1,0,0,1
254,1,2.0,1,0,0,1,0,5
255,1,0.0,0,0,0,0,0,1
256,1,3.0,0,0,0,1,0,0
257,1,1.0,1,0,0,0,1,3
258,1,1.0,1,0,1,0,0,1
259,1,5.0,0,0,0,0,0,3
260,0,2.0,0,1,0,1,0,1
261,0,3.0,0,0,1,0,0,1
262,0,1.0,0,0,0,0,1,1
263,1,3.0,1,0,0,0,0,1
264,1,0.0,1,1,0,1,0,1
265,1,1.0,1,0,1,0,1,3
266,0,4.0,0,0,0,0,0,3
267,1,0.0,1,0,0,0,0,1
268,0,2.0,0,0,0,0,1,1
269,1,7.0,0,0,1,0,0,1
270,0,3.0,1,0,1,0,0,1
271,0,16.0,1,1,0,0,1,1
272,0,10.0,0,1,0,0,1,0
273,1,9.0,1,1,0,0,1,1
274,0,16.0,0,1,0,0,0,0
275,0,3.0,1,1,0,0,0,0
276,1,1.0,1,0,0,0,0,1
277,0,1.0,1,0,1,0,1,1
278,1,1.0,1,0,1,0,0,0
279,1,1.0,1,0,1,0,1,5
280,0,1.0,0,0,1,0,1,0
281,1,2.0,1,0,0,1,0,1
282,1,0.0,1,0,1,0,0,1
283,0,0.0,0,0,0,1,0,0
284,0,1.0,0,0,0,0,0,0
285,1,0.0,0,0,1,1,1,5
286,1,4.0,1,0,1,1,0,0
287,0,6.0,0,0,0,0,1,3
288,1,6.0,0,0,0,0,0,5
289,1,0.0,1,1,0,0,1,1
290,0,9.0,0,0,0,0,0,1
291,0,1.0,0,0,1,0,1,1
292,1,8.0,1,0,0,0,0,1
293,1,3.0,0,0,0,0,0,1
294,1,1.0,0,0,0,0,0,1
295,0,1.0,0,0,1,0,1,1
296,0,3.0,0,0,0,0,0,0
297,1,2.0,1,0,0,0,0,1
298,1,8.0,1,0,0,0,0,1
299,1,15.0,1,1,0,0,0,1
300,0,2.0,1,0,1,0,0,1
301,1,2.0,1,0,1,0,0,1
302,0,1.0,0,0,0,0,1,0
303,0,1.0,0,0,0,0,0,1
304,1,2.0,0,1,0,1,1,1
305,0,5.0,0,0,0,0,1,0
306,1,0.0,0,0,0,0,1,0
307,0,9.0,0,0,1,0,0,1
308,1,15.0,1,0,0,0,0,1
309,1,2.0,0,0,0,1,1,0
310,1,2.0,1,0,0,0,0,0
311,0,1.0,0,0,0,0,1,0
312,0,10.0,0,0,0,1,1,0
313,0,3.0,0,0,0,0,0,1
314,0,1.0,1,1,0,0,0,1
315,0,1.0,0,1,0,0,1,0
316,0,1.0,0,1,0,1,1,1
317,0,4.0,1,0,0,0,1,1
318,1,1.0,1,0,0,0,1,0
319,1,3.0,1,0,0,0,1,1
320,0,0.0,0,1,0,0,1,0
321,0,1.0,0,0,0,0,0,0
322,0,1.0,0,0,0,0,0,1
323,1,8.0,0,0,1,0,0,3
324,0,0.0,0,0,0,0,1,1
325,0,3.0,0,0,0,0,1,3
326,1,6.0,1,0,0,1,0,1
327,1,2.0,1,1,0,0,1,1
328,0,1.0,0,0,0,1,0,0
329,0,10.0,0,1,0,0,1,0
330,0,2.0,0,0,1,0,1,3
331,1,2.0,1,0,0,1,1,0
332,0,0.0,0,0,1,1,1,1
333,1,2.0,1,0,0,1,1,1
334,0,2.0,1,0,1,0,0,1
335,0,2.0,1,0,1,0,1,1
336,1,4.0,0,0,0,0,0,0
337,0,9.0,0,0,0,1,0,3
338,1,4.0,1,0,1,0,1,0
339,1,1.0,0,0,0,0,0,1
340,0,0.0,0,1,0,0,0,1
341,0,2.0,0,1,0,1,0,1
342,0,10.0,0,0,0,1,0,0
343,0,0.0,0,0,0,1,1,5
344,1,8.0,1,0,1,0,0,1
345,0,3.0,0,0,0,0,0,0
346,1,2.0,0,0,1,1,0,1
347,1,17.0,0,0,1,0,0,0
348,1,9.0,1,0,1,0,0,3
349,0,9.0,1,0,0,0,0,0
350,0,3.0,1,1,0,1,1,1
351,1,1.0,0,0,0,0,0,0
352,1,3.0,0,0,0,0,0,1
353,0,7.0,0,0,0,0,0,5
354,0,10.0,0,0,0,0,0,0
355,1,34.0,1,0,1,1,0,1
356,0,1.0,0,1,0,1,1,1
357,0,3.0,0,0,0,0,1,1
358,0,2.0,0,0,0,0,0,5
359,1,1.0,1,0,0,0,1,1
360,0,0.0,0,0,0,0,0,0
361,1,0.0,1,0,0,0,0,1
362,0,7.0,0,0,0,0,0,5
363,0,1.0,0,0,0,1,0,3
364,1,8.0,1,0,0,0,1,1
365,0,10.0,0,1,0,0,0,0
366,1,1.0,1,0,0,0,0,1
367,0,1.0,0,0,0,0,1,0
368,1,2.0,1,0,0,0,0,0
369,1,0.0,1,0,1,0,0,1
370,0,5.0,1,0,1,0,0,1
371,0,0.0,0,1,0,0,1,5
372,0,0.0,1,0,1,1,1,3
373,1,0.0,1,0,0,0,0,1
374,1,30.0,0,0,0,0,1,1
375,0,3.0,0,0,1,0,1,3
376,1,1.0,1,0,0,0,0,0
377,0,0.0,1,0,1,0,0,0
378,0,0.0,0,0,0,0,0,2
379,0,1.0,1,0,0,0,0,1
380,0,5.0,1,0,1,1,0,5
381,0,3.0,0,0,0,1,0,1
382,1,23.0,1,0,0,1,1,1
383,1,1.0,1,0,0,0,1,0
384,1,3.0,1,0,1,0,0,0
385,1,1.0,1,0,0,0,1,1
386,0,1.0,1,0,0,1,0,3
387,0,10.0,0,0,1,1,0,0
388,1,9.0,1,0,1,0,0,1
389,0,1.0,0,0,0,0,0,1
390,1,14.0,0,1,0,1,0,0
391,0,11.0,0,0,0,0,1,3
392,1,4.0,0,1,0,0,0,1
393,1,1.0,1,0,1,0,0,3
394,0,1.0,0,0,0,0,0,0
395,1,3.0,1,0,1,0,0,1
396,0,1.0,0,1,0,1,0,1
397,0,1.0,0,1,0,0,0,0
398,0,5.0,0,0,1,0,0,1
399,1,1.0,0,1,0,1,0,0
400,0,3.0,0,0,1,0,0,0
401,1,3.0,1,0,0,0,0,1
402,1,4.0,0,1,0,0,0,0
403,0,11.0,1,0,0,0,1,1
404,1,3.0,1,0,0,0,0,1
405,0,13.0,0,0,0,1,0,0
406,0,0.0,0,1,0,1,1,3
407,0,5.0,0,0,0,0,0,1
408,1,2.0,1,0,1,0,0,1
409,1,2.0,0,0,0,0,0,1
410,0,4.0,0,0,0,0,1,1
411,0,5.0,0,0,0,1,1,0
412,0,0.0,0,1,0,0,1,0
413,0,3.0,0,0,0,1,1,3
414,0,2.0,0,0,0,0,1,5
415,0,1.0,0,0,0,1,1,1
416,0,3.0,0,1,0,0,0,0
417,0,4.0,0,0,0,0,0,1
418,0,2.0,0,0,0,0,1,1
419,0,4.0,1,0,1,0,0,1
420,1,4.0,1,0,1,0,1,0
421,1,2.0,1,0,0,0,1,0
422,0,3.0,0,0,0,1,1,1
423,0,1.0,0,0,0,0,0,0
424,0,0.0,1,0,0,0,1,3
425,0,5.0,0,1,0,0,0,0
426,1,1.0,1,0,1,0,1,1
427,1,6.0,0,1,0,0,0,0
428,1,1.0,1,0,0,0,0,1
429,1,4.0,0,1,0,0,0,3
430,0,1.0,0,1,0,0,0,0
431,1,4.0,1,0,0,0,0,3
432,0,0.0,0,1,0,0,1,0
433,1,1.0,1,0,0,0,1,0
434,0,1.0,0,1,0,1,0,0
435,0,2.0,0,0,0,0,0,0
436,1,1.0,1,0,0,0,0,1
437,0,8.0,0,0,0,1,0,1
438,1,1.0,1,0,1,0,0,0
439,0,1.0,0,1,0,0,1,5
440,0,10.0,0,1,0,0,1,0
441,1,2.0,1,0,1,0,1,1
442,1,1.0,1,0,0,1,0,0
443,0,1.0,0,0,0,0,1,0
444,1,1.0,0,1,0,0,0,1
445,1,1.0,0,1,0,0,0,0
446,1,0.0,1,0,0,0,0,1
447,1,1.0,1,0,0,0,0,1
448,0,17.0,1,0,0,1,0,0
449,1,3.0,1,1,0,0,0,1
450,1,0.0,0,0,0,0,0,0
451,0,3.0,1,0,1,1,1,0
452,0,1.0,0,1,0,0,0,0
453,1,16.0,0,0,0,0,0,0
454,0,2.0,1,0,0,0,1,1
455,1,1.0,0,0,0,0,0,1
456,1,3.0,1,0,1,1,0,1
457,1,3.0,0,0,0,0,1,0
458,0,1.0,1,0,0,0,0,1
459,1,0.0,1,0,0,0,0,1
460,1,1.0,0,1,0,0,1,3
461,0,15.0,0,0,0,1,1,1
462,0,3.0,0,0,1,0,1,0
463,1,1.0,1,0,1,0,0,1
464,1,1.0,0,0,0,0,0,0
465,0,0.0,0,0,1,0,0,3
466,0,4.0,0,0,0,1,1,0
467,0,2.0,0,0,0,0,0,1
468,1,1.0,1,0,1,0,0,1
469,0,2.0,0,1,0,1,0,3
470,0,3.0,0,0,0,1,1,0
471,0,15.0,1,0,0,0,0,1
472,1,1.0,1,0,0,0,0,1
473,0,0.0,1,0,0,0,0,0
474,1,0.0,1,0,0,0,0,1
475,0,5.0,1,1,0,0,0,1
476,1,3.0,1,0,1,1,0,1
477,0,1.0,1,0,0,0,1,1
478,0,1.0,1,0,0,0,1,1
479,0,1.0,0,1,0,0,0,0
480,1,4.0,0,1,0,0,1,3
481,1,0.0,0,0,0,0,0,1
482,0,1.0,0,0,0,1,1,0
483,0,1.0,0,0,0,0,1,0
484,1,5.0,0,0,0,0,1,0
485,1,3.0,1,0,1,0,0,0
486,0,1.0,0,0,0,0,0,1
487,1,2.0,1,0,1,0,0,0
488,1,1.0,1,0,0,0,0,1
489,0,1.0,0,0,1,0,0,5
490,0,2.0,0,0,0,0,0,0
491,1,1.0,1,1,0,0,0,0
492,1,1.0,1,0,1,0,0,3
493,0,0.0,0,0,0,0,0,1
494,0,2.0,0,0,0,0,1,5
495,0,3.0,0,0,0,0,0,1
496,0,7.0,0,0,1,0,0,0
497,0,0.0,0,0,0,0,1,0
498,1,0.0,0,0,0,0,0,1
499,0,1.0,0,1,0,0,1,2
500,0,7.0,0,0,0,0,0,3
501,0,15.0,0,0,0,0,0,1
502,0,2.0,0,0,0,1,0,1
503,1,3.0,1,1,0,0,0,1
504,1,1.0,0,0,0,1,1,1
505,0,9.0,1,0,0,1,0,0
506,0,5.0,1,0,0,1,0,0
507,0,14.0,0,0,0,0,0,0
508,1,11.0,0,0,0,0,0,1
509,0,1.0,0,1,0,1,0,5
510,0,3.0,0,0,0,0,0,0
511,0,5.0,0,0,0,0,0,0
512,1,0.0,1,0,0,0,0,1
513,1,4.0,1,0,0,0,0,0
514,1,0.0,1,0,1,0,0,1
515,0,1.0,1,0,0,0,0,1
516,1,2.0,0,1,0,0,1,0
517,1,2.0,0,1,0,0,0,1
518,1,0.0,1,1,0,0,0,0
519,0,1.0,1,0,0,0,0,1
520,1,2.0,0,0,0,1,0,1
521,0,0.0,0,0,0,0,0,0
522,0,17.0,0,0,0,0,1,1
523,1,1.0,1,0,1,0,0,1
524,1,3.0,0,0,0,0,1,3
525,0,1.0,0,0,0,0,0,1
526,0,2.0,0,0,0,0,1,0
527,1,2.0,1,1,0,1,1,0
528,0,1.0,0,1,0,0,0,0
529,0,7.0,0,0,1,0,0,0
530,0,2.0,0,0,0,0,0,1
531,1,0.0,0,0,0,0,0,3
532,1,5.0,1,0,1,0,0,1
533,1,0.0,0,0,1,0,0,1
534,0,19.0,0,0,1,0,1,0
535,1,3.0,0,0,1,0,0,5
536,1,1.0,1,0,0,0,0,1
537,0,6.0,1,0,1,0,0,1
538,1,0.0,1,0,0,1,0,1
539,0,7.0,1,0,0,0,0,0
540,1,1.0,0,0,0,0,0,0
541,1,1.0,1,0,1,0,0,1
542,0,0.0,1,0,1,0,0,0
543,1,0.0,1,0,0,0,1,1
544,1,9.0,1,0,0,0,0,0
545,1,0.0,0,0,0,0,0,0
546,1,11.0,1,0,0,1,0,1
547,0,1.0,1,0,1,0,0,1
548,0,1.0,0,0,0,1,1,0
549,0,1.0,0,0,0,0,0,1
550,1,7.0,1,1,0,0,0,3
551,1,9.0,0,0,1,0,0,3
552,1,12.0,0,0,0,0,1,0
553,1,2.0,0,0,0,1,0,1
554,1,3.0,1,0,0,0,1,0
555,0,1.0,0,0,0,0,0,0
556,0,2.0,0,1,0,0,0,3
557,0,0.0,0,1,0,0,0,1
558,1,1.0,1,0,0,0,1,0
559,1,1.0,1,0,1,0,0,0
560,0,1.0,1,1,0,0,1,1
561,0,1.0,0,1,0,0,1,1
562,1,0.0,1,0,1,1,0,1
563,1,1.0,1,0,0,0,0,0
564,1,1.0,0,0,1,0,1,5
565,1,2.0,1,0,0,0,1,3
566,0,1.0,0,1,0,1,0,5
567,1,0.0,1,0,0,0,0,1
568,1,8.0,1,0,0,1,0,1
569,1,5.0,1,0,1,0,0,0
570,1,1.0,1,0,0,0,1,1
571,0,1.0,0,1,0,0,0,0
572,1,1.0,0,0,0,0,1,3
573,0,5.0,0,1,0,0,1,1
574,1,3.0,1,0,0,0,0,0
575,1,2.0,0,0,0,0,0,0
576,0,3.0,0,0,0,0,0,3
577,1,2.0,1,0,0,0,0,1
578,0,0.0,0,0,0,0,0,0
579,1,1.0,1,1,0,0,0,1
580,0,1.0,0,1,0,0,0,3
581,1,1.0,1,0,1,0,0,1
582,0,4.0,0,0,0,0,1,1
583,0,0.0,0,0,0,1,1,3
584,1,3.0,1,0,0,0,0,1
585,0,1.0,0,0,0,1,1,1
586,1,2.0,0,1,0,0,0,0
587,0,2.0,0,1,0,1,0,1
588,1,1.0,0,0,0,0,1,0
589,1,5.0,1,0,1,0,0,1
590,1,4.0,1,0,1,0,0,1
591,1,7.0,1,0,0,0,1,1
592,0,1.0,1,0,0,0,1,1
593,0,6.0,0,0,1,0,1,1
594,0,6.0,0,0,0,1,0,5
595,1,1.0,1,0,0,0,0,1
596,1,2.0,0,0,0,1,1,3
597,0,5.0,0,0,0,0,0,0
598,0,20.0,0,0,0,0,1,5
599,1,3.0,1,0,1,0,0,3
600,0,0.0,0,0,0,0,1,3
601,0,9.0,0,0,0,0,0,1
602,0,0.0,1,0,0,0,0,1
603,0,0.0,0,1,0,0,1,0
604,1,3.0,1,0,1,0,0,1
605,1,1.0,0,0,1,0,1,1
606,0,2.0,0,1,0,0,1,0
607,0,2.0,0,1,0,0,0,1
608,0,0.0,0,1,0,0,0,1
609,0,16.0,0,0,0,0,0,0
610,0,3.0,0,0,0,0,1,1
611,0,5.0,0,0,0,1,0,0
612,0,5.0,1,0,0,0,1,1
613,0,2.0,0,0,0,1,1,1
614,0,12.0,0,1,0,0,1,5
615,0,2.0,0,1,0,0,1,1
616,1,1.0,1,0,0,0,0,1
617,1,1.0,1,0,0,0,0,1
618,0,7.0,0,1,0,0,1,0
619,1,2.0,1,0,1,0,0,1
620,0,7.0,0,0,0,0,1,5
621,0,1.0,1,0,0,1,0,3
622,0,1.0,1,0,1,0,0,1
623,1,1.0,1,0,0,0,0,1
624,1,8.0,1,0,1,0,1,0
625,1,1.0,1,0,0,0,0,1
626,0,1.0,1,1,0,1,0,1
627,0,13.0,1,1,0,0,0,1
628,0,8.0,0,0,0,0,0,5
629,0,1.0,0,0,0,0,0,3
630,0,3.0,0,0,0,0,0,0
631,1,3.0,0,0,0,0,0,1
632,1,2.0,0,0,1,0,0,1
633,0,1.0,0,0,0,0,0,1
634,1,1.0,1,0,0,0,0,1
635,0,0.0,1,0,0,0,0,0
636,1,1.0,0,0,0,1,1,0
637,1,4.0,0,0,0,0,0,0
638,0,1.0,1,1,0,0,0,1
639,0,0.0,1,0,0,0,0,1
640,1,3.0,1,0,0,0,0,0
641,1,2.0,1,0,0,0,0,1
642,1,1.0,1,0,1,0,1,1
643,0,11.0,0,0,0,0,0,1
644,0,1.0,0,0,0,0,1,1
645,0,5.0,0,0,0,0,0,0
646,0,4.0,1,0,0,0,0,0
647,1,3.0,1,0,1,0,0,1
648,1,0.0,1,0,0,1,1,3
649,0,1.0,0,0,0,1,0,0
650,1,10.0,0,0,0,0,0,5
651,0,0.0,1,0,0,0,0,2
652,0,3.0,0,0,1,0,0,3
653,1,0.0,0,1,0,0,0,0
654,1,1.0,1,1,0,0,1,1
655,0,2.0,0,0,1,0,0,1
656,0,0.0,0,0,0,0,1,1
657,0,1.0,0,1,0,0,0,1
658,0,0.0,0,0,0,0,0,5
659,1,2.0,1,1,0,0,1,1
660,1,3.0,0,0,1,0,0,0
661,1,1.0,1,0,1,0,0,1
662,0,8.0,0,0,0,1,1,0
663,0,16.0,0,0,0,0,0,0
664,0,0.0,0,0,0,0,1,0
665,1,1.0,0,1,0,0,1,1
666,1,3.0,1,0,1,0,0,1
667,0,3.0,0,0,0,0,1,1
668,1,5.0,1,0,0,0,1,0
669,1,12.0,1,0,0,0,0,0
670,1,0.0,0,0,0,0,0,3
671,0,1.0,0,0,0,0,0,0
672,1,2.0,1,0,0,1,1,1
673,1,0.0,0,1,0,0,1,0
674,0,1.0,1,0,0,0,0,1
675,1,13.0,1,0,0,0,1,1
676,1,2.0,1,0,0,0,0,1
677,1,13.0,0,0,1,1,0,0
678,0,2.0,0,1,0,0,1,0
679,0,1.0,0,0,0,0,1,0
680,0,1.0,0,0,0,0,0,1
681,0,22.0,0,1,0,0,0,3
682,1,1.0,0,0,0,0,0,0
683,1,11.0,1,0,1,0,1,1
684,0,2.0,0,0,1,0,1,1
685,1,1.0,1,0,0,0,0,1
686,0,3.0,1,0,1,0,0,1
687,1,1.0,1,0,1,0,0,0
688,0,1.0,1,0,0,0,1,1
689,0,4.0,0,0,0,0,0,1
690,0,6.0,1,1,0,0,0,1
691,0,0.0,0,1,0,0,1,1
