Unnamed: 0,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Sex,Misdemeanor,Race
111,1,12.0,1,0,0,0,0,1
112,1,2.0,0,0,1,0,1,3
113,0,1.0,0,1,0,0,1,3
114,1,2.0,0,0,0,0,1,3
115,0,1.0,0,0,0,0,0,1
116,1,12.0,0,0,0,0,1,0
117,1,0.0,0,0,0,0,1,5
118,1,1.0,0,0,0,0,0,1
119,1,1.0,0,0,0,0,0,5
120,1,3.0,1,0,1,0,0,1
121,0,4.0,0,0,1,0,0,1
122,1,1.0,1,0,0,0,0,0
123,1,2.0,1,0,0,1,1,0
124,0,12.0,1,0,0,0,0,1
125,1,2.0,1,0,0,0,0,1
126,0,2.0,0,0,0,0,1,0
127,0,0.0,0,0,0,0,1,0
128,1,4.0,1,0,0,0,0,1
129,0,0.0,0,0,0,0,0,1
130,1,3.0,1,0,0,0,1,1
131,0,3.0,0,0,0,1,0,1
132,0,0.0,1,0,0,1,0,0
133,0,1.0,1,1,0,0,1,1
134,1,0.0,1,1,0,0,1,0
135,1,4.0,1,1,0,0,0,0
136,1,2.0,1,1,0,0,0,1
137,1,1.0,0,0,0,0,0,0
138,1,1.0,1,0,0,0,0,1
139,0,2.0,0,0,0,0,0,1
140,1,3.0,1,0,1,1,0,1
141,0,25.0,1,1,0,0,0,3
142,0,0.0,1,0,1,1,1,1
143,1,2.0,1,0,0,0,0,0
144,1,0.0,1,0,0,0,1,1
145,1,2.0,0,0,1,0,0,5
146,0,1.0,0,0,0,1,1,0
147,1,10.0,1,0,0,1,0,1
148,1,3.0,0,1,0,1,0,0
149,1,0.0,1,0,1,0,0,1
150,0,1.0,1,1,0,0,0,0
151,1,2.0,0,1,0,0,0,0
152,0,0.0,0,1,0,0,1,0
153,1,5.0,0,1,0,0,0,3
154,0,3.0,0,0,0,0,1,1
155,1,1.0,0,0,0,1,1,1
156,1,0.0,0,0,0,0,0,0
157,1,3.0,1,0,0,0,0,1
158,0,1.0,0,0,0,0,1,0
159,0,2.0,1,1,0,0,0,1
160,1,1.0,1,0,0,0,0,0
161,0,1.0,0,0,0,1,0,1
162,1,6.0,1,0,0,0,0,1
163,1,1.0,1,0,0,0,1,1
164,1,2.0,0,0,0,0,0,0
165,1,1.0,0,0,1,0,1,1
166,0,1.0,0,0,0,1,1,1
167,0,2.0,0,0,0,1,0,0
168,1,1.0,1,0,1,1,0,1
169,0,9.0,0,0,0,1,1,1
170,0,5.0,0,1,0,0,0,1
171,0,1.0,0,0,0,1,0,0
172,0,28.0,0,0,0,0,0,1
173,0,0.0,1,1,0,1,0,1
174,1,0.0,0,0,0,0,0,1
175,0,2.0,0,1,0,0,1,5
176,0,2.0,0,0,0,0,0,5
177,1,1.0,1,0,0,0,0,1
178,1,2.0,1,0,0,1,0,1
179,0,2.0,0,0,0,0,0,0
180,0,5.0,0,1,0,0,0,0
181,1,3.0,0,1,0,0,0,0
182,1,3.0,0,0,0,0,0,1
183,0,4.0,0,0,0,0,0,1
184,1,25.0,1,1,0,0,0,1
185,1,1.0,0,0,1,0,0,1
186,0,0.0,0,0,0,0,1,1
187,1,6.0,1,0,1,0,0,1
188,1,4.0,1,0,1,0,1,1
189,0,0.0,0,1,0,0,1,0
190,0,1.0,0,0,0,0,1,3
191,0,1.0,1,0,0,1,0,0
192,0,2.0,1,1,0,0,1,1
193,1,3.0,0,0,1,0,0,0
194,1,8.0,1,0,0,0,1,0
195,0,1.0,0,1,0,0,1,0
196,0,1.0,0,0,0,0,1,1
197,0,2.0,1,0,0,1,0,0
198,0,1.0,0,0,1,0,1,1
199,0,4.0,1,0,0,0,1,0
200,0,13.0,1,0,1,0,0,1
201,1,2.0,1,0,0,0,1,1
202,0,18.0,0,0,0,0,0,0
203,0,1.0,1,0,0,0,1,1
204,0,8.0,0,0,1,0,0,1
205,0,10.0,0,0,1,1,0,1
206,1,3.0,1,0,1,1,0,0
207,0,2.0,1,0,1,0,1,0
208,0,8.0,0,1,0,0,1,1
209,1,11.0,0,0,1,0,0,5
210,1,1.0,0,0,0,0,0,5
211,0,1.0,0,0,0,0,1,1
212,1,2.0,0,0,0,0,1,1
213,0,8.0,0,0,0,0,0,1
214,0,4.0,0,0,0,0,0,0
215,1,3.0,1,0,0,1,1,1
216,0,1.0,1,0,1,0,0,1
217,0,0.0,1,0,0,0,1,0
218,1,3.0,1,0,1,0,0,0
219,1,2.0,1,0,0,0,0,0
220,1,9.0,1,0,0,0,0,1
221,1,1.0,1,0,1,1,0,1
222,0,2.0,1,1,0,0,0,0
223,1,4.0,0,0,1,1,0,1
224,0,1.0,0,0,0,1,0,0
225,1,0.0,0,0,0,0,0,0
226,1,3.0,1,0,1,0,1,1
227,0,11.0,1,0,0,0,0,1
228,1,0.0,1,0,1,0,1,1
229,1,0.0,1,0,1,0,0,1
230,0,5.0,0,0,0,0,1,5
231,0,2.0,0,0,0,0,0,3
232,0,4.0,1,0,0,1,0,0
233,0,2.0,0,0,0,1,1,0
234,0,9.0,0,0,0,0,1,5
235,0,17.0,0,0,0,0,1,1
236,0,6.0,1,0,1,0,0,1
237,0,4.0,0,1,0,1,0,0
238,0,2.0,1,1,0,0,0,1
239,1,1.0,0,0,0,1,0,0
240,1,7.0,1,0,1,1,0,0
241,0,2.0,0,0,0,0,0,0
242,0,0.0,0,0,0,0,1,0
243,0,1.0,0,0,0,1,0,1
244,1,1.0,1,0,0,0,0,1
245,0,2.0,1,0,1,0,0,1
246,1,3.0,1,0,0,0,0,1
247,0,0.0,0,0,0,0,1,1
248,0,0.0,0,0,0,0,0,0
249,0,4.0,0,1,0,0,1,0
250,0,1.0,0,1,0,0,0,1
251,1,10.0,1,0,0,0,0,1
252,1,2.0,1,0,1,0,0,1
253,1,2.0,1,0,0,0,0,1
254,1,3.0,1,1,0,0,1,1
255,0,0.0,0,0,0,0,0,0
256,1,1.0,1,1,0,0,1,1
257,1,8.0,0,0,1,0,1,1
258,1,1.0,0,1,0,1,0,0
259,0,3.0,0,1,0,1,0,3
260,0,2.0,0,0,0,0,0,0
261,0,1.0,1,0,1,0,0,1
262,0,2.0,0,1,0,0,0,0
263,1,6.0,1,0,1,0,0,1
264,1,7.0,1,0,0,0,1,1
265,1,1.0,1,1,0,0,0,0
266,0,0.0,1,1,0,0,1,1
267,1,2.0,1,0,0,0,0,1
268,0,9.0,1,1,0,1,1,1
269,0,1.0,0,1,0,0,0,1
270,1,8.0,1,0,1,0,0,1
271,1,1.0,1,0,0,0,0,1
272,0,3.0,1,0,0,1,1,1
273,1,2.0,1,0,0,0,0,1
274,0,0.0,1,0,0,1,0,5
275,1,5.0,1,0,0,0,0,1
276,1,1.0,0,0,0,0,0,1
277,1,2.0,0,0,1,1,0,0
278,1,1.0,1,0,0,1,0,0
279,1,2.0,0,0,0,0,0,1
280,0,10.0,0,0,0,0,1,1
281,1,4.0,0,0,0,1,0,0
282,1,2.0,0,0,0,0,0,1
283,0,0.0,0,1,0,0,0,0
284,0,22.0,0,1,0,0,1,0
285,0,7.0,0,0,0,0,0,0
286,1,4.0,0,1,0,0,1,0
287,0,8.0,0,0,0,0,0,1
288,0,1.0,1,0,0,0,0,1
289,1,0.0,1,0,0,0,0,1
290,0,2.0,1,0,1,0,0,1
291,0,1.0,0,0,0,0,1,0
292,1,3.0,1,0,1,0,0,1
293,0,3.0,1,0,1,0,1,0
294,0,1.0,0,0,0,0,1,5
295,0,1.0,0,0,0,0,0,0
296,0,1.0,1,1,0,0,1,1
297,1,4.0,1,0,0,0,0,1
298,1,2.0,1,0,0,0,0,0
299,1,1.0,0,1,0,0,1,3
300,1,2.0,0,0,1,0,1,1
301,1,2.0,1,0,1,0,0,1
302,0,3.0,1,0,0,1,1,0
303,0,1.0,0,0,0,0,0,1
304,0,2.0,0,0,0,0,0,1
305,0,1.0,0,0,0,1,1,1
306,0,2.0,0,0,0,0,1,1
307,0,2.0,0,1,0,0,1,5
308,1,1.0,1,0,1,0,0,1
309,0,0.0,1,0,0,1,1,1
310,1,0.0,1,0,0,0,0,1
311,0,1.0,0,0,1,1,0,0
312,0,3.0,1,0,0,0,0,3
313,0,1.0,0,0,0,0,0,1
314,1,1.0,1,0,1,0,0,1
315,0,1.0,0,0,0,0,0,1
316,0,3.0,0,0,0,0,0,0
317,1,1.0,1,0,1,1,0,1
318,1,1.0,1,1,0,0,0,0
319,1,2.0,1,1,0,0,1,1
320,0,0.0,0,1,0,0,1,0
321,0,1.0,0,0,0,0,0,0
322,0,13.0,1,0,0,0,0,0
323,0,1.0,0,1,0,0,1,0
324,0,7.0,0,0,0,1,0,1
325,0,5.0,0,0,0,0,1,3
326,1,1.0,1,0,0,0,0,1
327,1,10.0,1,0,1,0,0,1
328,0,6.0,1,0,1,0,1,1
329,0,1.0,0,0,0,0,1,1
330,0,7.0,0,1,0,0,1,0
331,1,1.0,1,0,1,0,0,1
332,0,2.0,0,0,0,0,0,0
333,1,4.0,0,0,0,0,0,5
334,1,16.0,1,1,0,1,0,3
335,1,0.0,1,1,0,1,0,0
336,0,0.0,1,0,0,0,0,1
337,0,0.0,0,0,0,0,1,3
338,1,1.0,1,0,1,1,1,0
339,0,3.0,0,0,0,0,0,1
340,0,6.0,1,1,0,0,1,0
341,0,2.0,0,0,0,0,0,0
342,0,10.0,0,0,0,0,0,1
343,0,0.0,1,0,0,0,0,1
344,1,2.0,0,0,0,0,0,0
345,0,1.0,0,0,0,0,1,3
346,0,2.0,0,0,0,0,1,1
347,0,1.0,0,1,0,0,1,0
348,1,2.0,1,0,1,0,0,1
349,1,1.0,0,0,0,0,1,1
350,1,10.0,0,0,1,0,0,1
351,0,1.0,1,1,0,0,0,0
352,0,1.0,0,0,0,0,0,0
353,0,0.0,0,0,0,0,1,0
354,0,33.0,0,0,1,0,0,0
355,1,0.0,1,0,1,0,0,0
356,0,1.0,0,1,0,0,0,1
357,0,2.0,0,0,0,1,1,0
358,0,2.0,1,0,0,0,1,1
359,1,1.0,0,0,0,0,0,0
360,0,0.0,0,0,0,0,1,1
361,1,0.0,1,0,0,0,0,1
362,0,4.0,0,0,0,0,1,3
363,0,5.0,0,0,0,0,0,0
364,1,1.0,1,1,0,0,0,0
365,0,6.0,0,0,0,0,0,1
366,1,1.0,1,0,1,0,0,1
367,0,1.0,0,1,0,0,0,0
368,1,0.0,0,1,0,0,0,1
369,1,0.0,0,0,0,0,0,0
370,1,3.0,1,1,0,0,1,1
371,0,0.0,1,0,0,0,0,0
372,1,2.0,0,0,1,0,0,0
373,1,4.0,0,0,1,0,0,5
374,0,0.0,0,0,0,0,0,0
375,0,5.0,1,0,0,0,1,3
376,1,1.0,1,0,1,0,0,1
377,1,0.0,1,0,1,0,0,1
378,0,0.0,1,1,0,1,1,1
379,1,8.0,0,0,0,0,1,0
380,1,2.0,1,0,0,0,1,1
381,0,11.0,0,0,0,0,1,1
382,1,2.0,1,0,1,0,0,4
383,1,1.0,1,0,0,1,0,0
384,1,1.0,1,1,0,0,1,1
385,1,3.0,0,0,0,0,1,3
386,1,3.0,0,0,0,0,1,5
387,0,1.0,1,1,0,0,0,1
388,1,2.0,1,0,1,0,1,1
389,0,5.0,0,0,0,0,1,0
390,0,10.0,0,0,0,0,0,5
391,0,0.0,1,1,0,0,0,1
392,0,1.0,0,0,0,0,0,1
393,1,3.0,0,0,0,0,0,0
394,0,1.0,0,0,0,0,1,0
395,1,1.0,0,1,0,0,0,0
396,0,5.0,0,1,0,0,1,0
397,0,1.0,0,0,1,1,0,3
398,0,1.0,0,0,0,0,0,0
399,0,1.0,0,0,0,0,1,3
400,0,3.0,0,0,0,0,1,0
401,1,1.0,1,0,0,0,0,1
402,0,0.0,0,0,0,0,1,0
403,1,0.0,1,0,0,0,0,3
404,1,1.0,0,0,0,0,0,1
405,0,0.0,0,0,1,1,0,1
406,0,0.0,0,0,0,1,0,1
407,0,2.0,0,0,1,0,1,5
408,1,2.0,0,0,1,0,0,1
409,0,4.0,0,1,0,0,0,0
410,0,1.0,0,0,0,0,0,5
411,0,1.0,0,0,0,0,0,3
412,0,0.0,1,0,1,0,0,0
413,0,1.0,0,1,0,0,1,0
414,0,2.0,0,1,0,1,1,3
415,0,1.0,0,0,0,0,0,5
416,0,1.0,0,0,0,0,0,3
417,0,4.0,0,0,0,0,0,1
418,0,11.0,0,0,0,0,0,1
419,1,1.0,0,1,0,1,0,1
420,1,10.0,1,1,0,1,1,0
421,1,2.0,1,0,1,0,0,0
422,0,3.0,0,0,0,0,1,1
423,0,1.0,0,0,0,1,0,5
424,1,2.0,0,0,1,1,0,1
425,0,2.0,0,1,0,0,0,3
426,1,1.0,0,0,0,1,1,1
427,0,1.0,1,0,0,1,0,0
428,1,2.0,1,0,0,0,0,1
429,0,0.0,0,1,0,0,0,5
430,0,1.0,1,1,0,0,0,1
431,1,16.0,0,0,1,0,1,1
432,0,9.0,0,1,0,0,0,1
433,1,1.0,0,0,0,0,0,5
434,0,1.0,0,0,0,1,1,1
435,0,0.0,0,0,0,0,0,0
436,1,1.0,0,0,1,0,0,0
437,0,1.0,0,1,0,0,0,0
438,1,4.0,0,1,0,0,0,1
439,0,8.0,0,0,0,1,0,1
440,0,8.0,0,0,0,0,1,2
441,1,10.0,1,1,0,1,1,1
442,1,1.0,0,0,1,0,0,1
443,0,1.0,0,1,0,0,0,0
444,0,1.0,0,0,0,0,0,0
445,0,1.0,0,1,0,0,0,1
446,1,2.0,1,0,0,0,0,1
447,1,1.0,1,0,0,0,0,1
448,1,1.0,1,0,1,0,0,1
449,1,1.0,1,0,0,0,0,1
450,0,7.0,0,1,0,1,1,0
451,1,2.0,1,0,0,0,0,1
452,0,7.0,0,0,0,0,1,1
453,0,2.0,0,0,0,1,1,1
454,1,7.0,1,0,1,0,0,1
455,0,5.0,0,0,1,0,0,3
456,1,1.0,1,1,0,0,0,0
457,0,1.0,0,0,0,0,0,0
458,1,1.0,0,0,0,0,0,1
459,1,4.0,0,0,1,0,0,0
460,0,3.0,1,0,1,0,0,1
461,0,3.0,1,0,1,0,1,1
462,0,1.0,0,0,1,0,1,0
463,1,3.0,1,0,1,0,1,3
464,0,1.0,0,1,0,1,1,0
465,0,0.0,0,1,0,0,0,0
466,0,9.0,0,1,0,0,1,1
467,0,2.0,1,1,0,0,1,1
468,1,1.0,1,1,0,0,0,1
469,0,3.0,1,0,0,1,0,1
470,0,2.0,1,1,0,1,1,1
471,1,1.0,0,1,0,0,1,0
472,1,5.0,0,1,0,0,0,1
473,1,0.0,1,0,0,0,0,1
474,1,4.0,1,0,1,0,0,1
475,1,3.0,1,0,0,0,0,0
476,1,7.0,1,0,1,0,0,1
477,1,22.0,1,0,0,0,0,1
478,1,1.0,1,0,0,1,0,1
479,0,8.0,0,0,0,0,1,0
480,0,1.0,0,0,0,0,0,0
481,0,0.0,0,0,0,0,0,1
482,0,1.0,0,0,0,1,1,5
483,0,1.0,0,0,0,0,0,1
484,0,9.0,0,0,0,0,1,1
485,1,2.0,1,0,1,0,1,0
486,0,18.0,0,1,0,1,0,0
487,1,0.0,1,0,1,0,0,1
488,1,3.0,0,0,0,0,1,1
489,1,1.0,1,1,0,0,0,1
490,0,0.0,1,1,0,0,0,0
491,1,1.0,1,0,1,0,0,1
492,1,3.0,1,0,1,0,0,1
493,0,4.0,1,0,0,0,0,0
494,1,2.0,1,0,0,0,0,1
495,0,9.0,0,0,0,0,1,1
496,0,21.0,0,0,0,1,1,0
497,0,2.0,0,0,0,1,1,0
498,0,0.0,1,0,0,1,0,1
499,0,1.0,0,1,0,0,0,1
500,0,0.0,1,0,0,0,0,1
501,0,1.0,0,1,0,0,1,0
502,0,23.0,1,0,0,0,0,1
503,1,3.0,1,0,1,0,1,0
504,0,1.0,0,0,1,0,1,0
505,1,4.0,1,0,0,0,1,1
506,1,3.0,1,0,0,1,0,1
507,0,0.0,0,1,0,1,1,0
508,0,0.0,1,1,0,0,0,1
509,0,1.0,0,0,0,0,0,1
510,0,3.0,0,0,0,0,0,1
511,0,0.0,1,0,1,0,0,1
512,1,0.0,1,0,0,0,0,1
513,1,4.0,1,0,0,0,0,3
514,1,0.0,1,0,1,1,0,1
515,1,6.0,0,0,0,0,0,0
516,0,2.0,0,1,0,0,0,1
517,0,16.0,0,0,1,0,0,1
518,1,0.0,1,0,0,0,0,1
519,1,6.0,1,0,0,0,0,0
520,0,2.0,0,0,0,0,0,0
521,0,0.0,0,1,0,0,1,0
522,0,5.0,0,0,0,0,0,1
523,1,6.0,0,0,0,0,0,1
524,0,4.0,0,0,1,1,0,1
525,0,2.0,0,0,0,0,1,5
526,0,2.0,1,0,1,0,0,0
527,1,2.0,1,0,1,0,0,1
528,0,5.0,0,0,0,1,0,3
529,0,0.0,0,0,0,0,1,0
530,0,3.0,1,0,1,0,0,5
531,0,0.0,0,0,0,0,1,1
532,1,10.0,1,0,1,0,1,0
533,0,0.0,0,1,0,0,1,0
534,0,2.0,0,0,0,1,1,0
535,0,2.0,0,1,0,0,0,1
536,1,1.0,0,0,1,0,0,0
537,1,2.0,0,0,0,1,0,1
538,1,0.0,0,0,1,0,0,5
539,1,1.0,1,0,0,0,1,1
540,0,11.0,0,0,0,0,0,1
541,1,1.0,1,0,0,0,0,1
542,1,7.0,0,0,0,0,1,1
543,1,2.0,0,0,0,0,1,0
544,1,0.0,0,1,0,1,0,1
545,0,5.0,0,0,1,1,1,0
546,1,0.0,1,0,1,0,0,1
547,1,1.0,1,0,1,0,0,1
548,0,3.0,1,0,1,0,0,1
549,0,1.0,0,1,0,0,1,5
550,1,2.0,1,0,0,0,1,1
551,0,4.0,1,0,1,0,0,1
552,0,1.0,1,0,0,0,0,1
553,0,4.0,1,1,0,0,0,1
554,1,3.0,1,0,1,1,1,1
555,0,2.0,0,0,0,0,1,0
556,0,2.0,0,0,0,1,0,1
557,0,0.0,0,1,0,0,1,0
558,1,2.0,1,0,0,1,0,1
559,1,18.0,0,1,0,0,0,5
560,1,1.0,1,0,0,0,0,1
561,0,1.0,0,0,1,0,0,1
562,1,9.0,0,1,0,0,0,0
563,1,1.0,0,0,0,0,0,1
564,0,1.0,0,1,0,0,1,3
565,1,2.0,1,0,0,0,0,0
566,0,1.0,0,0,0,0,1,0
567,1,2.0,1,0,1,1,0,0
568,1,1.0,1,0,1,1,0,0
569,1,1.0,1,0,1,0,0,0
570,1,1.0,1,1,0,0,0,4
571,0,4.0,1,0,0,1,0,1
572,0,2.0,0,0,0,0,1,3
573,0,8.0,1,0,0,0,1,1
574,1,4.0,1,0,0,0,0,1
575,0,0.0,0,0,0,0,1,1
576,0,3.0,0,0,0,0,0,0
577,1,2.0,0,0,0,1,0,0
578,0,2.0,0,1,0,1,0,0
579,1,3.0,0,1,0,0,1,1
580,0,1.0,1,0,0,0,1,0
581,1,10.0,1,0,0,0,0,0
582,0,7.0,1,1,0,0,1,1
583,0,2.0,0,1,0,1,1,1
584,1,1.0,0,0,1,0,1,3
585,0,1.0,1,0,0,1,0,0
586,0,0.0,0,1,0,0,1,0
587,0,1.0,0,0,0,0,1,2
588,0,3.0,1,0,0,0,1,1
589,1,1.0,0,1,0,0,1,0
590,1,20.0,1,0,1,0,0,1
591,1,4.0,0,0,0,0,0,1
592,1,1.0,1,0,1,0,1,0
593,0,13.0,0,0,0,0,1,1
594,0,3.0,0,0,0,0,0,1
595,1,1.0,0,0,0,0,0,1
596,0,2.0,0,0,1,0,0,1
597,0,10.0,1,1,0,0,0,0
598,0,0.0,1,0,1,0,0,1
599,1,14.0,0,0,1,0,0,5
600,0,0.0,0,1,0,0,0,0
601,0,2.0,0,1,0,0,1,0
602,1,0.0,1,0,1,0,0,1
603,0,2.0,0,0,1,0,0,1
604,1,8.0,1,0,1,0,0,3
605,0,3.0,1,0,0,0,0,0
606,0,1.0,1,1,0,0,1,0
607,0,2.0,0,1,0,0,0,1
608,0,0.0,1,1,0,0,0,0
609,0,0.0,0,1,0,0,1,0
610,0,15.0,1,0,1,0,0,1
611,0,5.0,0,0,0,0,0,5
612,1,1.0,1,0,0,0,0,1
613,0,0.0,1,1,0,0,0,1
614,0,3.0,1,1,0,0,0,1
615,0,8.0,0,1,0,1,1,0
616,1,2.0,1,0,0,0,0,1
617,1,4.0,1,0,0,1,0,1
618,0,0.0,0,1,0,0,1,0
619,1,16.0,0,0,0,1,1,1
620,0,0.0,0,0,0,0,0,0
621,1,9.0,1,0,1,0,0,0
622,1,1.0,1,0,0,0,0,1
623,1,1.0,0,0,0,0,0,1
624,1,1.0,1,0,1,1,0,1
625,1,3.0,1,0,1,1,1,0
626,1,1.0,1,0,0,0,0,1
627,1,22.0,1,0,0,0,1,1
628,0,3.0,1,0,0,1,1,1
629,0,6.0,0,1,0,0,1,0
630,0,3.0,0,1,0,0,0,0
631,0,1.0,0,1,0,0,0,0
632,0,1.0,0,1,0,1,1,5
633,0,1.0,0,1,0,0,1,0
634,1,3.0,0,0,0,1,0,0
635,1,0.0,1,0,1,0,0,0
636,0,1.0,1,0,0,0,0,0
637,0,2.0,1,0,0,0,0,1
638,1,1.0,0,0,0,0,1,3
639,1,0.0,0,0,0,1,1,1
640,1,1.0,1,1,0,0,1,1
641,1,1.0,1,0,0,0,0,1
642,1,8.0,0,0,1,1,0,1
643,0,1.0,1,1,0,0,1,1
644,0,1.0,0,1,0,0,0,3
645,0,1.0,0,0,0,0,0,1
646,1,18.0,1,0,0,0,0,1
647,1,3.0,1,0,1,1,0,1
648,1,0.0,1,1,0,0,0,1
649,0,1.0,0,1,0,0,0,1
650,0,3.0,0,1,0,0,1,0
651,1,2.0,0,0,0,0,0,1
652,0,1.0,0,0,0,0,0,1
653,0,2.0,0,1,0,1,0,1
654,1,4.0,0,0,0,0,1,1
655,0,3.0,0,1,0,1,0,0
656,0,2.0,0,1,0,1,1,0
657,0,3.0,0,1,0,0,1,0
658,0,2.0,1,0,0,0,1,1
659,1,3.0,0,0,0,0,1,1
660,0,1.0,1,0,1,0,1,0
661,1,1.0,1,0,0,0,1,1
662,0,1.0,1,0,0,0,0,1
663,0,0.0,0,1,0,0,1,0
664,0,7.0,0,0,0,0,1,0
665,0,6.0,0,0,0,1,1,1
666,1,2.0,0,0,0,1,0,1
667,0,14.0,1,0,1,1,0,1
668,1,17.0,1,0,1,0,0,1
669,1,7.0,1,0,0,0,0,1
670,0,0.0,0,0,0,0,0,1
671,0,1.0,1,0,0,0,0,1
672,1,4.0,0,0,1,0,0,0
673,0,0.0,0,0,0,1,1,1
674,1,1.0,1,0,0,1,1,1
675,1,2.0,1,0,0,0,0,1
676,1,0.0,1,0,1,0,0,1
677,0,1.0,0,1,0,0,1,1
678,0,2.0,0,1,0,0,0,0
679,0,1.0,1,0,0,0,0,1
680,0,1.0,0,0,0,1,0,1
681,0,1.0,1,0,1,0,0,1
682,0,3.0,0,0,1,0,1,3
683,1,0.0,1,0,1,0,0,1
684,0,2.0,0,0,0,1,0,1
685,1,3.0,0,0,0,0,1,0
686,1,10.0,0,0,1,0,1,1
687,1,1.0,1,0,0,0,0,1
688,1,8.0,1,1,0,0,0,0
689,0,1.0,0,1,0,0,1,1
690,1,0.0,1,0,1,1,0,0
691,0,0.0,1,1,0,0,1,1
